timestamp,location,resource_type,inventory_level,consumption_rate,supply_rate,days_remaining,threat_level
2025-07-31 10:15:00,New Asgard,Vibranium (kg),200.37,0.5,0.54,999.9,LOW
2025-07-31 10:15:00,Sanctum Sanctorum,Arc Reactor Cores,501.46,1.41,1.89,999.9,LOW
2025-07-31 10:15:00,Sanctum Sanctorum,Pym Particles,250.84,0.99,1.29,999.9,LOW
2025-07-31 10:15:00,Sanctum Sanctorum,Clean Water (L),10029.48,51.96,60.06,999.9,LOW
2025-07-31 10:15:00,Sanctum Sanctorum,Medical Kits,404.25,2.72,3.66,999.9,LOW
2025-07-31 10:15:00,Sanctum Sanctorum,Vibranium (kg),200.53,0.46,0.6,999.9,LOW
2025-07-31 10:20:00,Avengers Compound,Arc Reactor Cores,501.75,1.5,2.01,999.9,LOW
2025-07-31 10:20:00,Avengers Compound,Pym Particles,251.43,0.92,1.29,999.9,LOW
2025-07-31 10:20:00,Avengers Compound,Clean Water (L),10052.12,48.01,60.86,999.9,LOW
2025-07-31 10:20:00,Avengers Compound,Medical Kits,403.85,3.2,4.0,999.9,LOW
2025-07-31 10:20:00,Avengers Compound,Vibranium (kg),200.38,0.46,0.54,999.9,LOW
2025-07-31 10:20:00,Sokovia,Arc Reactor Cores,502.07,1.55,1.87,999.9,LOW
2025-07-31 10:20:00,Sokovia,Pym Particles,251.02,1.05,1.17,999.9,LOW
2025-07-31 10:20:00,Sokovia,Clean Water (L),10075.59,46.38,59.37,999.9,LOW
2025-07-31 10:20:00,Sokovia,Medical Kits,405.2,3.12,3.7,999.9,LOW
2025-07-31 10:20:00,Sokovia,Vibranium (kg),200.49,0.55,0.58,999.9,LOW
2025-07-31 10:20:00,Wakanda,Arc Reactor Cores,502.39,1.57,1.99,999.9,LOW
2025-07-31 10:20:00,Wakanda,Pym Particles,251.09,1.09,1.29,999.9,LOW
2025-07-31 10:20:00,Wakanda,Clean Water (L),10059.65,48.32,65.59,999.9,LOW
2025-07-31 10:20:00,Wakanda,Medical Kits,404.09,3.05,4.31,999.9,LOW
2025-07-31 10:20:00,Wakanda,Vibranium (kg),200.41,0.5,0.56,999.9,LOW
2025-07-31 10:20:00,New Asgard,Arc Reactor Cores,503.43,1.35,2.18,999.9,LOW
2025-07-31 10:20:00,New Asgard,Pym Particles,251.13,1.02,1.27,999.9,LOW
2025-07-31 10:20:00,New Asgard,Clean Water (L),10059.93,48.47,62.54,999.9,LOW
2025-07-31 10:20:00,New Asgard,Medical Kits,403.74,2.87,3.86,999.9,LOW
2025-07-31 10:20:00,New Asgard,Vibranium (kg),200.48,0.47,0.58,999.9,LOW
2025-07-31 10:20:00,Sanctum Sanctorum,Arc Reactor Cores,501.83,1.53,1.9,999.9,LOW
2025-07-31 10:20:00,Sanctum Sanctorum,Pym Particles,251.07,0.98,1.21,999.9,LOW
2025-07-31 10:20:00,Sanctum Sanctorum,Clean Water (L),10035.56,52.12,58.19,999.9,LOW
2025-07-31 10:20:00,Sanctum Sanctorum,Medical Kits,404.84,3.24,3.83,999.9,LOW
2025-07-31 10:20:00,Sanctum Sanctorum,Vibranium (kg),200.67,0.52,0.66,999.9,LOW
2025-07-31 10:25:00,Avengers Compound,Arc Reactor Cores,502.49,1.41,2.15,999.9,LOW
2025-07-31 10:25:00,Avengers Compound,Pym Particles,251.6,0.91,1.09,999.9,LOW
2025-07-31 10:25:00,Avengers Compound,Clean Water (L),10064.42,46.33,58.63,999.9,LOW
2025-07-31 10:25:00,Avengers Compound,Medical Kits,404.99,2.86,4.01,999.9,LOW
2025-07-31 10:25:00,Avengers Compound,Vibranium (kg),200.46,0.46,0.54,999.9,LOW
2025-07-31 10:25:00,Sokovia,Arc Reactor Cores,502.76,1.41,2.1,999.9,LOW
2025-07-31 10:25:00,Sokovia,Pym Particles,251.24,0.98,1.21,999.9,LOW
2025-07-31 10:25:00,Sokovia,Clean Water (L),10084.45,48.0,56.86,999.9,LOW
2025-07-31 10:25:00,Sokovia,Medical Kits,406.27,3.11,4.17,999.9,LOW
2025-07-31 10:25:00,Sokovia,Vibranium (kg),200.63,0.51,0.65,999.9,LOW
2025-07-31 10:25:00,Wakanda,Arc Reactor Cores,502.95,1.4,1.96,999.9,LOW
2025-07-31 10:25:00,Wakanda,Pym Particles,251.28,1.07,1.27,999.9,LOW
2025-07-31 10:25:00,Wakanda,Clean Water (L),10063.28,51.27,54.9,999.9,LOW
2025-07-31 10:25:00,Wakanda,Medical Kits,405.13,3.2,4.23,999.9,LOW
2025-07-31 10:25:00,Wakanda,Vibranium (kg),200.55,0.49,0.64,999.9,LOW
2025-07-31 10:25:00,New Asgard,Arc Reactor Cores,503.99,1.48,2.04,999.9,LOW
2025-07-31 10:25:00,New Asgard,Pym Particles,251.31,1.02,1.2,999.9,LOW
2025-07-31 10:25:00,New Asgard,Clean Water (L),10071.31,47.95,59.33,999.9,LOW
2025-07-31 10:25:00,New Asgard,Medical Kits,404.98,3.11,4.35,999.9,LOW
2025-07-31 10:25:00,New Asgard,Vibranium (kg),200.5,0.52,0.54,999.9,LOW
2025-07-31 10:25:00,Sanctum Sanctorum,Arc Reactor Cores,502.38,1.46,2.01,999.9,LOW
2025-07-31 10:25:00,Sanctum Sanctorum,Pym Particles,251.06,1.1,1.09,70.26,LOW
2025-07-31 10:25:00,Sanctum Sanctorum,Clean Water (L),10043.63,50.46,58.54,999.9,LOW
2025-07-31 10:25:00,Sanctum Sanctorum,Medical Kits,405.96,3.13,4.25,999.9,LOW
2025-07-31 10:25:00,Sanctum Sanctorum,Vibranium (kg),200.86,0.45,0.64,999.9,LOW
2025-07-31 10:30:00,Avengers Compound,Arc Reactor Cores,503.05,1.6,2.16,999.9,LOW
2025-07-31 10:30:00,Avengers Compound,Pym Particles,251.82,0.91,1.13,999.9,LOW
2025-07-31 10:30:00,Avengers Compound,Clean Water (L),10069.15,52.71,57.44,999.9,LOW
2025-07-31 10:30:00,Avengers Compound,Medical Kits,406.03,2.93,3.97,999.9,LOW
2025-07-31 10:30:00,Avengers Compound,Vibranium (kg),200.59,0.51,0.63,999.9,LOW
2025-07-31 10:30:00,Sokovia,Arc Reactor Cores,503.45,1.42,2.11,999.9,LOW
2025-07-31 10:30:00,Sokovia,Pym Particles,251.31,1.06,1.12,999.9,LOW
2025-07-31 10:30:00,Sokovia,Clean Water (L),10092.24,52.11,59.9,999.9,LOW
2025-07-31 10:30:00,Sokovia,Medical Kits,407.3,3.2,4.23,999.9,LOW
2025-07-31 10:30:00,Sokovia,Vibranium (kg),200.69,0.49,0.55,999.9,LOW
2025-07-31 10:30:00,Wakanda,Arc Reactor Cores,503.28,1.61,1.94,999.9,LOW
2025-07-31 10:30:00,Wakanda,Pym Particles,251.66,0.94,1.31,999.9,LOW
2025-07-31 10:30:00,Wakanda,Clean Water (L),10070.56,49.46,56.73,999.9,LOW
2025-07-31 10:30:00,Wakanda,Medical Kits,406.24,3.28,4.4,999.9,LOW
2025-07-31 10:30:00,Wakanda,Vibranium (kg),200.57,0.53,0.55,999.9,LOW
2025-07-31 10:30:00,New Asgard,Arc Reactor Cores,504.37,1.55,1.94,999.9,LOW
2025-07-31 10:30:00,New Asgard,Pym Particles,251.5,1.05,1.25,999.9,LOW
2025-07-31 10:30:00,New Asgard,Clean Water (L),10081.96,45.28,55.93,999.9,LOW
2025-07-31 10:30:00,New Asgard,Medical Kits,405.82,3.27,4.11,999.9,LOW
2025-07-31 10:30:00,New Asgard,Vibranium (kg),200.6,0.45,0.55,999.9,LOW
2025-07-31 10:30:00,Sanctum Sanctorum,Arc Reactor Cores,502.96,1.48,2.06,999.9,LOW
2025-07-31 10:30:00,Sanctum Sanctorum,Pym Particles,251.27,0.96,1.17,999.9,LOW
2025-07-31 10:30:00,Sanctum Sanctorum,Clean Water (L),10050.55,48.43,55.35,999.9,LOW
2025-07-31 10:30:00,Sanctum Sanctorum,Medical Kits,406.73,3.15,3.92,999.9,LOW
2025-07-31 10:30:00,Sanctum Sanctorum,Vibranium (kg),201.03,0.48,0.65,999.9,LOW
2025-07-31 10:35:00,Avengers Compound,Arc Reactor Cores,503.72,1.48,2.15,999.9,LOW
2025-07-31 10:35:00,Avengers Compound,Pym Particles,252.04,0.98,1.2,999.9,LOW
2025-07-31 10:35:00,Avengers Compound,Clean Water (L),10080.4,53.32,64.56,999.9,LOW
2025-07-31 10:35:00,Avengers Compound,Medical Kits,407.14,3.13,4.24,999.9,LOW
2025-07-31 10:35:00,Avengers Compound,Vibranium (kg),200.68,0.48,0.57,999.9,LOW
2025-07-31 10:35:00,Sokovia,Arc Reactor Cores,503.91,1.61,2.07,999.9,LOW
2025-07-31 10:35:00,Sokovia,Pym Particles,251.47,1.07,1.24,999.9,LOW
2025-07-31 10:35:00,Sokovia,Clean Water (L),10106.39,47.46,61.61,999.9,LOW
2025-07-31 10:35:00,Sokovia,Medical Kits,408.38,3.18,4.25,999.9,LOW
2025-07-31 10:35:00,Sokovia,Vibranium (kg),200.84,0.51,0.66,999.9,LOW
2025-07-31 10:35:00,Wakanda,Arc Reactor Cores,503.81,1.41,1.94,999.9,LOW
2025-07-31 10:35:00,Wakanda,Pym Particles,251.67,1.1,1.11,999.9,LOW
2025-07-31 10:35:00,Wakanda,Clean Water (L),10084.78,51.07,65.29,999.9,LOW
2025-07-31 10:35:00,Wakanda,Medical Kits,407.3,2.75,3.8,999.9,LOW
2025-07-31 10:35:00,Wakanda,Vibranium (kg),200.6,0.54,0.58,999.9,LOW
2025-07-31 10:35:00,New Asgard,Arc Reactor Cores,504.92,1.45,2.0,999.9,LOW
2025-07-31 10:35:00,New Asgard,Pym Particles,251.65,1.05,1.19,999.9,LOW
2025-07-31 10:35:00,New Asgard,Clean Water (L),10095.38,45.6,59.02,999.9,LOW
2025-07-31 10:35:00,New Asgard,Medical Kits,406.61,3.16,3.94,999.9,LOW
2025-07-31 10:35:00,New Asgard,Vibranium (kg),200.69,0.48,0.57,999.9,LOW
2025-07-31 10:35:00,Sanctum Sanctorum,Arc Reactor Cores,503.63,1.41,2.07,999.9,LOW
2025-07-31 10:35:00,Sanctum Sanctorum,Pym Particles,251.46,1.09,1.28,999.9,LOW
2025-07-31 10:35:00,Sanctum Sanctorum,Clean Water (L),10056.3,48.82,54.57,999.9,LOW
2025-07-31 10:35:00,Sanctum Sanctorum,Medical Kits,407.53,2.99,3.79,999.9,LOW
2025-07-31 10:35:00,Sanctum Sanctorum,Vibranium (kg),201.22,0.47,0.65,999.9,LOW
2025-07-31 10:40:00,Avengers Compound,Arc Reactor Cores,504.15,1.49,1.92,999.9,LOW
2025-07-31 10:40:00,Avengers Compound,Pym Particles,252.12,1.04,1.12,999.9,LOW
2025-07-31 10:40:00,Avengers Compound,Clean Water (L),10093.03,51.75,64.38,999.9,LOW
2025-07-31 10:40:00,Avengers Compound,Medical Kits,408.59,2.87,4.31,999.9,LOW
2025-07-31 10:40:00,Avengers Compound,Vibranium (kg),200.74,0.51,0.58,999.9,LOW
2025-07-31 10:40:00,Sokovia,Arc Reactor Cores,504.37,1.6,2.06,999.9,LOW
2025-07-31 10:40:00,Sokovia,Pym Particles,251.81,0.98,1.32,999.9,LOW
2025-07-31 10:40:00,Sokovia,Clean Water (L),10118.43,53.15,65.19,999.9,LOW
2025-07-31 10:40:00,Sokovia,Medical Kits,409.68,3.02,4.32,999.9,LOW
2025-07-31 10:40:00,Sokovia,Vibranium (kg),200.99,0.46,0.61,999.9,LOW
2025-07-31 10:40:00,Wakanda,Arc Reactor Cores,504.18,1.52,1.89,999.9,LOW
2025-07-31 10:40:00,Wakanda,Pym Particles,251.85,1.05,1.23,999.9,LOW
2025-07-31 10:40:00,Wakanda,Clean Water (L),10093.76,48.36,57.34,999.9,LOW
2025-07-31 10:40:00,Wakanda,Medical Kits,408.69,2.87,4.26,999.9,LOW
2025-07-31 10:40:00,Wakanda,Vibranium (kg),200.65,0.55,0.6,999.9,LOW
2025-07-31 10:40:00,New Asgard,Arc Reactor Cores,505.59,1.51,2.17,999.9,LOW
2025-07-31 10:40:00,New Asgard,Pym Particles,251.77,1.04,1.15,999.9,LOW
2025-07-31 10:40:00,New Asgard,Clean Water (L),10109.44,48.5,62.56,999.9,LOW
2025-07-31 10:40:00,New Asgard,Medical Kits,407.35,2.9,3.64,999.9,LOW
2025-07-31 10:40:00,New Asgard,Vibranium (kg),200.79,0.48,0.58,999.9,LOW
2025-07-31 10:40:00,Sanctum Sanctorum,Arc Reactor Cores,503.98,1.54,1.88,999.9,LOW
2025-07-31 10:40:00,Sanctum Sanctorum,Pym Particles,251.7,0.96,1.19,999.9,LOW
2025-07-31 10:40:00,Sanctum Sanctorum,Clean Water (L),10068.02,50.13,61.85,999.9,LOW
2025-07-31 10:40:00,Sanctum Sanctorum,Medical Kits,408.49,3.08,4.04,999.9,LOW
2025-07-31 10:40:00,Sanctum Sanctorum,Vibranium (kg),201.23,0.53,0.55,999.9,LOW
2025-07-31 10:45:00,Avengers Compound,Arc Reactor Cores,504.67,1.42,1.94,999.9,LOW
2025-07-31 10:45:00,Avengers Compound,Pym Particles,252.3,0.92,1.09,999.9,LOW
2025-07-31 10:45:00,Avengers Compound,Clean Water (L),10107.89,46.48,61.33,999.9,LOW
2025-07-31 10:45:00,Avengers Compound,Medical Kits,409.18,3.23,3.82,999.9,LOW
2025-07-31 10:45:00,Avengers Compound,Vibranium (kg),200.82,0.49,0.57,999.9,LOW
2025-07-31 10:45:00,Sokovia,Arc Reactor Cores,504.88,1.6,2.11,999.9,LOW
2025-07-31 10:45:00,Sokovia,Pym Particles,251.89,1.1,1.18,999.9,LOW
2025-07-31 10:45:00,Sokovia,Clean Water (L),10120.38,53.42,55.37,999.9,LOW
2025-07-31 10:45:00,Sokovia,Medical Kits,410.53,2.78,3.62,999.9,LOW
2025-07-31 10:45:00,Sokovia,Vibranium (kg),201.05,0.49,0.55,999.9,LOW
2025-07-31 10:45:00,Wakanda,Arc Reactor Cores,504.85,1.52,2.19,999.9,LOW
2025-07-31 10:45:00,Wakanda,Pym Particles,252.09,1.06,1.3,999.9,LOW
2025-07-31 10:45:00,Wakanda,Clean Water (L),10099.01,49.95,55.2,999.9,LOW
2025-07-31 10:45:00,Wakanda,Medical Kits,409.66,3.01,3.98,999.9,LOW
2025-07-31 10:45:00,Wakanda,Vibranium (kg),200.74,0.51,0.59,999.9,LOW
2025-07-31 10:45:00,New Asgard,Arc Reactor Cores,506.21,1.5,2.12,999.9,LOW
2025-07-31 10:45:00,New Asgard,Pym Particles,252.02,0.96,1.21,999.9,LOW
2025-07-31 10:45:00,New Asgard,Clean Water (L),10116.53,50.61,57.69,999.9,LOW
2025-07-31 10:45:00,New Asgard,Medical Kits,408.38,3.18,4.21,999.9,LOW
2025-07-31 10:45:00,New Asgard,Vibranium (kg),200.97,0.47,0.65,999.9,LOW
2025-07-31 10:45:00,Sanctum Sanctorum,Arc Reactor Cores,504.35,1.51,1.88,999.9,LOW
2025-07-31 10:45:00,Sanctum Sanctorum,Pym Particles,252.01,0.94,1.25,999.9,LOW
2025-07-31 10:45:00,Sanctum Sanctorum,Clean Water (L),10082.9,50.92,65.79,999.9,LOW
2025-07-31 10:45:00,Sanctum Sanctorum,Medical Kits,409.69,3.06,4.26,999.9,LOW
2025-07-31 10:45:00,Sanctum Sanctorum,Vibranium (kg),201.37,0.51,0.65,999.9,LOW
2025-07-31 10:50:00,Avengers Compound,Arc Reactor Cores,505.22,1.55,2.11,999.9,LOW
2025-07-31 10:50:00,Avengers Compound,Pym Particles,252.6,0.95,1.25,999.9,LOW
2025-07-31 10:50:00,Avengers Compound,Clean Water (L),10121.63,47.98,61.72,999.9,LOW
2025-07-31 10:50:00,Avengers Compound,Medical Kits,410.04,2.91,3.77,999.9,LOW
2025-07-31 10:50:00,Avengers Compound,Vibranium (kg),200.93,0.53,0.64,999.9,LOW
2025-07-31 10:50:00,Sokovia,Arc Reactor Cores,505.27,1.63,2.02,999.9,LOW
2025-07-31 10:50:00,Sokovia,Pym Particles,252.03,1.04,1.18,999.9,LOW
2025-07-31 10:50:00,Sokovia,Clean Water (L),10127.98,52.61,60.21,999.9,LOW
2025-07-31 10:50:00,Sokovia,Medical Kits,411.79,3.04,4.31,999.9,LOW
2025-07-31 10:50:00,Sokovia,Vibranium (kg),201.18,0.48,0.6,999.9,LOW
2025-07-31 10:50:00,Wakanda,Arc Reactor Cores,505.42,1.41,1.98,999.9,LOW
2025-07-31 10:50:00,Wakanda,Pym Particles,252.36,1.03,1.29,999.9,LOW
2025-07-31 10:50:00,Wakanda,Clean Water (L),10105.38,53.43,59.81,999.9,LOW
2025-07-31 10:50:00,Wakanda,Medical Kits,410.99,2.81,4.14,999.9,LOW
2025-07-31 10:50:00,Wakanda,Vibranium (kg),200.9,0.47,0.63,999.9,LOW
2025-07-31 10:50:00,New Asgard,Arc Reactor Cores,506.63,1.46,1.87,999.9,LOW
2025-07-31 10:50:00,New Asgard,Pym Particles,252.24,0.91,1.13,999.9,LOW
2025-07-31 10:50:00,New Asgard,Clean Water (L),10128.65,51.99,64.11,999.9,LOW
2025-07-31 10:50:00,New Asgard,Medical Kits,409.18,3.17,3.97,999.9,LOW
2025-07-31 10:50:00,New Asgard,Vibranium (kg),201.06,0.54,0.63,999.9,LOW
2025-07-31 10:50:00,Sanctum Sanctorum,Arc Reactor Cores,504.6,1.57,1.83,999.9,LOW
2025-07-31 10:50:00,Sanctum Sanctorum,Pym Particles,252.3,0.93,1.22,999.9,LOW
2025-07-31 10:50:00,Sanctum Sanctorum,Clean Water (L),10093.24,45.35,55.69,999.9,LOW
2025-07-31 10:50:00,Sanctum Sanctorum,Medical Kits,411.22,2.84,4.38,999.9,LOW
2025-07-31 10:50:00,Sanctum Sanctorum,Vibranium (kg),201.46,0.48,0.58,999.9,LOW
2025-07-31 10:55:00,Avengers Compound,Arc Reactor Cores,505.92,1.46,2.16,999.9,LOW
2025-07-31 10:55:00,Avengers Compound,Pym Particles,252.71,0.97,1.08,999.9,LOW
2025-07-31 10:55:00,Avengers Compound,Clean Water (L),10133.64,53.61,65.62,999.9,LOW
2025-07-31 10:55:00,Avengers Compound,Medical Kits,410.74,3.25,3.96,999.9,LOW
2025-07-31 10:55:00,Avengers Compound,Vibranium (kg),200.98,0.54,0.59,999.9,LOW
2025-07-31 10:55:00,Sokovia,Arc Reactor Cores,505.82,1.41,1.96,999.9,LOW
2025-07-31 10:55:00,Sokovia,Pym Particles,252.09,1.08,1.14,999.9,LOW
