timestamp,sector_id,resource_type,stock_level,usage_rate_hourly,event_detected
2012-07-01T02:00:00,Avengers Compound,Pym Particles,792.88,4.07,False
2012-07-01T02:00:00,Avengers Compound,Clean Water (L),2491.09,4.44,False
2012-07-01T02:00:00,Avengers Compound,Medical Kits,794.11,3.33,False
2012-07-01T03:00:00,New Asgard,Vibranium (kg),2488.08,3.94,False
2012-07-01T03:00:00,New Asgard,Arc Reactor Cores,787.7,4.73,False
2012-07-01T03:00:00,New Asgard,Pym Particles,789.15,4.33,False
2012-07-01T03:00:00,New Asgard,Clean Water (L),2487.84,4.73,False
2012-07-01T03:00:00,New Asgard,Medical Kits,791.19,3.55,False
2012-07-01T03:00:00,Wakanda,Vibranium (kg),2490.0,3.94,False
2012-07-01T03:00:00,Wakanda,Arc Reactor Cores,785.43,4.73,False
2012-07-01T03:00:00,Wakanda,Pym Particles,790.09,4.33,False
2012-07-01T03:00:00,Wakanda,Clean Water (L),2487.46,4.73,False
2012-07-01T03:00:00,Wakanda,Medical Kits,794.07,3.55,False
2012-07-01T03:00:00,Sokovia,Vibranium (kg),2491.03,3.94,False
2012-07-01T03:00:00,Sokovia,Arc Reactor Cores,786.03,4.73,False
2012-07-01T03:00:00,Sokovia,Pym Particles,791.38,4.33,False
2012-07-01T03:00:00,Sokovia,Clean Water (L),2489.55,4.73,False
2012-07-01T03:00:00,Sokovia,Medical Kits,791.37,3.55,False
2012-07-01T03:00:00,Sanctum Sanctorum,Vibranium (kg),2490.19,3.94,False
2012-07-01T03:00:00,Sanctum Sanctorum,Arc Reactor Cores,785.49,4.73,False
2012-07-01T03:00:00,Sanctum Sanctorum,Pym Particles,788.3,4.33,False
2012-07-01T03:00:00,Sanctum Sanctorum,Clean Water (L),2487.54,4.73,False
2012-07-01T03:00:00,Sanctum Sanctorum,Medical Kits,790.76,3.55,False
2012-07-01T03:00:00,Avengers Compound,Vibranium (kg),2490.55,3.94,False
2012-07-01T03:00:00,Avengers Compound,Arc Reactor Cores,787.58,4.73,False
2012-07-01T03:00:00,Avengers Compound,Pym Particles,789.57,4.33,False
2012-07-01T03:00:00,Avengers Compound,Clean Water (L),2486.45,4.73,False
2012-07-01T03:00:00,Avengers Compound,Medical Kits,791.65,3.55,False
2012-07-01T04:00:00,New Asgard,Vibranium (kg),2484.25,4.25,False
2012-07-01T04:00:00,New Asgard,Arc Reactor Cores,784.86,5.1,False
2012-07-01T04:00:00,New Asgard,Pym Particles,786.22,4.68,False
2012-07-01T04:00:00,New Asgard,Clean Water (L),2484.49,5.1,False
2012-07-01T04:00:00,New Asgard,Medical Kits,788.01,3.83,False
2012-07-01T04:00:00,Wakanda,Vibranium (kg),2486.3,4.25,False
2012-07-01T04:00:00,Wakanda,Arc Reactor Cores,781.63,5.1,False
2012-07-01T04:00:00,Wakanda,Pym Particles,785.84,4.68,False
2012-07-01T04:00:00,Wakanda,Clean Water (L),2483.37,5.1,False
2012-07-01T04:00:00,Wakanda,Medical Kits,793.01,3.83,False
2012-07-01T04:00:00,Sokovia,Vibranium (kg),2487.15,4.25,False
2012-07-01T04:00:00,Sokovia,Arc Reactor Cores,781.01,5.1,False
2012-07-01T04:00:00,Sokovia,Pym Particles,787.88,4.68,False
2012-07-01T04:00:00,Sokovia,Clean Water (L),2485.84,5.1,False
2012-07-01T04:00:00,Sokovia,Medical Kits,788.93,3.83,False
2012-07-01T04:00:00,Sanctum Sanctorum,Vibranium (kg),2487.5,4.25,False
2012-07-01T04:00:00,Sanctum Sanctorum,Arc Reactor Cores,780.37,5.1,False
2012-07-01T04:00:00,Sanctum Sanctorum,Pym Particles,785.99,4.68,False
2012-07-01T04:00:00,Sanctum Sanctorum,Clean Water (L),2482.81,5.1,False
2012-07-01T04:00:00,Sanctum Sanctorum,Medical Kits,789.56,3.83,False
2012-07-01T04:00:00,Avengers Compound,Vibranium (kg),2487.22,4.25,False
2012-07-01T04:00:00,Avengers Compound,Arc Reactor Cores,783.71,5.1,False
2012-07-01T04:00:00,Avengers Compound,Pym Particles,787.37,4.68,False
2012-07-01T04:00:00,Avengers Compound,Clean Water (L),2482.69,5.1,False
2012-07-01T04:00:00,Avengers Compound,Medical Kits,789.06,3.83,False
2012-07-01T05:00:00,New Asgard,Vibranium (kg),2480.32,4.61,False
2012-07-01T05:00:00,New Asgard,Arc Reactor Cores,779.55,5.53,False
2012-07-01T05:00:00,New Asgard,Pym Particles,782.48,5.07,False
2012-07-01T05:00:00,New Asgard,Clean Water (L),2479.29,5.53,False
2012-07-01T05:00:00,New Asgard,Medical Kits,786.34,4.15,False
2012-07-01T05:00:00,Wakanda,Vibranium (kg),2483.55,4.61,False
2012-07-01T05:00:00,Wakanda,Arc Reactor Cores,779.41,5.53,False
2012-07-01T05:00:00,Wakanda,Pym Particles,783.07,5.07,False
2012-07-01T05:00:00,Wakanda,Clean Water (L),2479.84,5.53,False
2012-07-01T05:00:00,Wakanda,Medical Kits,792.07,4.15,False
2012-07-01T05:00:00,Sokovia,Vibranium (kg),2485.9,4.61,False
2012-07-01T05:00:00,Sokovia,Arc Reactor Cores,777.52,5.53,False
2012-07-01T05:00:00,Sokovia,Pym Particles,783.28,5.07,False
2012-07-01T05:00:00,Sokovia,Clean Water (L),2482.16,5.53,False
2012-07-01T05:00:00,Sokovia,Medical Kits,786.05,4.15,False
2012-07-01T05:00:00,Sanctum Sanctorum,Vibranium (kg),2484.73,4.61,False
2012-07-01T05:00:00,Sanctum Sanctorum,Arc Reactor Cores,776.67,5.53,False
2012-07-01T05:00:00,Sanctum Sanctorum,Pym Particles,783.54,5.07,False
2012-07-01T05:00:00,Sanctum Sanctorum,Clean Water (L),2479.54,5.53,False
2012-07-01T05:00:00,Sanctum Sanctorum,Medical Kits,786.85,4.15,False
2012-07-01T05:00:00,Avengers Compound,Vibranium (kg),2485.84,4.61,False
2012-07-01T05:00:00,Avengers Compound,Arc Reactor Cores,780.71,5.53,False
2012-07-01T05:00:00,Avengers Compound,Pym Particles,784.8,5.07,False
2012-07-01T05:00:00,Avengers Compound,Clean Water (L),2478.65,5.53,False
2012-07-01T05:00:00,Avengers Compound,Medical Kits,786.21,4.15,False
2012-07-01T06:00:00,New Asgard,Vibranium (kg),2477.5,5.0,False
2012-07-01T06:00:00,New Asgard,Arc Reactor Cores,773.9,6.0,False
2012-07-01T06:00:00,New Asgard,Pym Particles,778.55,5.5,False
2012-07-01T06:00:00,New Asgard,Clean Water (L),2474.5,6.0,False
2012-07-01T06:00:00,New Asgard,Medical Kits,784.34,4.5,False
2012-07-01T06:00:00,Wakanda,Vibranium (kg),2479.66,5.0,False
2012-07-01T06:00:00,Wakanda,Arc Reactor Cores,775.53,6.0,False
2012-07-01T06:00:00,Wakanda,Pym Particles,779.92,5.5,False
2012-07-01T06:00:00,Wakanda,Clean Water (L),2476.36,6.0,False
2012-07-01T06:00:00,Wakanda,Medical Kits,789.08,4.5,False
2012-07-01T06:00:00,Sokovia,Vibranium (kg),2482.29,5.0,False
2012-07-01T06:00:00,Sokovia,Arc Reactor Cores,773.03,6.0,False
2012-07-01T06:00:00,Sokovia,Pym Particles,779.44,5.5,False
2012-07-01T06:00:00,Sokovia,Clean Water (L),2478.17,6.0,False
2012-07-01T06:00:00,Sokovia,Medical Kits,783.13,4.5,False
2012-07-01T06:00:00,Sanctum Sanctorum,Vibranium (kg),2480.19,5.0,False
2012-07-01T06:00:00,Sanctum Sanctorum,Arc Reactor Cores,773.41,6.0,False
2012-07-01T06:00:00,Sanctum Sanctorum,Pym Particles,779.31,5.5,False
2012-07-01T06:00:00,Sanctum Sanctorum,Clean Water (L),2475.11,6.0,False
2012-07-01T06:00:00,Sanctum Sanctorum,Medical Kits,782.75,4.5,False
2012-07-01T06:00:00,Avengers Compound,Vibranium (kg),2482.22,5.0,False
2012-07-01T06:00:00,Avengers Compound,Arc Reactor Cores,776.53,6.0,False
2012-07-01T06:00:00,Avengers Compound,Pym Particles,780.79,5.5,False
2012-07-01T06:00:00,Avengers Compound,Clean Water (L),2475.11,6.0,False
2012-07-01T06:00:00,Avengers Compound,Medical Kits,783.31,4.5,False
2012-07-01T07:00:00,New Asgard,Vibranium (kg),2474.96,5.39,False
2012-07-01T07:00:00,New Asgard,Arc Reactor Cores,769.03,6.47,False
2012-07-01T07:00:00,New Asgard,Pym Particles,776.29,5.93,False
2012-07-01T07:00:00,New Asgard,Clean Water (L),2470.68,6.47,False
2012-07-01T07:00:00,New Asgard,Medical Kits,780.69,4.85,False
2012-07-01T07:00:00,Wakanda,Vibranium (kg),2475.81,5.39,False
2012-07-01T07:00:00,Wakanda,Arc Reactor Cores,772.66,6.47,False
2012-07-01T07:00:00,Wakanda,Pym Particles,775.33,5.93,False
2012-07-01T07:00:00,Wakanda,Clean Water (L),2472.33,6.47,False
2012-07-01T07:00:00,Wakanda,Medical Kits,785.85,4.85,False
2012-07-01T07:00:00,Sokovia,Vibranium (kg),2478.42,5.39,False
2012-07-01T07:00:00,Sokovia,Arc Reactor Cores,769.75,6.47,False
2012-07-01T07:00:00,Sokovia,Pym Particles,775.62,5.93,False
2012-07-01T07:00:00,Sokovia,Clean Water (L),2473.97,6.47,False
2012-07-01T07:00:00,Sokovia,Medical Kits,780.07,4.85,False
2012-07-01T07:00:00,Sanctum Sanctorum,Vibranium (kg),2476.82,5.39,False
2012-07-01T07:00:00,Sanctum Sanctorum,Arc Reactor Cores,767.64,6.47,False
2012-07-01T07:00:00,Sanctum Sanctorum,Pym Particles,775.27,5.93,False
2012-07-01T07:00:00,Sanctum Sanctorum,Clean Water (L),2469.75,6.47,False
2012-07-01T07:00:00,Sanctum Sanctorum,Medical Kits,780.63,4.85,False
2012-07-01T07:00:00,Avengers Compound,Vibranium (kg),2477.97,5.39,False
2012-07-01T07:00:00,Avengers Compound,Arc Reactor Cores,773.79,6.47,False
2012-07-01T07:00:00,Avengers Compound,Pym Particles,775.95,5.93,False
2012-07-01T07:00:00,Avengers Compound,Clean Water (L),2471.7,6.47,False
2012-07-01T07:00:00,Avengers Compound,Medical Kits,780.0,4.85,False
2012-07-01T08:00:00,New Asgard,Vibranium (kg),2472.45,5.75,False
2012-07-01T08:00:00,New Asgard,Arc Reactor Cores,764.79,6.9,False
2012-07-01T08:00:00,New Asgard,Pym Particles,771.16,6.32,False
2012-07-01T08:00:00,New Asgard,Clean Water (L),2466.63,6.9,False
2012-07-01T08:00:00,New Asgard,Medical Kits,776.66,5.17,False
2012-07-01T08:00:00,Wakanda,Vibranium (kg),2473.0,5.75,False
2012-07-01T08:00:00,Wakanda,Arc Reactor Cores,766.47,6.9,False
2012-07-01T08:00:00,Wakanda,Pym Particles,770.21,6.32,False
2012-07-01T08:00:00,Wakanda,Clean Water (L),2468.37,6.9,False
2012-07-01T08:00:00,Wakanda,Medical Kits,782.88,5.17,False
2012-07-01T08:00:00,Sokovia,Vibranium (kg),2473.74,5.75,False
2012-07-01T08:00:00,Sokovia,Arc Reactor Cores,766.07,6.9,False
2012-07-01T08:00:00,Sokovia,Pym Particles,771.19,6.32,False
2012-07-01T08:00:00,Sokovia,Clean Water (L),2468.85,6.9,False
2012-07-01T08:00:00,Sokovia,Medical Kits,775.84,5.17,False
2012-07-01T08:00:00,Sanctum Sanctorum,Vibranium (kg),2474.3,5.75,False
2012-07-01T08:00:00,Sanctum Sanctorum,Arc Reactor Cores,762.55,6.9,False
2012-07-01T08:00:00,Sanctum Sanctorum,Pym Particles,770.36,6.32,False
2012-07-01T08:00:00,Sanctum Sanctorum,Clean Water (L),2465.08,6.9,False
2012-07-01T08:00:00,Sanctum Sanctorum,Medical Kits,776.9,5.17,False
2012-07-01T08:00:00,Avengers Compound,Vibranium (kg),2475.32,5.75,False
2012-07-01T08:00:00,Avengers Compound,Arc Reactor Cores,769.58,6.9,False
2012-07-01T08:00:00,Avengers Compound,Pym Particles,771.42,6.32,False
2012-07-01T08:00:00,Avengers Compound,Clean Water (L),2467.47,6.9,False
2012-07-01T08:00:00,Avengers Compound,Medical Kits,777.03,5.17,False
2012-07-01T09:00:00,New Asgard,Vibranium (kg),2467.98,6.06,False
2012-07-01T09:00:00,New Asgard,Arc Reactor Cores,760.79,7.27,False
2012-07-01T09:00:00,New Asgard,Pym Particles,765.94,6.67,False
2012-07-01T09:00:00,New Asgard,Clean Water (L),2461.95,7.27,False
2012-07-01T09:00:00,New Asgard,Medical Kits,773.48,5.45,False
2012-07-01T09:00:00,Wakanda,Vibranium (kg),2469.44,6.06,False
2012-07-01T09:00:00,Wakanda,Arc Reactor Cores,762.6,7.27,False
2012-07-01T09:00:00,Wakanda,Pym Particles,766.63,6.67,False
2012-07-01T09:00:00,Wakanda,Clean Water (L),2462.83,7.27,False
2012-07-01T09:00:00,Wakanda,Medical Kits,778.27,5.45,False
2012-07-01T09:00:00,Sokovia,Vibranium (kg),2470.38,6.06,False
2012-07-01T09:00:00,Sokovia,Arc Reactor Cores,761.92,7.27,False
2012-07-01T09:00:00,Sokovia,Pym Particles,766.1,6.67,False
2012-07-01T09:00:00,Sokovia,Clean Water (L),2463.54,7.27,False
2012-07-01T09:00:00,Sokovia,Medical Kits,773.58,5.45,False
2012-07-01T09:00:00,Sanctum Sanctorum,Vibranium (kg),2471.47,6.06,False
2012-07-01T09:00:00,Sanctum Sanctorum,Arc Reactor Cores,757.41,7.27,False
2012-07-01T09:00:00,Sanctum Sanctorum,Pym Particles,765.88,6.67,False
2012-07-01T09:00:00,Sanctum Sanctorum,Clean Water (L),2461.35,7.27,False
2012-07-01T09:00:00,Sanctum Sanctorum,Medical Kits,774.19,5.45,False
2012-07-01T09:00:00,Avengers Compound,Vibranium (kg),2471.22,6.06,False
2012-07-01T09:00:00,Avengers Compound,Arc Reactor Cores,764.16,7.27,False
2012-07-01T09:00:00,Avengers Compound,Pym Particles,767.07,6.67,False
2012-07-01T09:00:00,Avengers Compound,Clean Water (L),2462.17,7.27,False
2012-07-01T09:00:00,Avengers Compound,Medical Kits,773.17,5.45,False
2012-07-01T10:00:00,New Asgard,Vibranium (kg),2465.26,6.3,False
2012-07-01T10:00:00,New Asgard,Arc Reactor Cores,755.81,7.56,False
2012-07-01T10:00:00,New Asgard,Pym Particles,761.17,6.93,False
2012-07-01T10:00:00,New Asgard,Clean Water (L),2458.21,7.56,False
2012-07-01T10:00:00,New Asgard,Medical Kits,769.75,5.67,False
2012-07-01T10:00:00,Wakanda,Vibranium (kg),2465.53,6.3,False
2012-07-01T10:00:00,Wakanda,Arc Reactor Cores,758.33,7.56,False
2012-07-01T10:00:00,Wakanda,Pym Particles,762.9,6.93,False
2012-07-01T10:00:00,Wakanda,Clean Water (L),2459.07,7.56,False
2012-07-01T10:00:00,Wakanda,Medical Kits,773.77,5.67,False
2012-07-01T10:00:00,Sokovia,Vibranium (kg),2466.49,6.3,False
2012-07-01T10:00:00,Sokovia,Arc Reactor Cores,757.23,7.56,False
2012-07-01T10:00:00,Sokovia,Pym Particles,760.93,6.93,False
2012-07-01T10:00:00,Sokovia,Clean Water (L),2459.45,7.56,False
2012-07-01T10:00:00,Sokovia,Medical Kits,769.44,5.67,False
2012-07-01T10:00:00,Sanctum Sanctorum,Vibranium (kg),2467.95,6.3,False
2012-07-01T10:00:00,Sanctum Sanctorum,Arc Reactor Cores,753.38,7.56,False
2012-07-01T10:00:00,Sanctum Sanctorum,Pym Particles,761.79,6.93,False
2012-07-01T10:00:00,Sanctum Sanctorum,Clean Water (L),2457.41,7.56,False
2012-07-01T10:00:00,Sanctum Sanctorum,Medical Kits,769.37,5.67,False
2012-07-01T10:00:00,Avengers Compound,Vibranium (kg),2467.3,6.3,False
2012-07-01T10:00:00,Avengers Compound,Arc Reactor Cores,759.18,7.56,False
2012-07-01T10:00:00,Avengers Compound,Pym Particles,763.47,6.93,False
2012-07-01T10:00:00,Avengers Compound,Clean Water (L),2456.08,7.56,False
2012-07-01T10:00:00,Avengers Compound,Medical Kits,768.94,5.67,False
2012-07-01T11:00:00,New Asgard,Vibranium (kg),2462.18,6.45,False
2012-07-01T11:00:00,New Asgard,Arc Reactor Cores,752.35,7.74,False
2012-07-01T11:00:00,New Asgard,Pym Particles,756.79,7.09,False
2012-07-01T11:00:00,New Asgard,Clean Water (L),2453.46,7.74,False
2012-07-01T11:00:00,New Asgard,Medical Kits,766.71,5.8,False
2012-07-01T11:00:00,Wakanda,Vibranium (kg),2463.38,6.45,False
2012-07-01T11:00:00,Wakanda,Arc Reactor Cores,754.1,7.74,False
2012-07-01T11:00:00,Wakanda,Pym Particles,757.88,7.09,False
2012-07-01T11:00:00,Wakanda,Clean Water (L),2454.72,7.74,False
2012-07-01T11:00:00,Wakanda,Medical Kits,771.52,5.8,False
2012-07-01T11:00:00,Sokovia,Vibranium (kg),2461.97,6.45,False
2012-07-01T11:00:00,Sokovia,Arc Reactor Cores,752.39,7.74,False
2012-07-01T11:00:00,Sokovia,Pym Particles,755.05,7.09,False
2012-07-01T11:00:00,Sokovia,Clean Water (L),2454.84,7.74,False
2012-07-01T11:00:00,Sokovia,Medical Kits,766.14,5.8,False
2012-07-01T11:00:00,Sanctum Sanctorum,Vibranium (kg),2464.07,6.45,False
2012-07-01T11:00:00,Sanctum Sanctorum,Arc Reactor Cores,748.26,7.74,False
2012-07-01T11:00:00,Sanctum Sanctorum,Pym Particles,757.77,7.09,False
2012-07-01T11:00:00,Sanctum Sanctorum,Clean Water (L),2452.57,7.74,False
2012-07-01T11:00:00,Sanctum Sanctorum,Medical Kits,765.92,5.8,False
2012-07-01T11:00:00,Avengers Compound,Vibranium (kg),2463.08,6.45,False
2012-07-01T11:00:00,Avengers Compound,Arc Reactor Cores,755.03,7.74,False
2012-07-01T11:00:00,Avengers Compound,Pym Particles,758.65,7.09,False
2012-07-01T11:00:00,Avengers Compound,Clean Water (L),2451.52,7.74,False
2012-07-01T11:00:00,Avengers Compound,Medical Kits,766.77,5.8,False
2012-07-01T12:00:00,New Asgard,Vibranium (kg),2457.44,6.5,False
2012-07-01T12:00:00,New Asgard,Arc Reactor Cores,748.26,7.8,False
2012-07-01T12:00:00,New Asgard,Pym Particles,753.03,7.15,False
2012-07-01T12:00:00,New Asgard,Clean Water (L),2449.17,7.8,False
2012-07-01T12:00:00,New Asgard,Medical Kits,765.32,5.85,False
2012-07-01T12:00:00,Wakanda,Vibranium (kg),2460.03,6.5,False
2012-07-01T12:00:00,Wakanda,Arc Reactor Cores,748.33,7.8,False
2012-07-01T12:00:00,Wakanda,Pym Particles,753.76,7.15,False
2012-07-01T12:00:00,Wakanda,Clean Water (L),2450.68,7.8,False
2012-07-01T12:00:00,Wakanda,Medical Kits,768.23,5.85,False
2012-07-01T12:00:00,Sokovia,Vibranium (kg),2457.7,6.5,False
2012-07-01T12:00:00,Sokovia,Arc Reactor Cores,748.77,7.8,False
2012-07-01T12:00:00,Sokovia,Pym Particles,751.63,7.15,False
2012-07-01T12:00:00,Sokovia,Clean Water (L),2451.36,7.8,False
2012-07-01T12:00:00,Sokovia,Medical Kits,762.03,5.85,False
2012-07-01T12:00:00,Sanctum Sanctorum,Vibranium (kg),2459.11,6.5,False
2012-07-01T12:00:00,Sanctum Sanctorum,Arc Reactor Cores,744.1,7.8,False
2012-07-01T12:00:00,Sanctum Sanctorum,Pym Particles,754.39,7.15,False
2012-07-01T12:00:00,Sanctum Sanctorum,Clean Water (L),2448.27,7.8,False
2012-07-01T12:00:00,Sanctum Sanctorum,Medical Kits,762.91,5.85,False
2012-07-01T12:00:00,Avengers Compound,Vibranium (kg),2459.52,6.5,False
2012-07-01T12:00:00,Avengers Compound,Arc Reactor Cores,750.11,7.8,False
2012-07-01T12:00:00,Avengers Compound,Pym Particles,754.77,7.15,False
2012-07-01T12:00:00,Avengers Compound,Clean Water (L),2447.25,7.8,False
2012-07-01T12:00:00,Avengers Compound,Medical Kits,763.31,5.85,False
2012-07-01T13:00:00,New Asgard,Vibranium (kg),2453.67,6.45,False
2012-07-01T13:00:00,New Asgard,Arc Reactor Cores,744.56,7.74,False
2012-07-01T13:00:00,New Asgard,Pym Particles,750.38,7.09,False
2012-07-01T13:00:00,New Asgard,Clean Water (L),2444.34,7.74,False
2012-07-01T13:00:00,New Asgard,Medical Kits,761.33,5.8,False
2012-07-01T13:00:00,Wakanda,Vibranium (kg),2455.96,6.45,False
2012-07-01T13:00:00,Wakanda,Arc Reactor Cores,745.0,7.74,False
2012-07-01T13:00:00,Wakanda,Pym Particles,749.5,7.09,False
2012-07-01T13:00:00,Wakanda,Clean Water (L),2446.2,7.74,False
2012-07-01T13:00:00,Wakanda,Medical Kits,763.45,5.8,False
2012-07-01T13:00:00,Sokovia,Vibranium (kg),2454.64,6.45,False
2012-07-01T13:00:00,Sokovia,Arc Reactor Cores,744.48,7.74,False
2012-07-01T13:00:00,Sokovia,Pym Particles,748.05,7.09,False
2012-07-01T13:00:00,Sokovia,Clean Water (L),2447.53,7.74,False
2012-07-01T13:00:00,Sokovia,Medical Kits,759.18,5.8,False
2012-07-01T13:00:00,Sanctum Sanctorum,Vibranium (kg),2454.59,6.45,False
2012-07-01T13:00:00,Sanctum Sanctorum,Arc Reactor Cores,740.12,7.74,False
2012-07-01T13:00:00,Sanctum Sanctorum,Pym Particles,751.6,7.09,False
2012-07-01T13:00:00,Sanctum Sanctorum,Clean Water (L),2444.46,7.74,False
2012-07-01T13:00:00,Sanctum Sanctorum,Medical Kits,761.76,5.8,False
2012-07-01T13:00:00,Avengers Compound,Vibranium (kg),2456.8,6.45,False
2012-07-01T13:00:00,Avengers Compound,Arc Reactor Cores,747.54,7.74,False
2012-07-01T13:00:00,Avengers Compound,Pym Particles,750.42,7.09,False
2012-07-01T13:00:00,Avengers Compound,Clean Water (L),2442.6,7.74,False
2012-07-01T13:00:00,Avengers Compound,Medical Kits,759.17,5.8,False
2012-07-01T14:00:00,New Asgard,Vibranium (kg),2449.74,6.3,False
2012-07-01T14:00:00,New Asgard,Arc Reactor Cores,740.17,7.56,False
2012-07-01T14:00:00,New Asgard,Pym Particles,746.53,6.93,False
