timestamp,sector_id,resource_type,stock_level,usage_rate_hourly,event_detected
2015-06-01T02:00:00,Wakanda,Arc Reactor Cores,791.67,4.44,False
2015-06-01T02:00:00,Wakanda,Pym Particles,791.21,4.07,False
2015-06-01T02:00:00,Wakanda,Clean Water (L),2490.85,4.44,False
2015-06-01T02:00:00,Wakanda,Medical Kits,794.19,3.33,False
2015-06-01T02:00:00,Sokovia,Vibranium (kg),2489.89,3.7,False
2015-06-01T02:00:00,Sokovia,Arc Reactor Cores,790.53,4.44,False
2015-06-01T02:00:00,Sokovia,Pym Particles,792.29,4.07,False
2015-06-01T02:00:00,Sokovia,Clean Water (L),2490.29,4.44,False
2015-06-01T02:00:00,Sokovia,Medical Kits,792.01,3.33,False
2015-06-01T02:00:00,Sanctum Sanctorum,Vibranium (kg),2491.84,3.7,False
2015-06-01T02:00:00,Sanctum Sanctorum,Arc Reactor Cores,793.09,4.44,False
2015-06-01T02:00:00,Sanctum Sanctorum,Pym Particles,790.32,4.07,False
2015-06-01T02:00:00,Sanctum Sanctorum,Clean Water (L),2488.78,4.44,False
2015-06-01T02:00:00,Sanctum Sanctorum,Medical Kits,793.72,3.33,False
2015-06-01T02:00:00,Avengers Compound,Vibranium (kg),2492.86,3.7,False
2015-06-01T02:00:00,Avengers Compound,Arc Reactor Cores,791.98,4.44,False
2015-06-01T02:00:00,Avengers Compound,Pym Particles,793.03,4.07,False
2015-06-01T02:00:00,Avengers Compound,Clean Water (L),2490.86,4.44,False
2015-06-01T02:00:00,Avengers Compound,Medical Kits,791.4,3.33,False
2015-06-01T03:00:00,New Asgard,Vibranium (kg),2489.93,3.94,False
2015-06-01T03:00:00,New Asgard,Arc Reactor Cores,787.92,4.73,False
2015-06-01T03:00:00,New Asgard,Pym Particles,791.1,4.33,False
2015-06-01T03:00:00,New Asgard,Clean Water (L),2489.08,4.73,False
2015-06-01T03:00:00,New Asgard,Medical Kits,789.34,3.55,False
2015-06-01T03:00:00,Wakanda,Vibranium (kg),2490.69,3.94,False
2015-06-01T03:00:00,Wakanda,Arc Reactor Cores,788.42,4.73,False
2015-06-01T03:00:00,Wakanda,Pym Particles,787.13,4.33,False
2015-06-01T03:00:00,Wakanda,Clean Water (L),2487.31,4.73,False
2015-06-01T03:00:00,Wakanda,Medical Kits,791.64,3.55,False
2015-06-01T03:00:00,Sokovia,Vibranium (kg),2486.32,3.94,False
2015-06-01T03:00:00,Sokovia,Arc Reactor Cores,787.77,4.73,False
2015-06-01T03:00:00,Sokovia,Pym Particles,789.47,4.33,False
2015-06-01T03:00:00,Sokovia,Clean Water (L),2487.49,4.73,False
2015-06-01T03:00:00,Sokovia,Medical Kits,790.06,3.55,False
2015-06-01T03:00:00,Sanctum Sanctorum,Vibranium (kg),2488.8,3.94,False
2015-06-01T03:00:00,Sanctum Sanctorum,Arc Reactor Cores,789.02,4.73,False
2015-06-01T03:00:00,Sanctum Sanctorum,Pym Particles,787.91,4.33,False
2015-06-01T03:00:00,Sanctum Sanctorum,Clean Water (L),2484.23,4.73,False
2015-06-01T03:00:00,Sanctum Sanctorum,Medical Kits,791.09,3.55,False
2015-06-01T03:00:00,Avengers Compound,Vibranium (kg),2489.87,3.94,False
2015-06-01T03:00:00,Avengers Compound,Arc Reactor Cores,787.59,4.73,False
2015-06-01T03:00:00,Avengers Compound,Pym Particles,790.15,4.33,False
2015-06-01T03:00:00,Avengers Compound,Clean Water (L),2487.9,4.73,False
2015-06-01T03:00:00,Avengers Compound,Medical Kits,789.29,3.55,False
2015-06-01T04:00:00,New Asgard,Vibranium (kg),2485.9,4.25,False
2015-06-01T04:00:00,New Asgard,Arc Reactor Cores,785.75,5.1,False
2015-06-01T04:00:00,New Asgard,Pym Particles,788.26,4.68,False
2015-06-01T04:00:00,New Asgard,Clean Water (L),2486.01,5.1,False
2015-06-01T04:00:00,New Asgard,Medical Kits,787.12,3.83,False
2015-06-01T04:00:00,Wakanda,Vibranium (kg),2488.07,4.25,False
2015-06-01T04:00:00,Wakanda,Arc Reactor Cores,784.62,5.1,False
2015-06-01T04:00:00,Wakanda,Pym Particles,784.0,4.68,False
2015-06-01T04:00:00,Wakanda,Clean Water (L),2484.74,5.1,False
2015-06-01T04:00:00,Wakanda,Medical Kits,789.16,3.83,False
2015-06-01T04:00:00,Sokovia,Vibranium (kg),2483.39,4.25,False
2015-06-01T04:00:00,Sokovia,Arc Reactor Cores,785.8,5.1,False
2015-06-01T04:00:00,Sokovia,Pym Particles,786.81,4.68,False
2015-06-01T04:00:00,Sokovia,Clean Water (L),2485.23,5.1,False
2015-06-01T04:00:00,Sokovia,Medical Kits,787.48,3.83,False
2015-06-01T04:00:00,Sanctum Sanctorum,Vibranium (kg),2486.41,4.25,False
2015-06-01T04:00:00,Sanctum Sanctorum,Arc Reactor Cores,784.41,5.1,False
2015-06-01T04:00:00,Sanctum Sanctorum,Pym Particles,784.61,4.68,False
2015-06-01T04:00:00,Sanctum Sanctorum,Clean Water (L),2481.52,5.1,False
2015-06-01T04:00:00,Sanctum Sanctorum,Medical Kits,790.41,3.83,False
2015-06-01T04:00:00,Avengers Compound,Vibranium (kg),2487.03,4.25,False
2015-06-01T04:00:00,Avengers Compound,Arc Reactor Cores,782.84,5.1,False
2015-06-01T04:00:00,Avengers Compound,Pym Particles,786.7,4.68,False
2015-06-01T04:00:00,Avengers Compound,Clean Water (L),2484.45,5.1,False
2015-06-01T04:00:00,Avengers Compound,Medical Kits,785.44,3.83,False
2015-06-01T05:00:00,New Asgard,Vibranium (kg),2483.41,4.61,False
2015-06-01T05:00:00,New Asgard,Arc Reactor Cores,782.77,5.53,False
2015-06-01T05:00:00,New Asgard,Pym Particles,784.98,5.07,False
2015-06-01T05:00:00,New Asgard,Clean Water (L),2483.28,5.53,False
2015-06-01T05:00:00,New Asgard,Medical Kits,783.07,4.15,False
2015-06-01T05:00:00,Wakanda,Vibranium (kg),2486.52,4.61,False
2015-06-01T05:00:00,Wakanda,Arc Reactor Cores,779.97,5.53,False
2015-06-01T05:00:00,Wakanda,Pym Particles,780.83,5.07,False
2015-06-01T05:00:00,Wakanda,Clean Water (L),2480.08,5.53,False
2015-06-01T05:00:00,Wakanda,Medical Kits,787.62,4.15,False
2015-06-01T05:00:00,Sokovia,Vibranium (kg),2480.74,4.61,False
2015-06-01T05:00:00,Sokovia,Arc Reactor Cores,781.47,5.53,False
2015-06-01T05:00:00,Sokovia,Pym Particles,784.39,5.07,False
2015-06-01T05:00:00,Sokovia,Clean Water (L),2480.88,5.53,False
2015-06-01T05:00:00,Sokovia,Medical Kits,783.59,4.15,False
2015-06-01T05:00:00,Sanctum Sanctorum,Vibranium (kg),2483.69,4.61,False
2015-06-01T05:00:00,Sanctum Sanctorum,Arc Reactor Cores,780.32,5.53,False
2015-06-01T05:00:00,Sanctum Sanctorum,Pym Particles,781.71,5.07,False
2015-06-01T05:00:00,Sanctum Sanctorum,Clean Water (L),2477.98,5.53,False
2015-06-01T05:00:00,Sanctum Sanctorum,Medical Kits,786.75,4.15,False
2015-06-01T05:00:00,Avengers Compound,Vibranium (kg),2484.8,4.61,False
2015-06-01T05:00:00,Avengers Compound,Arc Reactor Cores,779.77,5.53,False
2015-06-01T05:00:00,Avengers Compound,Pym Particles,782.84,5.07,False
2015-06-01T05:00:00,Avengers Compound,Clean Water (L),2481.39,5.53,False
2015-06-01T05:00:00,Avengers Compound,Medical Kits,783.89,4.15,False
2015-06-01T06:00:00,New Asgard,Vibranium (kg),2480.98,5.0,False
2015-06-01T06:00:00,New Asgard,Arc Reactor Cores,778.29,6.0,False
2015-06-01T06:00:00,New Asgard,Pym Particles,781.58,5.5,False
2015-06-01T06:00:00,New Asgard,Clean Water (L),2480.34,6.0,False
2015-06-01T06:00:00,New Asgard,Medical Kits,780.46,4.5,False
2015-06-01T06:00:00,Wakanda,Vibranium (kg),2484.08,5.0,False
2015-06-01T06:00:00,Wakanda,Arc Reactor Cores,776.11,6.0,False
2015-06-01T06:00:00,Wakanda,Pym Particles,778.18,5.5,False
2015-06-01T06:00:00,Wakanda,Clean Water (L),2475.91,6.0,False
2015-06-01T06:00:00,Wakanda,Medical Kits,784.32,4.5,False
2015-06-01T06:00:00,Sokovia,Vibranium (kg),2478.76,5.0,False
2015-06-01T06:00:00,Sokovia,Arc Reactor Cores,778.3,6.0,False
2015-06-01T06:00:00,Sokovia,Pym Particles,779.57,5.5,False
2015-06-01T06:00:00,Sokovia,Clean Water (L),2476.68,6.0,False
2015-06-01T06:00:00,Sokovia,Medical Kits,781.35,4.5,False
2015-06-01T06:00:00,Sanctum Sanctorum,Vibranium (kg),2480.96,5.0,False
2015-06-01T06:00:00,Sanctum Sanctorum,Arc Reactor Cores,776.41,6.0,False
2015-06-01T06:00:00,Sanctum Sanctorum,Pym Particles,777.41,5.5,False
2015-06-01T06:00:00,Sanctum Sanctorum,Clean Water (L),2473.23,6.0,False
2015-06-01T06:00:00,Sanctum Sanctorum,Medical Kits,784.4,4.5,False
2015-06-01T06:00:00,Avengers Compound,Vibranium (kg),2482.46,5.0,False
2015-06-01T06:00:00,Avengers Compound,Arc Reactor Cores,775.87,6.0,False
2015-06-01T06:00:00,Avengers Compound,Pym Particles,779.63,5.5,False
2015-06-01T06:00:00,Avengers Compound,Clean Water (L),2477.01,6.0,False
2015-06-01T06:00:00,Avengers Compound,Medical Kits,780.61,4.5,False
2015-06-01T07:00:00,New Asgard,Vibranium (kg),2475.91,5.39,False
2015-06-01T07:00:00,New Asgard,Arc Reactor Cores,774.96,6.47,False
2015-06-01T07:00:00,New Asgard,Pym Particles,778.14,5.93,False
2015-06-01T07:00:00,New Asgard,Clean Water (L),2474.91,6.47,False
2015-06-01T07:00:00,New Asgard,Medical Kits,778.6,4.85,False
2015-06-01T07:00:00,Wakanda,Vibranium (kg),2480.71,5.39,False
2015-06-01T07:00:00,Wakanda,Arc Reactor Cores,771.44,6.47,False
2015-06-01T07:00:00,Wakanda,Pym Particles,774.06,5.93,False
2015-06-01T07:00:00,Wakanda,Clean Water (L),2472.42,6.47,False
2015-06-01T07:00:00,Wakanda,Medical Kits,780.97,4.85,False
2015-06-01T07:00:00,Sokovia,Vibranium (kg),2474.9,5.39,False
2015-06-01T07:00:00,Sokovia,Arc Reactor Cores,773.74,6.47,False
2015-06-01T07:00:00,Sokovia,Pym Particles,776.77,5.93,False
2015-06-01T07:00:00,Sokovia,Clean Water (L),2471.57,6.47,False
2015-06-01T07:00:00,Sokovia,Medical Kits,779.91,4.85,False
2015-06-01T07:00:00,Sanctum Sanctorum,Vibranium (kg),2477.57,5.39,False
2015-06-01T07:00:00,Sanctum Sanctorum,Arc Reactor Cores,772.04,6.47,False
2015-06-01T07:00:00,Sanctum Sanctorum,Pym Particles,772.53,5.93,False
2015-06-01T07:00:00,Sanctum Sanctorum,Clean Water (L),2468.37,6.47,False
2015-06-01T07:00:00,Sanctum Sanctorum,Medical Kits,782.61,4.85,False
2015-06-01T07:00:00,Avengers Compound,Vibranium (kg),2480.6,5.39,False
2015-06-01T07:00:00,Avengers Compound,Arc Reactor Cores,770.48,6.47,False
2015-06-01T07:00:00,Avengers Compound,Pym Particles,776.41,5.93,False
2015-06-01T07:00:00,Avengers Compound,Clean Water (L),2472.43,6.47,False
2015-06-01T07:00:00,Avengers Compound,Medical Kits,777.38,4.85,False
2015-06-01T08:00:00,New Asgard,Vibranium (kg),2472.74,5.75,False
2015-06-01T08:00:00,New Asgard,Arc Reactor Cores,770.06,6.9,False
2015-06-01T08:00:00,New Asgard,Pym Particles,772.81,6.32,False
2015-06-01T08:00:00,New Asgard,Clean Water (L),2469.57,6.9,False
2015-06-01T08:00:00,New Asgard,Medical Kits,775.61,5.17,False
2015-06-01T08:00:00,Wakanda,Vibranium (kg),2478.55,5.75,False
2015-06-01T08:00:00,Wakanda,Arc Reactor Cores,765.8,6.9,False
2015-06-01T08:00:00,Wakanda,Pym Particles,768.41,6.32,False
2015-06-01T08:00:00,Wakanda,Clean Water (L),2467.15,6.9,False
2015-06-01T08:00:00,Wakanda,Medical Kits,777.04,5.17,False
2015-06-01T08:00:00,Sokovia,Vibranium (kg),2470.99,5.75,False
2015-06-01T08:00:00,Sokovia,Arc Reactor Cores,768.84,6.9,False
2015-06-01T08:00:00,Sokovia,Pym Particles,771.15,6.32,False
2015-06-01T08:00:00,Sokovia,Clean Water (L),2466.12,6.9,False
2015-06-01T08:00:00,Sokovia,Medical Kits,777.37,5.17,False
2015-06-01T08:00:00,Sanctum Sanctorum,Vibranium (kg),2474.31,5.75,False
2015-06-01T08:00:00,Sanctum Sanctorum,Arc Reactor Cores,767.02,6.9,False
2015-06-01T08:00:00,Sanctum Sanctorum,Pym Particles,768.05,6.32,False
2015-06-01T08:00:00,Sanctum Sanctorum,Clean Water (L),2463.98,6.9,False
2015-06-01T08:00:00,Sanctum Sanctorum,Medical Kits,778.6,5.17,False
2015-06-01T08:00:00,Avengers Compound,Vibranium (kg),2475.91,5.75,False
2015-06-01T08:00:00,Avengers Compound,Arc Reactor Cores,765.85,6.9,False
2015-06-01T08:00:00,Avengers Compound,Pym Particles,772.25,6.32,False
2015-06-01T08:00:00,Avengers Compound,Clean Water (L),2467.32,6.9,False
2015-06-01T08:00:00,Avengers Compound,Medical Kits,774.68,5.17,False
2015-06-01T09:00:00,New Asgard,Vibranium (kg),2469.29,6.06,False
2015-06-01T09:00:00,New Asgard,Arc Reactor Cores,764.52,7.27,False
2015-06-01T09:00:00,New Asgard,Pym Particles,767.87,6.67,False
2015-06-01T09:00:00,New Asgard,Clean Water (L),2466.02,7.27,False
2015-06-01T09:00:00,New Asgard,Medical Kits,773.44,5.45,False
2015-06-01T09:00:00,Wakanda,Vibranium (kg),2472.85,6.06,False
2015-06-01T09:00:00,Wakanda,Arc Reactor Cores,760.73,7.27,False
2015-06-01T09:00:00,Wakanda,Pym Particles,764.33,6.67,False
2015-06-01T09:00:00,Wakanda,Clean Water (L),2462.16,7.27,False
2015-06-01T09:00:00,Wakanda,Medical Kits,774.16,5.45,False
2015-06-01T09:00:00,Sokovia,Vibranium (kg),2466.04,6.06,False
2015-06-01T09:00:00,Sokovia,Arc Reactor Cores,764.12,7.27,False
2015-06-01T09:00:00,Sokovia,Pym Particles,766.27,6.67,False
2015-06-01T09:00:00,Sokovia,Clean Water (L),2461.76,7.27,False
2015-06-01T09:00:00,Sokovia,Medical Kits,774.34,5.45,False
2015-06-01T09:00:00,Sanctum Sanctorum,Vibranium (kg),2469.99,6.06,False
2015-06-01T09:00:00,Sanctum Sanctorum,Arc Reactor Cores,764.17,7.27,False
2015-06-01T09:00:00,Sanctum Sanctorum,Pym Particles,764.95,6.67,False
2015-06-01T09:00:00,Sanctum Sanctorum,Clean Water (L),2460.58,7.27,False
2015-06-01T09:00:00,Sanctum Sanctorum,Medical Kits,775.51,5.45,False
2015-06-01T09:00:00,Avengers Compound,Vibranium (kg),2470.88,6.06,False
2015-06-01T09:00:00,Avengers Compound,Arc Reactor Cores,762.25,7.27,False
2015-06-01T09:00:00,Avengers Compound,Pym Particles,768.64,6.67,False
2015-06-01T09:00:00,Avengers Compound,Clean Water (L),2461.56,7.27,False
2015-06-01T09:00:00,Avengers Compound,Medical Kits,771.08,5.45,False
2015-06-01T10:00:00,New Asgard,Vibranium (kg),2466.5,6.3,False
2015-06-01T10:00:00,New Asgard,Arc Reactor Cores,759.85,7.56,False
2015-06-01T10:00:00,New Asgard,Pym Particles,763.62,6.93,False
2015-06-01T10:00:00,New Asgard,Clean Water (L),2462.37,7.56,False
2015-06-01T10:00:00,New Asgard,Medical Kits,769.49,5.67,False
2015-06-01T10:00:00,Wakanda,Vibranium (kg),2468.7,6.3,False
2015-06-01T10:00:00,Wakanda,Arc Reactor Cores,756.13,7.56,False
2015-06-01T10:00:00,Wakanda,Pym Particles,760.24,6.93,False
2015-06-01T10:00:00,Wakanda,Clean Water (L),2456.46,7.56,False
2015-06-01T10:00:00,Wakanda,Medical Kits,771.3,5.67,False
2015-06-01T10:00:00,Sokovia,Vibranium (kg),2462.0,6.3,False
2015-06-01T10:00:00,Sokovia,Arc Reactor Cores,758.73,7.56,False
2015-06-01T10:00:00,Sokovia,Pym Particles,761.45,6.93,False
2015-06-01T10:00:00,Sokovia,Clean Water (L),2457.95,7.56,False
2015-06-01T10:00:00,Sokovia,Medical Kits,769.84,5.67,False
2015-06-01T10:00:00,Sanctum Sanctorum,Vibranium (kg),2466.25,6.3,False
2015-06-01T10:00:00,Sanctum Sanctorum,Arc Reactor Cores,759.52,7.56,False
2015-06-01T10:00:00,Sanctum Sanctorum,Pym Particles,761.39,6.93,False
2015-06-01T10:00:00,Sanctum Sanctorum,Clean Water (L),2455.72,7.56,False
2015-06-01T10:00:00,Sanctum Sanctorum,Medical Kits,772.48,5.67,False
2015-06-01T10:00:00,Avengers Compound,Vibranium (kg),2466.18,6.3,False
2015-06-01T10:00:00,Avengers Compound,Arc Reactor Cores,757.94,7.56,False
2015-06-01T10:00:00,Avengers Compound,Pym Particles,764.44,6.93,False
2015-06-01T10:00:00,Avengers Compound,Clean Water (L),2458.11,7.56,False
2015-06-01T10:00:00,Avengers Compound,Medical Kits,767.95,5.67,False
2015-06-01T11:00:00,New Asgard,Vibranium (kg),2462.32,6.45,False
2015-06-01T11:00:00,New Asgard,Arc Reactor Cores,755.47,7.74,False
2015-06-01T11:00:00,New Asgard,Pym Particles,758.54,7.09,False
2015-06-01T11:00:00,New Asgard,Clean Water (L),2458.11,7.74,False
2015-06-01T11:00:00,New Asgard,Medical Kits,766.2,5.8,False
2015-06-01T11:00:00,Wakanda,Vibranium (kg),2465.45,6.45,False
2015-06-01T11:00:00,Wakanda,Arc Reactor Cores,750.69,7.74,False
2015-06-01T11:00:00,Wakanda,Pym Particles,755.88,7.09,False
2015-06-01T11:00:00,Wakanda,Clean Water (L),2451.46,7.74,False
2015-06-01T11:00:00,Wakanda,Medical Kits,768.18,5.8,False
2015-06-01T11:00:00,Sokovia,Vibranium (kg),2457.49,6.45,False
2015-06-01T11:00:00,Sokovia,Arc Reactor Cores,754.64,7.74,False
2015-06-01T11:00:00,Sokovia,Pym Particles,758.37,7.09,False
2015-06-01T11:00:00,Sokovia,Clean Water (L),2452.96,7.74,False
2015-06-01T11:00:00,Sokovia,Medical Kits,767.67,5.8,False
2015-06-01T11:00:00,Sanctum Sanctorum,Vibranium (kg),2463.28,6.45,False
2015-06-01T11:00:00,Sanctum Sanctorum,Arc Reactor Cores,754.61,7.74,False
2015-06-01T11:00:00,Sanctum Sanctorum,Pym Particles,758.54,7.09,False
2015-06-01T11:00:00,Sanctum Sanctorum,Clean Water (L),2450.85,7.74,False
2015-06-01T11:00:00,Sanctum Sanctorum,Medical Kits,768.02,5.8,False
2015-06-01T11:00:00,Avengers Compound,Vibranium (kg),2462.37,6.45,False
2015-06-01T11:00:00,Avengers Compound,Arc Reactor Cores,752.42,7.74,False
2015-06-01T11:00:00,Avengers Compound,Pym Particles,759.48,7.09,False
2015-06-01T11:00:00,Avengers Compound,Clean Water (L),2453.12,7.74,False
2015-06-01T11:00:00,Avengers Compound,Medical Kits,764.06,5.8,False
2015-06-01T12:00:00,New Asgard,Vibranium (kg),2459.22,6.5,False
2015-06-01T12:00:00,New Asgard,Arc Reactor Cores,750.48,7.8,False
2015-06-01T12:00:00,New Asgard,Pym Particles,753.92,7.15,False
2015-06-01T12:00:00,New Asgard,Clean Water (L),2453.77,7.8,False
2015-06-01T12:00:00,New Asgard,Medical Kits,762.75,5.85,False
2015-06-01T12:00:00,Wakanda,Vibranium (kg),2460.51,6.5,False
2015-06-01T12:00:00,Wakanda,Arc Reactor Cores,746.43,7.8,False
2015-06-01T12:00:00,Wakanda,Pym Particles,751.94,7.15,False
2015-06-01T12:00:00,Wakanda,Clean Water (L),2446.94,7.8,False
2015-06-01T12:00:00,Wakanda,Medical Kits,765.87,5.85,False
2015-06-01T12:00:00,Sokovia,Vibranium (kg),2454.25,6.5,False
2015-06-01T12:00:00,Sokovia,Arc Reactor Cores,750.64,7.8,False
2015-06-01T12:00:00,Sokovia,Pym Particles,755.58,7.15,False
2015-06-01T12:00:00,Sokovia,Clean Water (L),2448.93,7.8,False
2015-06-01T12:00:00,Sokovia,Medical Kits,764.82,5.85,False
2015-06-01T12:00:00,Sanctum Sanctorum,Vibranium (kg),2460.1,6.5,False
2015-06-01T12:00:00,Sanctum Sanctorum,Arc Reactor Cores,751.09,7.8,False
2015-06-01T12:00:00,Sanctum Sanctorum,Pym Particles,754.92,7.15,False
2015-06-01T12:00:00,Sanctum Sanctorum,Clean Water (L),2446.83,7.8,False
2015-06-01T12:00:00,Sanctum Sanctorum,Medical Kits,764.39,5.85,False
2015-06-01T12:00:00,Avengers Compound,Vibranium (kg),2459.38,6.5,False
2015-06-01T12:00:00,Avengers Compound,Arc Reactor Cores,747.31,7.8,False
2015-06-01T12:00:00,Avengers Compound,Pym Particles,755.04,7.15,False
2015-06-01T12:00:00,Avengers Compound,Clean Water (L),2449.54,7.8,False
2015-06-01T12:00:00,Avengers Compound,Medical Kits,761.72,5.85,False
2015-06-01T13:00:00,New Asgard,Vibranium (kg),2454.91,6.45,False
2015-06-01T13:00:00,New Asgard,Arc Reactor Cores,746.19,7.74,False
2015-06-01T13:00:00,New Asgard,Pym Particles,750.33,7.09,False
2015-06-01T13:00:00,New Asgard,Clean Water (L),2450.22,7.74,False
2015-06-01T13:00:00,New Asgard,Medical Kits,760.74,5.8,False
2015-06-01T13:00:00,Wakanda,Vibranium (kg),2457.96,6.45,False
2015-06-01T13:00:00,Wakanda,Arc Reactor Cores,740.92,7.74,False
2015-06-01T13:00:00,Wakanda,Pym Particles,748.69,7.09,False
2015-06-01T13:00:00,Wakanda,Clean Water (L),2442.62,7.74,False
2015-06-01T13:00:00,Wakanda,Medical Kits,761.16,5.8,False
2015-06-01T13:00:00,Sokovia,Vibranium (kg),2451.97,6.45,False
2015-06-01T13:00:00,Sokovia,Arc Reactor Cores,745.5,7.74,False
2015-06-01T13:00:00,Sokovia,Pym Particles,751.08,7.09,False
2015-06-01T13:00:00,Sokovia,Clean Water (L),2443.9,7.74,False
2015-06-01T13:00:00,Sokovia,Medical Kits,761.3,5.8,False
2015-06-01T13:00:00,Sanctum Sanctorum,Vibranium (kg),2457.8,6.45,False
2015-06-01T13:00:00,Sanctum Sanctorum,Arc Reactor Cores,747.31,7.74,False
2015-06-01T13:00:00,Sanctum Sanctorum,Pym Particles,750.91,7.09,False
2015-06-01T13:00:00,Sanctum Sanctorum,Clean Water (L),2442.63,7.74,False
2015-06-01T13:00:00,Sanctum Sanctorum,Medical Kits,761.85,5.8,False
2015-06-01T13:00:00,Avengers Compound,Vibranium (kg),2455.32,6.45,False
2015-06-01T13:00:00,Avengers Compound,Arc Reactor Cores,743.13,7.74,False
2015-06-01T13:00:00,Avengers Compound,Pym Particles,751.5,7.09,False
2015-06-01T13:00:00,Avengers Compound,Clean Water (L),2444.14,7.74,False
2015-06-01T13:00:00,Avengers Compound,Medical Kits,759.16,5.8,False
2015-06-01T14:00:00,New Asgard,Vibranium (kg),2451.19,6.3,False
2015-06-01T14:00:00,New Asgard,Arc Reactor Cores,741.83,7.56,False
2015-06-01T14:00:00,New Asgard,Pym Particles,746.78,6.93,False
