timestamp,sector_id,resource_type,stock_level,usage_rate_hourly,event_detected
2025-12-01T01:00:00,Avengers Compound,Medical Kits,796.78,3.2,False
2025-12-01T02:00:00,New Asgard,Vibranium (kg),2492.33,3.7,False
2025-12-01T02:00:00,New Asgard,Arc Reactor Cores,789.08,4.44,False
2025-12-01T02:00:00,New Asgard,Pym Particles,791.32,4.07,False
2025-12-01T02:00:00,New Asgard,Clean Water (L),2489.52,4.44,False
2025-12-01T02:00:00,New Asgard,Medical Kits,794.31,3.33,False
2025-12-01T02:00:00,Wakanda,Vibranium (kg),2494.41,3.7,False
2025-12-01T02:00:00,Wakanda,Arc Reactor Cores,788.34,4.44,False
2025-12-01T02:00:00,Wakanda,Pym Particles,793.55,4.07,False
2025-12-01T02:00:00,Wakanda,Clean Water (L),2490.15,4.44,False
2025-12-01T02:00:00,Wakanda,Medical Kits,795.6,3.33,False
2025-12-01T02:00:00,Sokovia,Vibranium (kg),2491.52,3.7,False
2025-12-01T02:00:00,Sokovia,Arc Reactor Cores,793.21,4.44,False
2025-12-01T02:00:00,Sokovia,Pym Particles,792.35,4.07,False
2025-12-01T02:00:00,Sokovia,Clean Water (L),2491.0,4.44,False
2025-12-01T02:00:00,Sokovia,Medical Kits,792.95,3.33,False
2025-12-01T02:00:00,Sanctum Sanctorum,Vibranium (kg),2491.22,3.7,False
2025-12-01T02:00:00,Sanctum Sanctorum,Arc Reactor Cores,789.5,4.44,False
2025-12-01T02:00:00,Sanctum Sanctorum,Pym Particles,791.33,4.07,False
2025-12-01T02:00:00,Sanctum Sanctorum,Clean Water (L),2489.66,4.44,False
2025-12-01T02:00:00,Sanctum Sanctorum,Medical Kits,793.57,3.33,False
2025-12-01T02:00:00,Avengers Compound,Vibranium (kg),2490.37,3.7,False
2025-12-01T02:00:00,Avengers Compound,Arc Reactor Cores,786.56,4.44,False
2025-12-01T02:00:00,Avengers Compound,Pym Particles,792.02,4.07,False
2025-12-01T02:00:00,Avengers Compound,Clean Water (L),2490.83,4.44,False
2025-12-01T02:00:00,Avengers Compound,Medical Kits,794.99,3.33,False
2025-12-01T03:00:00,New Asgard,Vibranium (kg),2489.28,3.94,False
2025-12-01T03:00:00,New Asgard,Arc Reactor Cores,787.26,4.73,False
2025-12-01T03:00:00,New Asgard,Pym Particles,787.4,4.33,False
2025-12-01T03:00:00,New Asgard,Clean Water (L),2485.49,4.73,False
2025-12-01T03:00:00,New Asgard,Medical Kits,792.53,3.55,False
2025-12-01T03:00:00,Wakanda,Vibranium (kg),2492.85,3.94,False
2025-12-01T03:00:00,Wakanda,Arc Reactor Cores,784.74,4.73,False
2025-12-01T03:00:00,Wakanda,Pym Particles,790.28,4.33,False
2025-12-01T03:00:00,Wakanda,Clean Water (L),2486.8,4.73,False
2025-12-01T03:00:00,Wakanda,Medical Kits,793.3,3.55,False
2025-12-01T03:00:00,Sokovia,Vibranium (kg),2488.82,3.94,False
2025-12-01T03:00:00,Sokovia,Arc Reactor Cores,789.18,4.73,False
2025-12-01T03:00:00,Sokovia,Pym Particles,790.3,4.33,False
2025-12-01T03:00:00,Sokovia,Clean Water (L),2486.55,4.73,False
2025-12-01T03:00:00,Sokovia,Medical Kits,791.89,3.55,False
2025-12-01T03:00:00,Sanctum Sanctorum,Vibranium (kg),2488.21,3.94,False
2025-12-01T03:00:00,Sanctum Sanctorum,Arc Reactor Cores,786.74,4.73,False
2025-12-01T03:00:00,Sanctum Sanctorum,Pym Particles,789.85,4.33,False
2025-12-01T03:00:00,Sanctum Sanctorum,Clean Water (L),2485.32,4.73,False
2025-12-01T03:00:00,Sanctum Sanctorum,Medical Kits,791.32,3.55,False
2025-12-01T03:00:00,Avengers Compound,Vibranium (kg),2486.82,3.94,False
2025-12-01T03:00:00,Avengers Compound,Arc Reactor Cores,782.98,4.73,False
2025-12-01T03:00:00,Avengers Compound,Pym Particles,789.8,4.33,False
2025-12-01T03:00:00,Avengers Compound,Clean Water (L),2487.96,4.73,False
2025-12-01T03:00:00,Avengers Compound,Medical Kits,792.5,3.55,False
2025-12-01T04:00:00,New Asgard,Vibranium (kg),2487.19,4.25,False
2025-12-01T04:00:00,New Asgard,Arc Reactor Cores,783.38,5.1,False
2025-12-01T04:00:00,New Asgard,Pym Particles,785.84,4.68,False
2025-12-01T04:00:00,New Asgard,Clean Water (L),2483.48,5.1,False
2025-12-01T04:00:00,New Asgard,Medical Kits,790.3,3.83,False
2025-12-01T04:00:00,Wakanda,Vibranium (kg),2490.01,4.25,False
2025-12-01T04:00:00,Wakanda,Arc Reactor Cores,782.32,5.1,False
2025-12-01T04:00:00,Wakanda,Pym Particles,786.53,4.68,False
2025-12-01T04:00:00,Wakanda,Clean Water (L),2483.0,5.1,False
2025-12-01T04:00:00,Wakanda,Medical Kits,790.69,3.83,False
2025-12-01T04:00:00,Sokovia,Vibranium (kg),2485.63,4.25,False
2025-12-01T04:00:00,Sokovia,Arc Reactor Cores,785.82,5.1,False
2025-12-01T04:00:00,Sokovia,Pym Particles,787.33,4.68,False
2025-12-01T04:00:00,Sokovia,Clean Water (L),2483.25,5.1,False
2025-12-01T04:00:00,Sokovia,Medical Kits,788.42,3.83,False
2025-12-01T04:00:00,Sanctum Sanctorum,Vibranium (kg),2485.2,4.25,False
2025-12-01T04:00:00,Sanctum Sanctorum,Arc Reactor Cores,782.7,5.1,False
2025-12-01T04:00:00,Sanctum Sanctorum,Pym Particles,786.78,4.68,False
2025-12-01T04:00:00,Sanctum Sanctorum,Clean Water (L),2481.04,5.1,False
2025-12-01T04:00:00,Sanctum Sanctorum,Medical Kits,788.0,3.83,False
2025-12-01T04:00:00,Avengers Compound,Vibranium (kg),2482.85,4.25,False
2025-12-01T04:00:00,Avengers Compound,Arc Reactor Cores,779.66,5.1,False
2025-12-01T04:00:00,Avengers Compound,Pym Particles,785.89,4.68,False
2025-12-01T04:00:00,Avengers Compound,Clean Water (L),2485.23,5.1,False
2025-12-01T04:00:00,Avengers Compound,Medical Kits,790.2,3.83,False
2025-12-01T05:00:00,New Asgard,Vibranium (kg),2484.09,4.61,False
2025-12-01T05:00:00,New Asgard,Arc Reactor Cores,779.74,5.53,False
2025-12-01T05:00:00,New Asgard,Pym Particles,782.41,5.07,False
2025-12-01T05:00:00,New Asgard,Clean Water (L),2479.21,5.53,False
2025-12-01T05:00:00,New Asgard,Medical Kits,788.02,4.15,False
2025-12-01T05:00:00,Wakanda,Vibranium (kg),2486.09,4.61,False
2025-12-01T05:00:00,Wakanda,Arc Reactor Cores,778.05,5.53,False
2025-12-01T05:00:00,Wakanda,Pym Particles,784.42,5.07,False
2025-12-01T05:00:00,Wakanda,Clean Water (L),2479.43,5.53,False
2025-12-01T05:00:00,Wakanda,Medical Kits,789.79,4.15,False
2025-12-01T05:00:00,Sokovia,Vibranium (kg),2483.11,4.61,False
2025-12-01T05:00:00,Sokovia,Arc Reactor Cores,782.4,5.53,False
2025-12-01T05:00:00,Sokovia,Pym Particles,784.49,5.07,False
2025-12-01T05:00:00,Sokovia,Clean Water (L),2480.64,5.53,False
2025-12-01T05:00:00,Sokovia,Medical Kits,787.32,4.15,False
2025-12-01T05:00:00,Sanctum Sanctorum,Vibranium (kg),2481.05,4.61,False
2025-12-01T05:00:00,Sanctum Sanctorum,Arc Reactor Cores,778.95,5.53,False
2025-12-01T05:00:00,Sanctum Sanctorum,Pym Particles,784.06,5.07,False
2025-12-01T05:00:00,Sanctum Sanctorum,Clean Water (L),2476.3,5.53,False
2025-12-01T05:00:00,Sanctum Sanctorum,Medical Kits,785.07,4.15,False
2025-12-01T05:00:00,Avengers Compound,Vibranium (kg),2479.31,4.61,False
2025-12-01T05:00:00,Avengers Compound,Arc Reactor Cores,775.98,5.53,False
2025-12-01T05:00:00,Avengers Compound,Pym Particles,782.14,5.07,False
2025-12-01T05:00:00,Avengers Compound,Clean Water (L),2480.93,5.53,False
2025-12-01T05:00:00,Avengers Compound,Medical Kits,788.75,4.15,False
2025-12-01T06:00:00,New Asgard,Vibranium (kg),2482.41,5.0,False
2025-12-01T06:00:00,New Asgard,Arc Reactor Cores,774.63,6.0,False
2025-12-01T06:00:00,New Asgard,Pym Particles,778.78,5.5,False
2025-12-01T06:00:00,New Asgard,Clean Water (L),2475.33,6.0,False
2025-12-01T06:00:00,New Asgard,Medical Kits,785.51,4.5,False
2025-12-01T06:00:00,Wakanda,Vibranium (kg),2483.13,5.0,False
2025-12-01T06:00:00,Wakanda,Arc Reactor Cores,773.79,6.0,False
2025-12-01T06:00:00,Wakanda,Pym Particles,780.25,5.5,False
2025-12-01T06:00:00,Wakanda,Clean Water (L),2475.04,6.0,False
2025-12-01T06:00:00,Wakanda,Medical Kits,787.73,4.5,False
2025-12-01T06:00:00,Sokovia,Vibranium (kg),2479.4,5.0,False
2025-12-01T06:00:00,Sokovia,Arc Reactor Cores,777.75,6.0,False
2025-12-01T06:00:00,Sokovia,Pym Particles,779.9,5.5,False
2025-12-01T06:00:00,Sokovia,Clean Water (L),2475.67,6.0,False
2025-12-01T06:00:00,Sokovia,Medical Kits,783.45,4.5,False
2025-12-01T06:00:00,Sanctum Sanctorum,Vibranium (kg),2477.65,5.0,False
2025-12-01T06:00:00,Sanctum Sanctorum,Arc Reactor Cores,775.68,6.0,False
2025-12-01T06:00:00,Sanctum Sanctorum,Pym Particles,780.22,5.5,False
2025-12-01T06:00:00,Sanctum Sanctorum,Clean Water (L),2471.11,6.0,False
2025-12-01T06:00:00,Sanctum Sanctorum,Medical Kits,781.46,4.5,False
2025-12-01T06:00:00,Avengers Compound,Vibranium (kg),2475.88,5.0,False
2025-12-01T06:00:00,Avengers Compound,Arc Reactor Cores,772.8,6.0,False
2025-12-01T06:00:00,Avengers Compound,Pym Particles,777.69,5.5,False
2025-12-01T06:00:00,Avengers Compound,Clean Water (L),2477.34,6.0,False
2025-12-01T06:00:00,Avengers Compound,Medical Kits,784.9,4.5,False
2025-12-01T07:00:00,New Asgard,Vibranium (kg),2479.26,5.39,False
2025-12-01T07:00:00,New Asgard,Arc Reactor Cores,770.69,6.47,False
2025-12-01T07:00:00,New Asgard,Pym Particles,773.44,5.93,False
2025-12-01T07:00:00,New Asgard,Clean Water (L),2471.54,6.47,False
2025-12-01T07:00:00,New Asgard,Medical Kits,782.45,4.85,False
2025-12-01T07:00:00,Wakanda,Vibranium (kg),2479.85,5.39,False
2025-12-01T07:00:00,Wakanda,Arc Reactor Cores,769.91,6.47,False
2025-12-01T07:00:00,Wakanda,Pym Particles,776.69,5.93,False
2025-12-01T07:00:00,Wakanda,Clean Water (L),2471.28,6.47,False
2025-12-01T07:00:00,Wakanda,Medical Kits,784.15,4.85,False
2025-12-01T07:00:00,Sokovia,Vibranium (kg),2477.3,5.39,False
2025-12-01T07:00:00,Sokovia,Arc Reactor Cores,773.72,6.47,False
2025-12-01T07:00:00,Sokovia,Pym Particles,777.12,5.93,False
2025-12-01T07:00:00,Sokovia,Clean Water (L),2470.31,6.47,False
2025-12-01T07:00:00,Sokovia,Medical Kits,780.74,4.85,False
2025-12-01T07:00:00,Sanctum Sanctorum,Vibranium (kg),2475.55,5.39,False
2025-12-01T07:00:00,Sanctum Sanctorum,Arc Reactor Cores,770.12,6.47,False
2025-12-01T07:00:00,Sanctum Sanctorum,Pym Particles,774.95,5.93,False
2025-12-01T07:00:00,Sanctum Sanctorum,Clean Water (L),2467.79,6.47,False
2025-12-01T07:00:00,Sanctum Sanctorum,Medical Kits,779.95,4.85,False
2025-12-01T07:00:00,Avengers Compound,Vibranium (kg),2472.53,5.39,False
2025-12-01T07:00:00,Avengers Compound,Arc Reactor Cores,768.68,6.47,False
2025-12-01T07:00:00,Avengers Compound,Pym Particles,772.92,5.93,False
2025-12-01T07:00:00,Avengers Compound,Clean Water (L),2474.19,6.47,False
2025-12-01T07:00:00,Avengers Compound,Medical Kits,781.17,4.85,False
2025-12-01T08:00:00,New Asgard,Vibranium (kg),2475.89,5.75,False
2025-12-01T08:00:00,New Asgard,Arc Reactor Cores,765.05,6.9,False
2025-12-01T08:00:00,New Asgard,Pym Particles,768.92,6.32,False
2025-12-01T08:00:00,New Asgard,Clean Water (L),2468.02,6.9,False
2025-12-01T08:00:00,New Asgard,Medical Kits,778.55,5.17,False
2025-12-01T08:00:00,Wakanda,Vibranium (kg),2477.63,5.75,False
2025-12-01T08:00:00,Wakanda,Arc Reactor Cores,765.57,6.9,False
2025-12-01T08:00:00,Wakanda,Pym Particles,771.91,6.32,False
2025-12-01T08:00:00,Wakanda,Clean Water (L),2466.64,6.9,False
2025-12-01T08:00:00,Wakanda,Medical Kits,779.91,5.17,False
2025-12-01T08:00:00,Sokovia,Vibranium (kg),2473.54,5.75,False
2025-12-01T08:00:00,Sokovia,Arc Reactor Cores,768.34,6.9,False
2025-12-01T08:00:00,Sokovia,Pym Particles,772.29,6.32,False
2025-12-01T08:00:00,Sokovia,Clean Water (L),2466.05,6.9,False
2025-12-01T08:00:00,Sokovia,Medical Kits,777.04,5.17,False
2025-12-01T08:00:00,Sanctum Sanctorum,Vibranium (kg),2471.44,5.75,False
2025-12-01T08:00:00,Sanctum Sanctorum,Arc Reactor Cores,765.25,6.9,False
2025-12-01T08:00:00,Sanctum Sanctorum,Pym Particles,769.42,6.32,False
2025-12-01T08:00:00,Sanctum Sanctorum,Clean Water (L),2463.69,6.9,False
2025-12-01T08:00:00,Sanctum Sanctorum,Medical Kits,778.24,5.17,False
2025-12-01T08:00:00,Avengers Compound,Vibranium (kg),2469.24,5.75,False
2025-12-01T08:00:00,Avengers Compound,Arc Reactor Cores,764.47,6.9,False
2025-12-01T08:00:00,Avengers Compound,Pym Particles,770.54,6.32,False
2025-12-01T08:00:00,Avengers Compound,Clean Water (L),2469.88,6.9,False
2025-12-01T08:00:00,Avengers Compound,Medical Kits,778.47,5.17,False
2025-12-01T09:00:00,New Asgard,Vibranium (kg),2471.56,6.06,False
2025-12-01T09:00:00,New Asgard,Arc Reactor Cores,760.37,7.27,False
2025-12-01T09:00:00,New Asgard,Pym Particles,763.71,6.67,False
2025-12-01T09:00:00,New Asgard,Clean Water (L),2462.28,7.27,False
2025-12-01T09:00:00,New Asgard,Medical Kits,776.03,5.45,False
2025-12-01T09:00:00,Wakanda,Vibranium (kg),2474.81,6.06,False
2025-12-01T09:00:00,Wakanda,Arc Reactor Cores,760.17,7.27,False
2025-12-01T09:00:00,Wakanda,Pym Particles,767.98,6.67,False
2025-12-01T09:00:00,Wakanda,Clean Water (L),2460.47,7.27,False
2025-12-01T09:00:00,Wakanda,Medical Kits,776.41,5.45,False
2025-12-01T09:00:00,Sokovia,Vibranium (kg),2469.87,6.06,False
2025-12-01T09:00:00,Sokovia,Arc Reactor Cores,763.25,7.27,False
2025-12-01T09:00:00,Sokovia,Pym Particles,768.14,6.67,False
2025-12-01T09:00:00,Sokovia,Clean Water (L),2460.53,7.27,False
2025-12-01T09:00:00,Sokovia,Medical Kits,773.42,5.45,False
2025-12-01T09:00:00,Sanctum Sanctorum,Vibranium (kg),2467.17,6.06,False
2025-12-01T09:00:00,Sanctum Sanctorum,Arc Reactor Cores,760.25,7.27,False
2025-12-01T09:00:00,Sanctum Sanctorum,Pym Particles,765.56,6.67,False
2025-12-01T09:00:00,Sanctum Sanctorum,Clean Water (L),2460.21,7.27,False
2025-12-01T09:00:00,Sanctum Sanctorum,Medical Kits,774.75,5.45,False
2025-12-01T09:00:00,Avengers Compound,Vibranium (kg),2466.46,6.06,False
2025-12-01T09:00:00,Avengers Compound,Arc Reactor Cores,760.34,7.27,False
2025-12-01T09:00:00,Avengers Compound,Pym Particles,765.68,6.67,False
2025-12-01T09:00:00,Avengers Compound,Clean Water (L),2466.02,7.27,False
2025-12-01T09:00:00,Avengers Compound,Medical Kits,776.21,5.45,False
2025-12-01T10:00:00,New Asgard,Vibranium (kg),2468.66,6.3,False
2025-12-01T10:00:00,New Asgard,Arc Reactor Cores,756.61,7.56,False
2025-12-01T10:00:00,New Asgard,Pym Particles,760.69,6.93,False
2025-12-01T10:00:00,New Asgard,Clean Water (L),2457.16,7.56,False
2025-12-01T10:00:00,New Asgard,Medical Kits,771.52,5.67,False
2025-12-01T10:00:00,Wakanda,Vibranium (kg),2470.77,6.3,False
2025-12-01T10:00:00,Wakanda,Arc Reactor Cores,755.42,7.56,False
2025-12-01T10:00:00,Wakanda,Pym Particles,764.14,6.93,False
2025-12-01T10:00:00,Wakanda,Clean Water (L),2455.7,7.56,False
2025-12-01T10:00:00,Wakanda,Medical Kits,773.09,5.67,False
2025-12-01T10:00:00,Sokovia,Vibranium (kg),2465.13,6.3,False
2025-12-01T10:00:00,Sokovia,Arc Reactor Cores,759.07,7.56,False
2025-12-01T10:00:00,Sokovia,Pym Particles,763.91,6.93,False
2025-12-01T10:00:00,Sokovia,Clean Water (L),2454.96,7.56,False
2025-12-01T10:00:00,Sokovia,Medical Kits,768.83,5.67,False
2025-12-01T10:00:00,Sanctum Sanctorum,Vibranium (kg),2462.77,6.3,False
2025-12-01T10:00:00,Sanctum Sanctorum,Arc Reactor Cores,756.9,7.56,False
2025-12-01T10:00:00,Sanctum Sanctorum,Pym Particles,761.14,6.93,False
2025-12-01T10:00:00,Sanctum Sanctorum,Clean Water (L),2456.59,7.56,False
2025-12-01T10:00:00,Sanctum Sanctorum,Medical Kits,771.88,5.67,False
2025-12-01T10:00:00,Avengers Compound,Vibranium (kg),2463.34,6.3,False
2025-12-01T10:00:00,Avengers Compound,Arc Reactor Cores,755.78,7.56,False
2025-12-01T10:00:00,Avengers Compound,Pym Particles,761.82,6.93,False
2025-12-01T10:00:00,Avengers Compound,Clean Water (L),2460.39,7.56,False
2025-12-01T10:00:00,Avengers Compound,Medical Kits,773.86,5.67,False
2025-12-01T11:00:00,New Asgard,Vibranium (kg),2464.52,6.45,False
2025-12-01T11:00:00,New Asgard,Arc Reactor Cores,752.1,7.74,False
2025-12-01T11:00:00,New Asgard,Pym Particles,757.93,7.09,False
2025-12-01T11:00:00,New Asgard,Clean Water (L),2453.34,7.74,False
2025-12-01T11:00:00,New Asgard,Medical Kits,767.27,5.8,False
2025-12-01T11:00:00,Wakanda,Vibranium (kg),2466.56,6.45,False
2025-12-01T11:00:00,Wakanda,Arc Reactor Cores,750.89,7.74,False
2025-12-01T11:00:00,Wakanda,Pym Particles,759.7,7.09,False
2025-12-01T11:00:00,Wakanda,Clean Water (L),2450.79,7.74,False
2025-12-01T11:00:00,Wakanda,Medical Kits,769.87,5.8,False
2025-12-01T11:00:00,Sokovia,Vibranium (kg),2462.02,6.45,False
2025-12-01T11:00:00,Sokovia,Arc Reactor Cores,754.2,7.74,False
2025-12-01T11:00:00,Sokovia,Pym Particles,760.26,7.09,False
2025-12-01T11:00:00,Sokovia,Clean Water (L),2449.29,7.74,False
2025-12-01T11:00:00,Sokovia,Medical Kits,766.37,5.8,False
2025-12-01T11:00:00,Sanctum Sanctorum,Vibranium (kg),2459.37,6.45,False
2025-12-01T11:00:00,Sanctum Sanctorum,Arc Reactor Cores,751.49,7.74,False
2025-12-01T11:00:00,Sanctum Sanctorum,Pym Particles,757.48,7.09,False
2025-12-01T11:00:00,Sanctum Sanctorum,Clean Water (L),2450.5,7.74,False
2025-12-01T11:00:00,Sanctum Sanctorum,Medical Kits,768.52,5.8,False
2025-12-01T11:00:00,Avengers Compound,Vibranium (kg),2458.12,6.45,False
2025-12-01T11:00:00,Avengers Compound,Arc Reactor Cores,750.23,7.74,False
2025-12-01T11:00:00,Avengers Compound,Pym Particles,757.81,7.09,False
2025-12-01T11:00:00,Avengers Compound,Clean Water (L),2455.39,7.74,False
2025-12-01T11:00:00,Avengers Compound,Medical Kits,770.0,5.8,False
2025-12-01T12:00:00,New Asgard,Vibranium (kg),2462.41,6.5,False
2025-12-01T12:00:00,New Asgard,Arc Reactor Cores,748.8,7.8,False
2025-12-01T12:00:00,New Asgard,Pym Particles,753.36,7.15,False
2025-12-01T12:00:00,New Asgard,Clean Water (L),2449.25,7.8,False
2025-12-01T12:00:00,New Asgard,Medical Kits,764.41,5.85,False
2025-12-01T12:00:00,Wakanda,Vibranium (kg),2462.67,6.5,False
2025-12-01T12:00:00,Wakanda,Arc Reactor Cores,745.64,7.8,False
2025-12-01T12:00:00,Wakanda,Pym Particles,756.04,7.15,False
2025-12-01T12:00:00,Wakanda,Clean Water (L),2447.95,7.8,False
2025-12-01T12:00:00,Wakanda,Medical Kits,766.38,5.85,False
2025-12-01T12:00:00,Sokovia,Vibranium (kg),2458.13,6.5,False
2025-12-01T12:00:00,Sokovia,Arc Reactor Cores,751.01,7.8,False
2025-12-01T12:00:00,Sokovia,Pym Particles,756.27,7.15,False
2025-12-01T12:00:00,Sokovia,Clean Water (L),2446.46,7.8,False
2025-12-01T12:00:00,Sokovia,Medical Kits,763.59,5.85,False
2025-12-01T12:00:00,Sanctum Sanctorum,Vibranium (kg),2457.11,6.5,False
2025-12-01T12:00:00,Sanctum Sanctorum,Arc Reactor Cores,747.76,7.8,False
2025-12-01T12:00:00,Sanctum Sanctorum,Pym Particles,751.78,7.15,False
2025-12-01T12:00:00,Sanctum Sanctorum,Clean Water (L),2447.13,7.8,False
2025-12-01T12:00:00,Sanctum Sanctorum,Medical Kits,765.28,5.85,False
2025-12-01T12:00:00,Avengers Compound,Vibranium (kg),2454.18,6.5,False
2025-12-01T12:00:00,Avengers Compound,Arc Reactor Cores,746.12,7.8,False
2025-12-01T12:00:00,Avengers Compound,Pym Particles,754.26,7.15,False
2025-12-01T12:00:00,Avengers Compound,Clean Water (L),2450.41,7.8,False
2025-12-01T12:00:00,Avengers Compound,Medical Kits,765.47,5.85,False
2025-12-01T13:00:00,New Asgard,Vibranium (kg),2457.82,6.45,False
2025-12-01T13:00:00,New Asgard,Arc Reactor Cores,745.13,7.74,False
2025-12-01T13:00:00,New Asgard,Pym Particles,748.51,7.09,False
2025-12-01T13:00:00,New Asgard,Clean Water (L),2444.82,7.74,False
2025-12-01T13:00:00,New Asgard,Medical Kits,761.33,5.8,False
2025-12-01T13:00:00,Wakanda,Vibranium (kg),2459.25,6.45,False
2025-12-01T13:00:00,Wakanda,Arc Reactor Cores,742.49,7.74,False
2025-12-01T13:00:00,Wakanda,Pym Particles,751.82,7.09,False
2025-12-01T13:00:00,Wakanda,Clean Water (L),2442.24,7.74,False
2025-12-01T13:00:00,Wakanda,Medical Kits,762.78,5.8,False
2025-12-01T13:00:00,Sokovia,Vibranium (kg),2456.09,6.45,False
2025-12-01T13:00:00,Sokovia,Arc Reactor Cores,745.22,7.74,False
2025-12-01T13:00:00,Sokovia,Pym Particles,752.22,7.09,False
2025-12-01T13:00:00,Sokovia,Clean Water (L),2443.32,7.74,False
2025-12-01T13:00:00,Sokovia,Medical Kits,759.08,5.8,False
2025-12-01T13:00:00,Sanctum Sanctorum,Vibranium (kg),2454.93,6.45,False
2025-12-01T13:00:00,Sanctum Sanctorum,Arc Reactor Cores,743.32,7.74,False
2025-12-01T13:00:00,Sanctum Sanctorum,Pym Particles,748.72,7.09,False
2025-12-01T13:00:00,Sanctum Sanctorum,Clean Water (L),2442.69,7.74,False
2025-12-01T13:00:00,Sanctum Sanctorum,Medical Kits,763.31,5.8,False
2025-12-01T13:00:00,Avengers Compound,Vibranium (kg),2451.0,6.45,False
2025-12-01T13:00:00,Avengers Compound,Arc Reactor Cores,743.12,7.74,False
2025-12-01T13:00:00,Avengers Compound,Pym Particles,749.53,7.09,False
2025-12-01T13:00:00,Avengers Compound,Clean Water (L),2446.96,7.74,False
2025-12-01T13:00:00,Avengers Compound,Medical Kits,761.65,5.8,False
2025-12-01T14:00:00,New Asgard,Vibranium (kg),2454.06,6.3,False
2025-12-01T14:00:00,New Asgard,Arc Reactor Cores,740.98,7.56,False
2025-12-01T14:00:00,New Asgard,Pym Particles,746.12,6.93,False
