timestamp,sector_id,resource_type,stock_level,usage_rate_hourly,snap_event_detected
2026-03-01T18:18:19.836081+00:00,Wakanda,Vibranium (kg),186.9,2.17,False
2026-03-01T18:23:19.836081+00:00,Avengers Compound,Arc Reactor Cores,500.74,5.05,False
2026-03-01T18:23:19.836081+00:00,Avengers Compound,Clean Water (L),2445.41,5.88,False
2026-03-01T18:23:19.836081+00:00,Avengers Compound,Medical Kits,418.76,4.73,False
2026-03-01T18:23:19.836081+00:00,Avengers Compound,Pym Particles,226.16,2.72,False
2026-03-01T18:23:19.836081+00:00,Avengers Compound,Vibranium (kg),225.23,2.26,False
2026-03-01T18:23:19.836081+00:00,New Asgard,Arc Reactor Cores,470.16,4.72,False
2026-03-01T18:23:19.836081+00:00,New Asgard,Clean Water (L),2163.83,5.2,False
2026-03-01T18:23:19.836081+00:00,New Asgard,Medical Kits,426.89,4.84,False
2026-03-01T18:23:19.836081+00:00,New Asgard,Pym Particles,263.9,3.19,False
2026-03-01T18:23:19.836081+00:00,New Asgard,Vibranium (kg),201.54,2.01,False
2026-03-01T18:23:19.836081+00:00,Sanctum Sanctorum,Arc Reactor Cores,569.57,5.71,False
2026-03-01T18:23:19.836081+00:00,Sanctum Sanctorum,Clean Water (L),2658.21,6.38,False
2026-03-01T18:23:19.836081+00:00,Sanctum Sanctorum,Medical Kits,429.33,4.85,False
2026-03-01T18:23:19.836081+00:00,Sanctum Sanctorum,Pym Particles,273.69,3.31,False
2026-03-01T18:23:19.836081+00:00,Sanctum Sanctorum,Vibranium (kg),182.02,1.84,False
2026-03-01T18:23:19.836081+00:00,Sokovia,Arc Reactor Cores,506.47,20.56,False
2026-03-01T18:23:19.836081+00:00,Sokovia,Clean Water (L),1420.22,5.69,False
2026-03-01T18:23:19.836081+00:00,Sokovia,Medical Kits,391.5,27.24,False
2026-03-01T18:23:19.836081+00:00,Sokovia,Pym Particles,262.92,9.54,False
2026-03-01T18:23:19.836081+00:00,Sokovia,Vibranium (kg),0.0,20.5,False
2026-03-01T18:23:19.836081+00:00,Wakanda,Arc Reactor Cores,473.67,4.77,False
2026-03-01T18:23:19.836081+00:00,Wakanda,Clean Water (L),2594.04,6.23,False
2026-03-01T18:23:19.836081+00:00,Wakanda,Medical Kits,407.37,4.58,False
2026-03-01T18:23:19.836081+00:00,Wakanda,Pym Particles,242.63,2.94,False
2026-03-01T18:23:19.836081+00:00,Wakanda,Vibranium (kg),187.01,2.17,False
2026-03-01T18:28:19.836081+00:00,Avengers Compound,Arc Reactor Cores,499.37,12.625,False
2026-03-01T18:28:19.836081+00:00,Avengers Compound,Clean Water (L),2445.27,5.88,False
2026-03-01T18:28:19.836081+00:00,Avengers Compound,Medical Kits,417.25,16.555,False
2026-03-01T18:28:19.836081+00:00,Avengers Compound,Pym Particles,226.4,2.72,False
2026-03-01T18:28:19.836081+00:00,Avengers Compound,Vibranium (kg),225.39,2.26,False
2026-03-01T18:28:19.836081+00:00,New Asgard,Arc Reactor Cores,470.07,4.72,False
2026-03-01T18:28:19.836081+00:00,New Asgard,Clean Water (L),2164.11,5.2,False
2026-03-01T18:28:19.836081+00:00,New Asgard,Medical Kits,426.37,4.84,False
2026-03-01T18:28:19.836081+00:00,New Asgard,Pym Particles,264.18,3.19,False
2026-03-01T18:28:19.836081+00:00,New Asgard,Vibranium (kg),202.23,2.01,False
2026-03-01T18:28:19.836081+00:00,Sanctum Sanctorum,Arc Reactor Cores,568.72,5.71,False
2026-03-01T18:28:19.836081+00:00,Sanctum Sanctorum,Clean Water (L),2657.16,6.38,False
2026-03-01T18:28:19.836081+00:00,Sanctum Sanctorum,Medical Kits,428.83,4.85,False
2026-03-01T18:28:19.836081+00:00,Sanctum Sanctorum,Pym Particles,273.38,3.31,False
2026-03-01T18:28:19.836081+00:00,Sanctum Sanctorum,Vibranium (kg),182.61,1.84,False
2026-03-01T18:28:19.836081+00:00,Sokovia,Arc Reactor Cores,505.4,20.56,False
2026-03-01T18:28:19.836081+00:00,Sokovia,Clean Water (L),1418.99,5.69,False
2026-03-01T18:28:19.836081+00:00,Sokovia,Medical Kits,389.45,27.24,False
2026-03-01T18:28:19.836081+00:00,Sokovia,Pym Particles,262.51,9.54,False
2026-03-01T18:28:19.836081+00:00,Sokovia,Vibranium (kg),0.0,20.5,False
2026-03-01T18:28:19.836081+00:00,Wakanda,Arc Reactor Cores,472.81,4.77,False
2026-03-01T18:28:19.836081+00:00,Wakanda,Clean Water (L),2593.87,6.23,False
2026-03-01T18:28:19.836081+00:00,Wakanda,Medical Kits,407.37,4.58,False
2026-03-01T18:28:19.836081+00:00,Wakanda,Pym Particles,243.23,2.94,False
2026-03-01T18:28:19.836081+00:00,Wakanda,Vibranium (kg),186.71,2.17,False
2026-03-01T18:33:19.836081+00:00,Avengers Compound,Arc Reactor Cores,498.98,12.625,False
2026-03-01T18:33:19.836081+00:00,Avengers Compound,Clean Water (L),2445.14,5.88,False
2026-03-01T18:33:19.836081+00:00,Avengers Compound,Medical Kits,416.42,16.555,False
2026-03-01T18:33:19.836081+00:00,Avengers Compound,Pym Particles,226.63,2.72,False
2026-03-01T18:33:19.836081+00:00,Avengers Compound,Vibranium (kg),225.41,2.26,False
2026-03-01T18:33:19.836081+00:00,New Asgard,Arc Reactor Cores,469.83,4.72,False
2026-03-01T18:33:19.836081+00:00,New Asgard,Clean Water (L),2163.0,5.2,False
2026-03-01T18:33:19.836081+00:00,New Asgard,Medical Kits,426.29,4.84,False
2026-03-01T18:33:19.836081+00:00,New Asgard,Pym Particles,264.91,3.19,False
2026-03-01T18:33:19.836081+00:00,New Asgard,Vibranium (kg),202.28,2.01,False
2026-03-01T18:33:19.836081+00:00,Sanctum Sanctorum,Arc Reactor Cores,568.79,5.71,False
2026-03-01T18:33:19.836081+00:00,Sanctum Sanctorum,Clean Water (L),2657.47,6.38,False
2026-03-01T18:33:19.836081+00:00,Sanctum Sanctorum,Medical Kits,428.06,4.85,False
2026-03-01T18:33:19.836081+00:00,Sanctum Sanctorum,Pym Particles,274.0,3.31,False
2026-03-01T18:33:19.836081+00:00,Sanctum Sanctorum,Vibranium (kg),183.04,1.84,False
2026-03-01T18:33:19.836081+00:00,Sokovia,Arc Reactor Cores,503.72,20.56,False
2026-03-01T18:33:19.836081+00:00,Sokovia,Clean Water (L),919.07,5.69,False
2026-03-01T18:33:19.836081+00:00,Sokovia,Medical Kits,387.28,27.24,False
2026-03-01T18:33:19.836081+00:00,Sokovia,Pym Particles,260.87,9.54,False
2026-03-01T18:33:19.836081+00:00,Sokovia,Vibranium (kg),0.0,20.5,False
2026-03-01T18:33:19.836081+00:00,Wakanda,Arc Reactor Cores,472.88,4.77,False
2026-03-01T18:33:19.836081+00:00,Wakanda,Clean Water (L),2593.36,6.23,False
2026-03-01T18:33:19.836081+00:00,Wakanda,Medical Kits,407.59,4.58,False
2026-03-01T18:33:19.836081+00:00,Wakanda,Pym Particles,243.59,2.94,False
2026-03-01T18:33:19.836081+00:00,Wakanda,Vibranium (kg),186.09,2.17,False
2026-03-01T18:38:19.836081+00:00,Avengers Compound,Arc Reactor Cores,498.52,12.625,False
2026-03-01T18:38:19.836081+00:00,Avengers Compound,Clean Water (L),2445.29,5.88,False
2026-03-01T18:38:19.836081+00:00,Avengers Compound,Medical Kits,415.76,16.555,False
2026-03-01T18:38:19.836081+00:00,Avengers Compound,Pym Particles,227.09,2.72,False
2026-03-01T18:38:19.836081+00:00,Avengers Compound,Vibranium (kg),225.23,2.26,False
2026-03-01T18:38:19.836081+00:00,New Asgard,Arc Reactor Cores,469.03,4.72,False
2026-03-01T18:38:19.836081+00:00,New Asgard,Clean Water (L),2162.28,5.2,False
2026-03-01T18:38:19.836081+00:00,New Asgard,Medical Kits,426.06,4.84,False
2026-03-01T18:38:19.836081+00:00,New Asgard,Pym Particles,265.26,3.19,False
2026-03-01T18:38:19.836081+00:00,New Asgard,Vibranium (kg),201.41,2.01,False
2026-03-01T18:38:19.836081+00:00,Sanctum Sanctorum,Arc Reactor Cores,568.64,5.71,False
2026-03-01T18:38:19.836081+00:00,Sanctum Sanctorum,Clean Water (L),2657.12,6.38,False
2026-03-01T18:38:19.836081+00:00,Sanctum Sanctorum,Medical Kits,427.91,4.85,False
2026-03-01T18:38:19.836081+00:00,Sanctum Sanctorum,Pym Particles,273.98,3.31,False
2026-03-01T18:38:19.836081+00:00,Sanctum Sanctorum,Vibranium (kg),183.31,1.84,False
2026-03-01T18:38:19.836081+00:00,Sokovia,Arc Reactor Cores,501.94,20.56,False
2026-03-01T18:38:19.836081+00:00,Sokovia,Clean Water (L),918.4,5.69,False
2026-03-01T18:38:19.836081+00:00,Sokovia,Medical Kits,384.76,27.24,False
2026-03-01T18:38:19.836081+00:00,Sokovia,Pym Particles,260.83,9.54,False
2026-03-01T18:38:19.836081+00:00,Sokovia,Vibranium (kg),0.0,20.5,False
2026-03-01T18:38:19.836081+00:00,Wakanda,Arc Reactor Cores,473.22,4.77,False
2026-03-01T18:38:19.836081+00:00,Wakanda,Clean Water (L),2593.24,6.23,False
2026-03-01T18:38:19.836081+00:00,Wakanda,Medical Kits,406.7,4.58,False
2026-03-01T18:38:19.836081+00:00,Wakanda,Pym Particles,243.54,2.94,False
2026-03-01T18:38:19.836081+00:00,Wakanda,Vibranium (kg),226.02,2.17,False
2026-03-01T18:43:19.836081+00:00,Avengers Compound,Arc Reactor Cores,498.39,12.625,False
2026-03-01T18:43:19.836081+00:00,Avengers Compound,Clean Water (L),2443.86,5.88,False
2026-03-01T18:43:19.836081+00:00,Avengers Compound,Medical Kits,413.72,16.555,False
2026-03-01T18:43:19.836081+00:00,Avengers Compound,Pym Particles,227.61,2.72,False
2026-03-01T18:43:19.836081+00:00,Avengers Compound,Vibranium (kg),224.23,2.26,False
2026-03-01T18:43:19.836081+00:00,New Asgard,Arc Reactor Cores,469.23,4.72,False
2026-03-01T18:43:19.836081+00:00,New Asgard,Clean Water (L),2160.88,5.2,False
2026-03-01T18:43:19.836081+00:00,New Asgard,Medical Kits,425.26,4.84,False
2026-03-01T18:43:19.836081+00:00,New Asgard,Pym Particles,264.43,3.19,False
2026-03-01T18:43:19.836081+00:00,New Asgard,Vibranium (kg),202.16,2.01,False
2026-03-01T18:43:19.836081+00:00,Sanctum Sanctorum,Arc Reactor Cores,568.55,5.71,False
2026-03-01T18:43:19.836081+00:00,Sanctum Sanctorum,Clean Water (L),2655.87,6.38,False
2026-03-01T18:43:19.836081+00:00,Sanctum Sanctorum,Medical Kits,427.46,4.85,False
2026-03-01T18:43:19.836081+00:00,Sanctum Sanctorum,Pym Particles,274.23,3.31,False
2026-03-01T18:43:19.836081+00:00,Sanctum Sanctorum,Vibranium (kg),183.91,1.84,False
2026-03-01T18:43:19.836081+00:00,Sokovia,Arc Reactor Cores,499.28,20.56,False
2026-03-01T18:43:19.836081+00:00,Sokovia,Clean Water (L),918.68,5.69,False
2026-03-01T18:43:19.836081+00:00,Sokovia,Medical Kits,442.85,13.62,False
2026-03-01T18:43:19.836081+00:00,Sokovia,Pym Particles,260.51,9.54,False
2026-03-01T18:43:19.836081+00:00,Sokovia,Vibranium (kg),0.0,20.5,False
2026-03-01T18:43:19.836081+00:00,Wakanda,Arc Reactor Cores,472.31,4.77,False
2026-03-01T18:43:19.836081+00:00,Wakanda,Clean Water (L),2592.42,6.23,False
2026-03-01T18:43:19.836081+00:00,Wakanda,Medical Kits,406.21,4.58,False
2026-03-01T18:43:19.836081+00:00,Wakanda,Pym Particles,243.83,2.94,False
2026-03-01T18:43:19.836081+00:00,Wakanda,Vibranium (kg),225.16,2.17,False
2026-03-01T18:48:19.836081+00:00,Avengers Compound,Arc Reactor Cores,498.14,12.625,False
2026-03-01T18:48:19.836081+00:00,Avengers Compound,Clean Water (L),2443.71,5.88,False
2026-03-01T18:48:19.836081+00:00,Avengers Compound,Medical Kits,411.39,16.555,False
2026-03-01T18:48:19.836081+00:00,Avengers Compound,Pym Particles,227.04,2.72,False
2026-03-01T18:48:19.836081+00:00,Avengers Compound,Vibranium (kg),223.56,2.26,False
2026-03-01T18:48:19.836081+00:00,New Asgard,Arc Reactor Cores,469.67,4.72,False
2026-03-01T18:48:19.836081+00:00,New Asgard,Clean Water (L),2160.5,5.2,False
2026-03-01T18:48:19.836081+00:00,New Asgard,Medical Kits,425.3,4.84,False
2026-03-01T18:48:19.836081+00:00,New Asgard,Pym Particles,264.51,3.19,False
2026-03-01T18:48:19.836081+00:00,New Asgard,Vibranium (kg),201.67,2.01,False
2026-03-01T18:48:19.836081+00:00,Sanctum Sanctorum,Arc Reactor Cores,568.31,5.71,False
2026-03-01T18:48:19.836081+00:00,Sanctum Sanctorum,Clean Water (L),2656.06,6.38,False
2026-03-01T18:48:19.836081+00:00,Sanctum Sanctorum,Medical Kits,427.32,4.85,False
2026-03-01T18:48:19.836081+00:00,Sanctum Sanctorum,Pym Particles,273.75,3.31,False
2026-03-01T18:48:19.836081+00:00,Sanctum Sanctorum,Vibranium (kg),184.49,1.84,False
2026-03-01T18:48:19.836081+00:00,Sokovia,Arc Reactor Cores,496.59,20.56,False
2026-03-01T18:48:19.836081+00:00,Sokovia,Clean Water (L),918.53,5.69,False
2026-03-01T18:48:19.836081+00:00,Sokovia,Medical Kits,440.97,13.62,False
2026-03-01T18:48:19.836081+00:00,Sokovia,Pym Particles,260.1,9.54,False
2026-03-01T18:48:19.836081+00:00,Sokovia,Vibranium (kg),0.0,20.5,False
2026-03-01T18:48:19.836081+00:00,Wakanda,Arc Reactor Cores,471.82,4.77,False
2026-03-01T18:48:19.836081+00:00,Wakanda,Clean Water (L),2592.61,6.23,False
2026-03-01T18:48:19.836081+00:00,Wakanda,Medical Kits,406.32,4.58,False
2026-03-01T18:48:19.836081+00:00,Wakanda,Pym Particles,243.61,2.94,False
2026-03-01T18:48:19.836081+00:00,Wakanda,Vibranium (kg),225.17,2.17,False
2026-03-01T18:53:19.836081+00:00,Avengers Compound,Arc Reactor Cores,497.67,12.625,False
2026-03-01T18:53:19.836081+00:00,Avengers Compound,Clean Water (L),2442.43,5.88,False
2026-03-01T18:53:19.836081+00:00,Avengers Compound,Medical Kits,410.05,16.555,False
2026-03-01T18:53:19.836081+00:00,Avengers Compound,Pym Particles,227.4,2.72,False
2026-03-01T18:53:19.836081+00:00,Avengers Compound,Vibranium (kg),224.23,2.26,False
2026-03-01T18:53:19.836081+00:00,New Asgard,Arc Reactor Cores,470.08,4.72,False
2026-03-01T18:53:19.836081+00:00,New Asgard,Clean Water (L),2160.15,5.2,False
2026-03-01T18:53:19.836081+00:00,New Asgard,Medical Kits,424.3,4.84,False
2026-03-01T18:53:19.836081+00:00,New Asgard,Pym Particles,263.93,3.19,False
2026-03-01T18:53:19.836081+00:00,New Asgard,Vibranium (kg),201.9,2.01,False
2026-03-01T18:53:19.836081+00:00,Sanctum Sanctorum,Arc Reactor Cores,568.7,5.71,False
2026-03-01T18:53:19.836081+00:00,Sanctum Sanctorum,Clean Water (L),2656.08,6.38,False
2026-03-01T18:53:19.836081+00:00,Sanctum Sanctorum,Medical Kits,427.36,4.85,False
2026-03-01T18:53:19.836081+00:00,Sanctum Sanctorum,Pym Particles,274.27,3.31,False
2026-03-01T18:53:19.836081+00:00,Sanctum Sanctorum,Vibranium (kg),184.38,1.84,False
2026-03-01T18:53:19.836081+00:00,Sokovia,Arc Reactor Cores,494.36,20.56,False
2026-03-01T18:53:19.836081+00:00,Sokovia,Clean Water (L),917.78,5.69,False
2026-03-01T18:53:19.836081+00:00,Sokovia,Medical Kits,439.93,13.62,False
2026-03-01T18:53:19.836081+00:00,Sokovia,Pym Particles,259.53,9.54,False
2026-03-01T18:53:19.836081+00:00,Sokovia,Vibranium (kg),0.0,4.1,False
2026-03-01T18:53:19.836081+00:00,Wakanda,Arc Reactor Cores,471.78,4.77,False
2026-03-01T18:53:19.836081+00:00,Wakanda,Clean Water (L),2592.49,6.23,False
2026-03-01T18:53:19.836081+00:00,Wakanda,Medical Kits,406.39,4.58,False
2026-03-01T18:53:19.836081+00:00,Wakanda,Pym Particles,243.75,2.94,False
2026-03-01T18:53:19.836081+00:00,Wakanda,Vibranium (kg),225.89,2.17,False
2026-03-01T18:58:19.836081+00:00,Avengers Compound,Arc Reactor Cores,496.73,12.625,False
2026-03-01T18:58:19.836081+00:00,Avengers Compound,Clean Water (L),2442.09,5.88,False
2026-03-01T18:58:19.836081+00:00,Avengers Compound,Medical Kits,409.57,16.555,False
2026-03-01T18:58:19.836081+00:00,Avengers Compound,Pym Particles,226.55,2.72,False
2026-03-01T18:58:19.836081+00:00,Avengers Compound,Vibranium (kg),223.94,2.26,False
2026-03-01T18:58:19.836081+00:00,New Asgard,Arc Reactor Cores,469.08,4.72,False
2026-03-01T18:58:19.836081+00:00,New Asgard,Clean Water (L),2160.47,5.2,False
2026-03-01T18:58:19.836081+00:00,New Asgard,Medical Kits,424.62,4.84,False
2026-03-01T18:58:19.836081+00:00,New Asgard,Pym Particles,263.94,3.19,False
2026-03-01T18:58:19.836081+00:00,New Asgard,Vibranium (kg),202.6,2.01,False
2026-03-01T18:58:19.836081+00:00,Sanctum Sanctorum,Arc Reactor Cores,568.01,5.71,False
2026-03-01T18:58:19.836081+00:00,Sanctum Sanctorum,Clean Water (L),2655.73,6.38,False
2026-03-01T18:58:19.836081+00:00,Sanctum Sanctorum,Medical Kits,426.21,4.85,False
2026-03-01T18:58:19.836081+00:00,Sanctum Sanctorum,Pym Particles,273.47,3.31,False
2026-03-01T18:58:19.836081+00:00,Sanctum Sanctorum,Vibranium (kg),184.16,1.84,False
2026-03-01T18:58:19.836081+00:00,Sokovia,Arc Reactor Cores,492.45,20.56,False
2026-03-01T18:58:19.836081+00:00,Sokovia,Clean Water (L),918.09,5.69,False
2026-03-01T18:58:19.836081+00:00,Sokovia,Medical Kits,438.78,13.62,False
2026-03-01T18:58:19.836081+00:00,Sokovia,Pym Particles,259.14,9.54,False
2026-03-01T18:58:19.836081+00:00,Sokovia,Vibranium (kg),0.05,4.1,False
2026-03-01T18:58:19.836081+00:00,Wakanda,Arc Reactor Cores,471.8,4.77,False
2026-03-01T18:58:19.836081+00:00,Wakanda,Clean Water (L),2591.2,6.23,False
2026-03-01T18:58:19.836081+00:00,Wakanda,Medical Kits,405.41,4.58,False
2026-03-01T18:58:19.836081+00:00,Wakanda,Pym Particles,244.29,2.94,False
2026-03-01T18:58:19.836081+00:00,Wakanda,Vibranium (kg),225.12,2.17,False
2026-03-01T19:03:19.836081+00:00,Avengers Compound,Arc Reactor Cores,495.99,12.625,False
