timestamp,location,resource_type,inventory_level,consumption_rate,supply_rate,days_remaining,threat_level
2023-09-30 12:00:00,Sanctum Sanctorum,Medical Kits,400.88,3.21,4.09,999.9,LOW
2023-09-30 12:00:00,Sanctum Sanctorum,Vibranium (kg),200.0,0.55,0.55,999.9,LOW
2023-09-30 12:05:00,Avengers Compound,Arc Reactor Cores,501.01,1.47,2.11,999.9,LOW
2023-09-30 12:05:00,Avengers Compound,Pym Particles,250.27,0.9,1.13,999.9,LOW
2023-09-30 12:05:00,Avengers Compound,Clean Water (L),10021.62,47.45,56.39,999.9,LOW
2023-09-30 12:05:00,Avengers Compound,Medical Kits,401.84,2.97,4.1,999.9,LOW
2023-09-30 12:05:00,Avengers Compound,Vibranium (kg),200.17,0.52,0.56,999.9,LOW
2023-09-30 12:05:00,Sokovia,Arc Reactor Cores,501.01,1.46,1.93,999.9,LOW
2023-09-30 12:05:00,Sokovia,Pym Particles,250.28,0.92,1.1,999.9,LOW
2023-09-30 12:05:00,Sokovia,Clean Water (L),10027.97,45.87,61.25,999.9,LOW
2023-09-30 12:05:00,Sokovia,Medical Kits,402.48,3.19,4.3,999.9,LOW
2023-09-30 12:05:00,Sokovia,Vibranium (kg),200.17,0.52,0.6,999.9,LOW
2023-09-30 12:05:00,Wakanda,Arc Reactor Cores,500.76,1.6,1.83,999.9,LOW
2023-09-30 12:05:00,Wakanda,Pym Particles,250.14,1.08,1.15,999.9,LOW
2023-09-30 12:05:00,Wakanda,Clean Water (L),10019.85,50.95,60.18,999.9,LOW
2023-09-30 12:05:00,Wakanda,Medical Kits,401.55,3.18,3.87,999.9,LOW
2023-09-30 12:05:00,Wakanda,Vibranium (kg),200.18,0.49,0.63,999.9,LOW
2023-09-30 12:05:00,New Asgard,Arc Reactor Cores,501.0,1.45,2.05,999.9,LOW
2023-09-30 12:05:00,New Asgard,Pym Particles,250.37,0.92,1.13,999.9,LOW
2023-09-30 12:05:00,New Asgard,Clean Water (L),10015.12,47.73,54.95,999.9,LOW
2023-09-30 12:05:00,New Asgard,Medical Kits,402.48,3.17,4.35,999.9,LOW
2023-09-30 12:05:00,New Asgard,Vibranium (kg),200.24,0.48,0.56,999.9,LOW
2023-09-30 12:05:00,Sanctum Sanctorum,Arc Reactor Cores,501.13,1.5,2.03,999.9,LOW
2023-09-30 12:05:00,Sanctum Sanctorum,Pym Particles,250.27,1.1,1.16,999.9,LOW
2023-09-30 12:05:00,Sanctum Sanctorum,Clean Water (L),10032.49,48.76,62.16,999.9,LOW
2023-09-30 12:05:00,Sanctum Sanctorum,Medical Kits,402.09,2.8,4.01,999.9,LOW
2023-09-30 12:05:00,Sanctum Sanctorum,Vibranium (kg),200.18,0.46,0.63,999.9,LOW
2023-09-30 12:10:00,Avengers Compound,Arc Reactor Cores,501.33,1.6,1.92,999.9,LOW
2023-09-30 12:10:00,Avengers Compound,Pym Particles,250.37,0.99,1.09,999.9,LOW
2023-09-30 12:10:00,Avengers Compound,Clean Water (L),10033.6,46.73,58.7,999.9,LOW
2023-09-30 12:10:00,Avengers Compound,Medical Kits,402.48,3.21,3.85,999.9,LOW
2023-09-30 12:10:00,Avengers Compound,Vibranium (kg),200.33,0.47,0.63,999.9,LOW
2023-09-30 12:10:00,Sokovia,Arc Reactor Cores,501.6,1.54,2.12,999.9,LOW
2023-09-30 12:10:00,Sokovia,Pym Particles,250.37,1.01,1.1,999.9,LOW
2023-09-30 12:10:00,Sokovia,Clean Water (L),10044.3,46.94,63.27,999.9,LOW
2023-09-30 12:10:00,Sokovia,Medical Kits,403.47,3.1,4.09,999.9,LOW
2023-09-30 12:10:00,Sokovia,Vibranium (kg),200.28,0.46,0.58,999.9,LOW
2023-09-30 12:10:00,Wakanda,Arc Reactor Cores,501.25,1.59,2.08,999.9,LOW
2023-09-30 12:10:00,Wakanda,Pym Particles,250.32,1.0,1.19,999.9,LOW
2023-09-30 12:10:00,Wakanda,Clean Water (L),10029.16,51.31,60.62,999.9,LOW
2023-09-30 12:10:00,Wakanda,Medical Kits,402.47,2.85,3.77,999.9,LOW
2023-09-30 12:10:00,Wakanda,Vibranium (kg),200.24,0.53,0.59,999.9,LOW
2023-09-30 12:10:00,New Asgard,Arc Reactor Cores,501.5,1.42,1.92,999.9,LOW
2023-09-30 12:10:00,New Asgard,Pym Particles,250.63,0.92,1.18,999.9,LOW
2023-09-30 12:10:00,New Asgard,Clean Water (L),10025.19,47.54,57.61,999.9,LOW
2023-09-30 12:10:00,New Asgard,Medical Kits,403.23,2.87,3.62,999.9,LOW
2023-09-30 12:10:00,New Asgard,Vibranium (kg),200.3,0.52,0.58,999.9,LOW
2023-09-30 12:10:00,Sanctum Sanctorum,Arc Reactor Cores,501.59,1.43,1.89,999.9,LOW
2023-09-30 12:10:00,Sanctum Sanctorum,Pym Particles,250.46,1.03,1.21,999.9,LOW
2023-09-30 12:10:00,Sanctum Sanctorum,Clean Water (L),10039.67,53.52,60.7,999.9,LOW
2023-09-30 12:10:00,Sanctum Sanctorum,Medical Kits,403.12,2.72,3.76,999.9,LOW
2023-09-30 12:10:00,Sanctum Sanctorum,Vibranium (kg),200.33,0.49,0.65,999.9,LOW
2023-09-30 12:15:00,Avengers Compound,Arc Reactor Cores,501.88,1.63,2.18,999.9,LOW
2023-09-30 12:15:00,Avengers Compound,Pym Particles,250.77,0.91,1.32,999.9,LOW
2023-09-30 12:15:00,Avengers Compound,Clean Water (L),10041.94,49.03,57.37,999.9,LOW
2023-09-30 12:15:00,Avengers Compound,Medical Kits,403.73,2.99,4.23,999.9,LOW
2023-09-30 12:15:00,Avengers Compound,Vibranium (kg),200.38,0.49,0.54,999.9,LOW
2023-09-30 12:15:00,Sokovia,Arc Reactor Cores,501.96,1.52,1.88,999.9,LOW
2023-09-30 12:15:00,Sokovia,Pym Particles,250.46,1.0,1.09,999.9,LOW
2023-09-30 12:15:00,Sokovia,Clean Water (L),10052.5,49.68,57.88,999.9,LOW
2023-09-30 12:15:00,Sokovia,Medical Kits,404.84,2.95,4.33,999.9,LOW
2023-09-30 12:15:00,Sokovia,Vibranium (kg),200.38,0.5,0.59,999.9,LOW
2023-09-30 12:15:00,Wakanda,Arc Reactor Cores,501.73,1.46,1.93,999.9,LOW
2023-09-30 12:15:00,Wakanda,Pym Particles,250.47,1.05,1.19,999.9,LOW
2023-09-30 12:15:00,Wakanda,Clean Water (L),10030.36,53.02,54.21,999.9,LOW
2023-09-30 12:15:00,Wakanda,Medical Kits,403.59,3.23,4.34,999.9,LOW
2023-09-30 12:15:00,Wakanda,Vibranium (kg),200.39,0.48,0.63,999.9,LOW
2023-09-30 12:15:00,New Asgard,Arc Reactor Cores,502.09,1.48,2.07,999.9,LOW
2023-09-30 12:15:00,New Asgard,Pym Particles,250.91,1.01,1.29,999.9,LOW
2023-09-30 12:15:00,New Asgard,Clean Water (L),10031.12,48.97,54.91,999.9,LOW
2023-09-30 12:15:00,New Asgard,Medical Kits,404.35,2.79,3.91,999.9,LOW
2023-09-30 12:15:00,New Asgard,Vibranium (kg),200.4,0.46,0.56,999.9,LOW
2023-09-30 12:15:00,Sanctum Sanctorum,Arc Reactor Cores,501.98,1.57,1.96,999.9,LOW
2023-09-30 12:15:00,Sanctum Sanctorum,Pym Particles,250.59,0.96,1.09,999.9,LOW
2023-09-30 12:15:00,Sanctum Sanctorum,Clean Water (L),10045.66,49.13,55.11,999.9,LOW
2023-09-30 12:15:00,Sanctum Sanctorum,Medical Kits,404.27,2.97,4.11,999.9,LOW
2023-09-30 12:15:00,Sanctum Sanctorum,Vibranium (kg),200.49,0.5,0.66,999.9,LOW
2023-09-30 12:20:00,Avengers Compound,Arc Reactor Cores,502.47,1.46,2.06,999.9,LOW
2023-09-30 12:20:00,Avengers Compound,Pym Particles,251.14,0.91,1.28,999.9,LOW
2023-09-30 12:20:00,Avengers Compound,Clean Water (L),10053.98,47.42,59.46,999.9,LOW
2023-09-30 12:20:00,Avengers Compound,Medical Kits,404.81,2.76,3.84,999.9,LOW
2023-09-30 12:20:00,Avengers Compound,Vibranium (kg),200.47,0.51,0.6,999.9,LOW
2023-09-30 12:20:00,Sokovia,Arc Reactor Cores,502.49,1.39,1.93,999.9,LOW
2023-09-30 12:20:00,Sokovia,Pym Particles,250.57,1.06,1.17,999.9,LOW
2023-09-30 12:20:00,Sokovia,Clean Water (L),10058.4,50.18,56.08,999.9,LOW
2023-09-30 12:20:00,Sokovia,Medical Kits,405.67,3.04,3.87,999.9,LOW
2023-09-30 12:20:00,Sokovia,Vibranium (kg),200.47,0.49,0.58,999.9,LOW
2023-09-30 12:20:00,Wakanda,Arc Reactor Cores,502.12,1.48,1.88,999.9,LOW
2023-09-30 12:20:00,Wakanda,Pym Particles,250.62,0.99,1.13,999.9,LOW
2023-09-30 12:20:00,Wakanda,Clean Water (L),10038.92,54.66,63.23,999.9,LOW
2023-09-30 12:20:00,Wakanda,Medical Kits,404.32,3.28,4.01,999.9,LOW
2023-09-30 12:20:00,Wakanda,Vibranium (kg),200.5,0.49,0.59,999.9,LOW
2023-09-30 12:20:00,New Asgard,Arc Reactor Cores,502.75,1.49,2.15,999.9,LOW
2023-09-30 12:20:00,New Asgard,Pym Particles,251.15,1.07,1.31,999.9,LOW
2023-09-30 12:20:00,New Asgard,Clean Water (L),10043.53,51.64,64.04,999.9,LOW
2023-09-30 12:20:00,New Asgard,Medical Kits,405.13,2.88,3.67,999.9,LOW
2023-09-30 12:20:00,New Asgard,Vibranium (kg),200.47,0.5,0.57,999.9,LOW
2023-09-30 12:20:00,Sanctum Sanctorum,Arc Reactor Cores,502.41,1.41,1.84,999.9,LOW
2023-09-30 12:20:00,Sanctum Sanctorum,Pym Particles,250.78,1.09,1.28,999.9,LOW
2023-09-30 12:20:00,Sanctum Sanctorum,Clean Water (L),10056.49,54.37,65.21,999.9,LOW
2023-09-30 12:20:00,Sanctum Sanctorum,Medical Kits,405.15,2.99,3.88,999.9,LOW
2023-09-30 12:20:00,Sanctum Sanctorum,Vibranium (kg),200.68,0.45,0.65,999.9,LOW
2023-09-30 12:25:00,Avengers Compound,Arc Reactor Cores,503.1,1.54,2.17,999.9,LOW
2023-09-30 12:25:00,Avengers Compound,Pym Particles,251.3,0.97,1.12,999.9,LOW
2023-09-30 12:25:00,Avengers Compound,Clean Water (L),10066.86,49.96,62.84,999.9,LOW
2023-09-30 12:25:00,Avengers Compound,Medical Kits,406.15,3.0,4.35,999.9,LOW
2023-09-30 12:25:00,Avengers Compound,Vibranium (kg),200.63,0.46,0.62,999.9,LOW
2023-09-30 12:25:00,Sokovia,Arc Reactor Cores,503.16,1.38,2.05,999.9,LOW
2023-09-30 12:25:00,Sokovia,Pym Particles,250.92,0.94,1.29,999.9,LOW
2023-09-30 12:25:00,Sokovia,Clean Water (L),10071.75,47.26,60.61,999.9,LOW
2023-09-30 12:25:00,Sokovia,Medical Kits,406.44,3.13,3.9,999.9,LOW
2023-09-30 12:25:00,Sokovia,Vibranium (kg),200.55,0.49,0.57,999.9,LOW
2023-09-30 12:25:00,Wakanda,Arc Reactor Cores,502.43,1.58,1.89,999.9,LOW
2023-09-30 12:25:00,Wakanda,Pym Particles,250.79,0.99,1.16,999.9,LOW
2023-09-30 12:25:00,Wakanda,Clean Water (L),10051.75,49.79,62.62,999.9,LOW
2023-09-30 12:25:00,Wakanda,Medical Kits,405.52,2.71,3.9,999.9,LOW
2023-09-30 12:25:00,Wakanda,Vibranium (kg),200.7,0.46,0.66,999.9,LOW
2023-09-30 12:25:00,New Asgard,Arc Reactor Cores,503.24,1.38,1.87,999.9,LOW
2023-09-30 12:25:00,New Asgard,Pym Particles,251.25,1.02,1.13,999.9,LOW
2023-09-30 12:25:00,New Asgard,Clean Water (L),10050.25,52.84,59.56,999.9,LOW
2023-09-30 12:25:00,New Asgard,Medical Kits,406.2,2.74,3.8,999.9,LOW
2023-09-30 12:25:00,New Asgard,Vibranium (kg),200.58,0.52,0.64,999.9,LOW
2023-09-30 12:25:00,Sanctum Sanctorum,Arc Reactor Cores,502.82,1.64,2.04,999.9,LOW
2023-09-30 12:25:00,Sanctum Sanctorum,Pym Particles,250.88,1.07,1.17,999.9,LOW
2023-09-30 12:25:00,Sanctum Sanctorum,Clean Water (L),10070.08,48.51,62.09,999.9,LOW
2023-09-30 12:25:00,Sanctum Sanctorum,Medical Kits,406.2,3.06,4.11,999.9,LOW
2023-09-30 12:25:00,Sanctum Sanctorum,Vibranium (kg),200.79,0.51,0.62,999.9,LOW
2023-09-30 12:30:00,Avengers Compound,Arc Reactor Cores,503.81,1.36,2.07,999.9,LOW
2023-09-30 12:30:00,Avengers Compound,Pym Particles,251.55,0.95,1.2,999.9,LOW
2023-09-30 12:30:00,Avengers Compound,Clean Water (L),10075.88,47.64,56.65,999.9,LOW
2023-09-30 12:30:00,Avengers Compound,Medical Kits,407.1,3.24,4.19,999.9,LOW
2023-09-30 12:30:00,Avengers Compound,Vibranium (kg),200.81,0.45,0.63,999.9,LOW
2023-09-30 12:30:00,Sokovia,Arc Reactor Cores,503.55,1.5,1.89,999.9,LOW
2023-09-30 12:30:00,Sokovia,Pym Particles,251.18,1.05,1.31,999.9,LOW
2023-09-30 12:30:00,Sokovia,Clean Water (L),10078.0,50.65,56.9,999.9,LOW
2023-09-30 12:30:00,Sokovia,Medical Kits,407.19,3.15,3.89,999.9,LOW
2023-09-30 12:30:00,Sokovia,Vibranium (kg),200.63,0.53,0.61,999.9,LOW
2023-09-30 12:30:00,Wakanda,Arc Reactor Cores,502.99,1.49,2.04,999.9,LOW
2023-09-30 12:30:00,Wakanda,Pym Particles,250.96,1.02,1.2,999.9,LOW
2023-09-30 12:30:00,Wakanda,Clean Water (L),10064.12,50.63,63.01,999.9,LOW
2023-09-30 12:30:00,Wakanda,Medical Kits,407.13,2.73,4.34,999.9,LOW
2023-09-30 12:30:00,Wakanda,Vibranium (kg),200.87,0.46,0.63,999.9,LOW
2023-09-30 12:30:00,New Asgard,Arc Reactor Cores,503.61,1.63,1.99,999.9,LOW
2023-09-30 12:30:00,New Asgard,Pym Particles,251.51,0.93,1.19,999.9,LOW
2023-09-30 12:30:00,New Asgard,Clean Water (L),10063.73,47.56,61.04,999.9,LOW
2023-09-30 12:30:00,New Asgard,Medical Kits,406.87,3.26,3.93,999.9,LOW
2023-09-30 12:30:00,New Asgard,Vibranium (kg),200.66,0.52,0.6,999.9,LOW
2023-09-30 12:30:00,Sanctum Sanctorum,Arc Reactor Cores,503.1,1.54,1.83,999.9,LOW
2023-09-30 12:30:00,Sanctum Sanctorum,Pym Particles,251.13,0.98,1.23,999.9,LOW
2023-09-30 12:30:00,Sanctum Sanctorum,Clean Water (L),10079.65,46.4,55.97,999.9,LOW
2023-09-30 12:30:00,Sanctum Sanctorum,Medical Kits,406.78,3.27,3.84,999.9,LOW
2023-09-30 12:30:00,Sanctum Sanctorum,Vibranium (kg),200.95,0.48,0.64,999.9,LOW
2023-09-30 12:35:00,Avengers Compound,Arc Reactor Cores,504.39,1.48,2.07,999.9,LOW
2023-09-30 12:35:00,Avengers Compound,Pym Particles,251.78,0.97,1.2,999.9,LOW
2023-09-30 12:35:00,Avengers Compound,Clean Water (L),10084.85,51.24,60.21,999.9,LOW
2023-09-30 12:35:00,Avengers Compound,Medical Kits,408.25,2.79,3.93,999.9,LOW
2023-09-30 12:35:00,Avengers Compound,Vibranium (kg),200.86,0.52,0.56,999.9,LOW
2023-09-30 12:35:00,Sokovia,Arc Reactor Cores,503.87,1.62,1.93,999.9,LOW
2023-09-30 12:35:00,Sokovia,Pym Particles,251.42,0.97,1.21,999.9,LOW
2023-09-30 12:35:00,Sokovia,Clean Water (L),10097.35,45.76,65.1,999.9,LOW
2023-09-30 12:35:00,Sokovia,Medical Kits,407.98,2.96,3.75,999.9,LOW
2023-09-30 12:35:00,Sokovia,Vibranium (kg),200.7,0.49,0.56,999.9,LOW
2023-09-30 12:35:00,Wakanda,Arc Reactor Cores,503.64,1.36,2.01,999.9,LOW
2023-09-30 12:35:00,Wakanda,Pym Particles,251.01,1.06,1.11,999.9,LOW
2023-09-30 12:35:00,Wakanda,Clean Water (L),10073.24,54.32,63.44,999.9,LOW
2023-09-30 12:35:00,Wakanda,Medical Kits,408.21,2.97,4.06,999.9,LOW
2023-09-30 12:35:00,Wakanda,Vibranium (kg),201.05,0.48,0.65,999.9,LOW
2023-09-30 12:35:00,New Asgard,Arc Reactor Cores,503.98,1.48,1.85,999.9,LOW
2023-09-30 12:35:00,New Asgard,Pym Particles,251.83,0.93,1.25,999.9,LOW
2023-09-30 12:35:00,New Asgard,Clean Water (L),10074.22,49.29,59.78,999.9,LOW
2023-09-30 12:35:00,New Asgard,Medical Kits,408.31,2.77,4.21,999.9,LOW
2023-09-30 12:35:00,New Asgard,Vibranium (kg),200.74,0.53,0.61,999.9,LOW
2023-09-30 12:35:00,Sanctum Sanctorum,Arc Reactor Cores,503.72,1.4,2.02,999.9,LOW
2023-09-30 12:35:00,Sanctum Sanctorum,Pym Particles,251.32,0.96,1.14,999.9,LOW
2023-09-30 12:35:00,Sanctum Sanctorum,Clean Water (L),10084.32,51.68,56.35,999.9,LOW
2023-09-30 12:35:00,Sanctum Sanctorum,Medical Kits,408.12,3.0,4.34,999.9,LOW
2023-09-30 12:35:00,Sanctum Sanctorum,Vibranium (kg),201.06,0.47,0.58,999.9,LOW
2023-09-30 12:40:00,Avengers Compound,Arc Reactor Cores,505.18,1.4,2.18,999.9,LOW
2023-09-30 12:40:00,Avengers Compound,Pym Particles,251.93,0.97,1.12,999.9,LOW
2023-09-30 12:40:00,Avengers Compound,Clean Water (L),10097.67,49.94,62.76,999.9,LOW
2023-09-30 12:40:00,Avengers Compound,Medical Kits,409.08,3.26,4.09,999.9,LOW
2023-09-30 12:40:00,Avengers Compound,Vibranium (kg),200.94,0.52,0.6,999.9,LOW
2023-09-30 12:40:00,Sokovia,Arc Reactor Cores,504.24,1.63,1.99,999.9,LOW
2023-09-30 12:40:00,Sokovia,Pym Particles,251.77,0.95,1.29,999.9,LOW
2023-09-30 12:40:00,Sokovia,Clean Water (L),10110.71,52.31,65.67,999.9,LOW
2023-09-30 12:40:00,Sokovia,Medical Kits,409.31,2.81,4.14,999.9,LOW
2023-09-30 12:40:00,Sokovia,Vibranium (kg),200.79,0.52,0.61,999.9,LOW
2023-09-30 12:40:00,Wakanda,Arc Reactor Cores,504.2,1.61,2.18,999.9,LOW
2023-09-30 12:40:00,Wakanda,Pym Particles,251.2,1.02,1.21,999.9,LOW
2023-09-30 12:40:00,Wakanda,Clean Water (L),10088.53,47.45,62.74,999.9,LOW
2023-09-30 12:40:00,Wakanda,Medical Kits,408.9,3.06,3.75,999.9,LOW
2023-09-30 12:40:00,Wakanda,Vibranium (kg),201.18,0.48,0.61,999.9,LOW
2023-09-30 12:40:00,New Asgard,Arc Reactor Cores,504.5,1.42,1.94,999.9,LOW
2023-09-30 12:40:00,New Asgard,Pym Particles,252.17,0.94,1.27,999.9,LOW
2023-09-30 12:40:00,New Asgard,Clean Water (L),10081.13,51.74,58.65,999.9,LOW
2023-09-30 12:40:00,New Asgard,Medical Kits,408.74,3.26,3.7,999.9,LOW
2023-09-30 12:40:00,New Asgard,Vibranium (kg),200.9,0.49,0.65,999.9,LOW
2023-09-30 12:40:00,Sanctum Sanctorum,Arc Reactor Cores,504.49,1.37,2.14,999.9,LOW
2023-09-30 12:40:00,Sanctum Sanctorum,Pym Particles,251.6,0.93,1.21,999.9,LOW
2023-09-30 12:40:00,Sanctum Sanctorum,Clean Water (L),10089.24,53.87,58.79,999.9,LOW
2023-09-30 12:40:00,Sanctum Sanctorum,Medical Kits,409.0,3.09,3.97,999.9,LOW
2023-09-30 12:40:00,Sanctum Sanctorum,Vibranium (kg),201.18,0.45,0.58,999.9,LOW
2023-09-30 12:45:00,Avengers Compound,Arc Reactor Cores,505.53,1.6,1.94,999.9,LOW
2023-09-30 12:45:00,Avengers Compound,Pym Particles,252.02,1.09,1.18,999.9,LOW
2023-09-30 12:45:00,Avengers Compound,Clean Water (L),10109.15,51.51,62.99,999.9,LOW
2023-09-30 12:45:00,Avengers Compound,Medical Kits,409.63,3.12,3.68,999.9,LOW
2023-09-30 12:45:00,Avengers Compound,Vibranium (kg),200.94,0.54,0.54,999.9,LOW
2023-09-30 12:45:00,Sokovia,Arc Reactor Cores,504.83,1.49,2.08,999.9,LOW
2023-09-30 12:45:00,Sokovia,Pym Particles,251.88,1.01,1.13,999.9,LOW
2023-09-30 12:45:00,Sokovia,Clean Water (L),10115.27,54.74,59.3,999.9,LOW
2023-09-30 12:45:00,Sokovia,Medical Kits,410.23,2.94,3.87,999.9,LOW
2023-09-30 12:45:00,Sokovia,Vibranium (kg),200.88,0.46,0.55,999.9,LOW
2023-09-30 12:45:00,Wakanda,Arc Reactor Cores,504.94,1.46,2.2,999.9,LOW
2023-09-30 12:45:00,Wakanda,Pym Particles,251.4,1.0,1.2,999.9,LOW
2023-09-30 12:45:00,Wakanda,Clean Water (L),10098.81,49.89,60.16,999.9,LOW
2023-09-30 12:45:00,Wakanda,Medical Kits,410.43,2.8,4.33,999.9,LOW
2023-09-30 12:45:00,Wakanda,Vibranium (kg),201.35,0.47,0.64,999.9,LOW
2023-09-30 12:45:00,New Asgard,Arc Reactor Cores,505.09,1.44,2.04,999.9,LOW
2023-09-30 12:45:00,New Asgard,Pym Particles,252.48,0.97,1.29,999.9,LOW
2023-09-30 12:45:00,New Asgard,Clean Water (L),10099.2,45.87,63.94,999.9,LOW
2023-09-30 12:45:00,New Asgard,Medical Kits,410.07,2.87,4.19,999.9,LOW
2023-09-30 12:45:00,New Asgard,Vibranium (kg),201.02,0.47,0.59,999.9,LOW
2023-09-30 12:45:00,Sanctum Sanctorum,Arc Reactor Cores,505.07,1.55,2.13,999.9,LOW
2023-09-30 12:45:00,Sanctum Sanctorum,Pym Particles,251.8,1.04,1.24,999.9,LOW
2023-09-30 12:45:00,Sanctum Sanctorum,Clean Water (L),10101.63,52.28,64.66,999.9,LOW
2023-09-30 12:45:00,Sanctum Sanctorum,Medical Kits,410.03,3.07,4.1,999.9,LOW
2023-09-30 12:45:00,Sanctum Sanctorum,Vibranium (kg),201.31,0.51,0.64,999.9,LOW
2023-09-30 12:50:00,Avengers Compound,Arc Reactor Cores,506.24,1.38,2.1,999.9,LOW
2023-09-30 12:50:00,Avengers Compound,Pym Particles,252.1,1.08,1.17,999.9,LOW
2023-09-30 12:50:00,Avengers Compound,Clean Water (L),10117.09,54.37,62.32,999.9,LOW
2023-09-30 12:50:00,Avengers Compound,Medical Kits,410.86,3.06,4.28,999.9,LOW
2023-09-30 12:50:00,Avengers Compound,Vibranium (kg),201.12,0.46,0.63,999.9,LOW
2023-09-30 12:50:00,Sokovia,Arc Reactor Cores,505.31,1.4,1.89,999.9,LOW
2023-09-30 12:50:00,Sokovia,Pym Particles,252.08,0.99,1.19,999.9,LOW
2023-09-30 12:50:00,Sokovia,Clean Water (L),10122.33,48.33,55.39,999.9,LOW
2023-09-30 12:50:00,Sokovia,Medical Kits,410.74,3.27,3.77,999.9,LOW
2023-09-30 12:50:00,Sokovia,Vibranium (kg),200.94,0.5,0.56,999.9,LOW
2023-09-30 12:50:00,Wakanda,Arc Reactor Cores,505.42,1.35,1.83,999.9,LOW
2023-09-30 12:50:00,Wakanda,Pym Particles,251.71,1.0,1.31,999.9,LOW
2023-09-30 12:50:00,Wakanda,Clean Water (L),10110.44,49.03,60.66,999.9,LOW
2023-09-30 12:50:00,Wakanda,Medical Kits,411.84,2.79,4.19,999.9,LOW
2023-09-30 12:50:00,Wakanda,Vibranium (kg),201.4,0.54,0.59,999.9,LOW
2023-09-30 12:50:00,New Asgard,Arc Reactor Cores,505.37,1.58,1.86,999.9,LOW
2023-09-30 12:50:00,New Asgard,Pym Particles,252.76,0.93,1.21,999.9,LOW
2023-09-30 12:50:00,New Asgard,Clean Water (L),10108.96,54.71,64.46,999.9,LOW
2023-09-30 12:50:00,New Asgard,Medical Kits,411.33,3.04,4.3,999.9,LOW
2023-09-30 12:50:00,New Asgard,Vibranium (kg),201.1,0.54,0.62,999.9,LOW
2023-09-30 12:50:00,Sanctum Sanctorum,Arc Reactor Cores,505.74,1.5,2.17,999.9,LOW
2023-09-30 12:50:00,Sanctum Sanctorum,Pym Particles,252.03,0.93,1.16,999.9,LOW
2023-09-30 12:50:00,Sanctum Sanctorum,Clean Water (L),10111.41,45.25,55.04,999.9,LOW
2023-09-30 12:50:00,Sanctum Sanctorum,Medical Kits,411.32,3.05,4.34,999.9,LOW
2023-09-30 12:50:00,Sanctum Sanctorum,Vibranium (kg),201.43,0.48,0.6,999.9,LOW
2023-09-30 12:55:00,Avengers Compound,Arc Reactor Cores,506.84,1.35,1.95,999.9,LOW
2023-09-30 12:55:00,Avengers Compound,Pym Particles,252.23,1.09,1.22,999.9,LOW
2023-09-30 12:55:00,Avengers Compound,Clean Water (L),10129.62,50.31,62.85,999.9,LOW
2023-09-30 12:55:00,Avengers Compound,Medical Kits,411.96,3.01,4.11,999.9,LOW
2023-09-30 12:55:00,Avengers Compound,Vibranium (kg),201.27,0.48,0.64,999.9,LOW
2023-09-30 12:55:00,Sokovia,Arc Reactor Cores,506.04,1.42,2.15,999.9,LOW
2023-09-30 12:55:00,Sokovia,Pym Particles,252.2,1.05,1.17,999.9,LOW
