timestamp,location,resource_type,inventory_level,consumption_rate,supply_rate,days_remaining,threat_level
2012-05-03 08:00:00,Sanctum Sanctorum,Pym Particles,250.06,1.03,1.08,999.9,LOW
2012-05-03 08:00:00,Sanctum Sanctorum,Clean Water (L),10007.25,54.99,62.24,999.9,LOW
2012-05-03 08:00:00,Sanctum Sanctorum,Medical Kits,401.11,2.76,3.88,999.9,LOW
2012-05-03 08:00:00,Sanctum Sanctorum,Vibranium (kg),200.14,0.52,0.66,999.9,LOW
2012-05-03 08:05:00,Avengers Compound,Arc Reactor Cores,501.07,1.57,1.93,999.9,LOW
2012-05-03 08:05:00,Avengers Compound,Pym Particles,250.66,0.96,1.3,999.9,LOW
2012-05-03 08:05:00,Avengers Compound,Clean Water (L),10031.39,50.31,64.97,999.9,LOW
2012-05-03 08:05:00,Avengers Compound,Medical Kits,402.08,2.88,3.97,999.9,LOW
2012-05-03 08:05:00,Avengers Compound,Vibranium (kg),200.29,0.45,0.62,999.9,LOW
2012-05-03 08:05:00,Sokovia,Arc Reactor Cores,500.88,1.58,2.01,999.9,LOW
2012-05-03 08:05:00,Sokovia,Pym Particles,250.5,0.96,1.24,999.9,LOW
2012-05-03 08:05:00,Sokovia,Clean Water (L),10008.64,52.06,55.6,999.9,LOW
2012-05-03 08:05:00,Sokovia,Medical Kits,402.44,3.03,3.92,999.9,LOW
2012-05-03 08:05:00,Sokovia,Vibranium (kg),200.22,0.49,0.65,999.9,LOW
2012-05-03 08:05:00,Wakanda,Arc Reactor Cores,500.9,1.35,1.9,999.9,LOW
2012-05-03 08:05:00,Wakanda,Pym Particles,250.4,1.03,1.18,999.9,LOW
2012-05-03 08:05:00,Wakanda,Clean Water (L),10012.68,52.26,55.71,999.9,LOW
2012-05-03 08:05:00,Wakanda,Medical Kits,401.44,2.98,3.86,999.9,LOW
2012-05-03 08:05:00,Wakanda,Vibranium (kg),200.26,0.45,0.58,999.9,LOW
2012-05-03 08:05:00,New Asgard,Arc Reactor Cores,501.21,1.53,2.19,999.9,LOW
2012-05-03 08:05:00,New Asgard,Pym Particles,250.44,1.02,1.12,999.9,LOW
2012-05-03 08:05:00,New Asgard,Clean Water (L),10014.19,53.77,59.61,999.9,LOW
2012-05-03 08:05:00,New Asgard,Medical Kits,402.35,3.04,4.38,999.9,LOW
2012-05-03 08:05:00,New Asgard,Vibranium (kg),200.1,0.55,0.57,999.9,LOW
2012-05-03 08:05:00,Sanctum Sanctorum,Arc Reactor Cores,501.01,1.5,2.17,999.9,LOW
2012-05-03 08:05:00,Sanctum Sanctorum,Pym Particles,250.13,1.09,1.16,999.9,LOW
2012-05-03 08:05:00,Sanctum Sanctorum,Clean Water (L),10012.87,49.85,55.47,999.9,LOW
2012-05-03 08:05:00,Sanctum Sanctorum,Medical Kits,402.33,3.15,4.37,999.9,LOW
2012-05-03 08:05:00,Sanctum Sanctorum,Vibranium (kg),200.25,0.53,0.64,999.9,LOW
2012-05-03 08:10:00,Avengers Compound,Arc Reactor Cores,501.82,1.37,2.13,999.9,LOW
2012-05-03 08:10:00,Avengers Compound,Pym Particles,250.93,1.04,1.31,999.9,LOW
2012-05-03 08:10:00,Avengers Compound,Clean Water (L),10045.69,45.87,60.17,999.9,LOW
2012-05-03 08:10:00,Avengers Compound,Medical Kits,403.05,2.85,3.81,999.9,LOW
2012-05-03 08:10:00,Avengers Compound,Vibranium (kg),200.39,0.5,0.6,999.9,LOW
2012-05-03 08:10:00,Sokovia,Arc Reactor Cores,501.35,1.4,1.86,999.9,LOW
2012-05-03 08:10:00,Sokovia,Pym Particles,250.67,0.95,1.12,999.9,LOW
2012-05-03 08:10:00,Sokovia,Clean Water (L),10017.6,46.83,55.79,999.9,LOW
2012-05-03 08:10:00,Sokovia,Medical Kits,403.48,3.28,4.32,999.9,LOW
2012-05-03 08:10:00,Sokovia,Vibranium (kg),200.31,0.52,0.61,999.9,LOW
2012-05-03 08:10:00,Wakanda,Arc Reactor Cores,501.47,1.51,2.08,999.9,LOW
2012-05-03 08:10:00,Wakanda,Pym Particles,250.7,0.97,1.27,999.9,LOW
2012-05-03 08:10:00,Wakanda,Clean Water (L),10026.34,49.78,63.44,999.9,LOW
2012-05-03 08:10:00,Wakanda,Medical Kits,402.02,3.25,3.83,999.9,LOW
2012-05-03 08:10:00,Wakanda,Vibranium (kg),200.33,0.54,0.6,999.9,LOW
2012-05-03 08:10:00,New Asgard,Arc Reactor Cores,501.43,1.61,1.84,999.9,LOW
2012-05-03 08:10:00,New Asgard,Pym Particles,250.53,1.1,1.18,999.9,LOW
2012-05-03 08:10:00,New Asgard,Clean Water (L),10034.51,45.44,65.77,999.9,LOW
2012-05-03 08:10:00,New Asgard,Medical Kits,403.21,3.12,3.98,999.9,LOW
2012-05-03 08:10:00,New Asgard,Vibranium (kg),200.28,0.45,0.63,999.9,LOW
2012-05-03 08:10:00,Sanctum Sanctorum,Arc Reactor Cores,501.33,1.54,1.86,999.9,LOW
2012-05-03 08:10:00,Sanctum Sanctorum,Pym Particles,250.49,0.94,1.31,999.9,LOW
2012-05-03 08:10:00,Sanctum Sanctorum,Clean Water (L),10017.55,49.49,54.18,999.9,LOW
2012-05-03 08:10:00,Sanctum Sanctorum,Medical Kits,403.35,3.08,4.1,999.9,LOW
2012-05-03 08:10:00,Sanctum Sanctorum,Vibranium (kg),200.39,0.5,0.65,999.9,LOW
2012-05-03 08:15:00,Avengers Compound,Arc Reactor Cores,502.13,1.53,1.84,999.9,LOW
2012-05-03 08:15:00,Avengers Compound,Pym Particles,251.17,1.02,1.26,999.9,LOW
2012-05-03 08:15:00,Avengers Compound,Clean Water (L),10052.29,50.21,56.81,999.9,LOW
2012-05-03 08:15:00,Avengers Compound,Medical Kits,404.28,3.12,4.35,999.9,LOW
2012-05-03 08:15:00,Avengers Compound,Vibranium (kg),200.58,0.46,0.66,999.9,LOW
2012-05-03 08:15:00,Sokovia,Arc Reactor Cores,502.02,1.44,2.11,999.9,LOW
2012-05-03 08:15:00,Sokovia,Pym Particles,250.71,1.04,1.08,999.9,LOW
2012-05-03 08:15:00,Sokovia,Clean Water (L),10036.6,46.69,65.69,999.9,LOW
2012-05-03 08:15:00,Sokovia,Medical Kits,404.54,2.84,3.91,999.9,LOW
2012-05-03 08:15:00,Sokovia,Vibranium (kg),200.46,0.46,0.61,999.9,LOW
2012-05-03 08:15:00,Wakanda,Arc Reactor Cores,501.85,1.61,1.98,999.9,LOW
2012-05-03 08:15:00,Wakanda,Pym Particles,250.85,1.05,1.2,999.9,LOW
2012-05-03 08:15:00,Wakanda,Clean Water (L),10036.02,50.86,60.54,999.9,LOW
2012-05-03 08:15:00,Wakanda,Medical Kits,402.97,3.01,3.96,999.9,LOW
2012-05-03 08:15:00,Wakanda,Vibranium (kg),200.36,0.52,0.56,999.9,LOW
2012-05-03 08:15:00,New Asgard,Arc Reactor Cores,501.78,1.62,1.96,999.9,LOW
2012-05-03 08:15:00,New Asgard,Pym Particles,250.85,0.91,1.23,999.9,LOW
2012-05-03 08:15:00,New Asgard,Clean Water (L),10053.69,46.7,65.87,999.9,LOW
2012-05-03 08:15:00,New Asgard,Medical Kits,404.3,3.14,4.23,999.9,LOW
2012-05-03 08:15:00,New Asgard,Vibranium (kg),200.39,0.51,0.62,999.9,LOW
2012-05-03 08:15:00,Sanctum Sanctorum,Arc Reactor Cores,501.94,1.58,2.19,999.9,LOW
2012-05-03 08:15:00,Sanctum Sanctorum,Pym Particles,250.58,1.06,1.14,999.9,LOW
2012-05-03 08:15:00,Sanctum Sanctorum,Clean Water (L),10027.04,54.66,64.14,999.9,LOW
2012-05-03 08:15:00,Sanctum Sanctorum,Medical Kits,404.38,3.3,4.32,999.9,LOW
2012-05-03 08:15:00,Sanctum Sanctorum,Vibranium (kg),200.45,0.52,0.58,999.9,LOW
2012-05-03 08:20:00,Avengers Compound,Arc Reactor Cores,502.69,1.63,2.19,999.9,LOW
2012-05-03 08:20:00,Avengers Compound,Pym Particles,251.35,1.06,1.24,999.9,LOW
2012-05-03 08:20:00,Avengers Compound,Clean Water (L),10057.57,50.57,55.85,999.9,LOW
2012-05-03 08:20:00,Avengers Compound,Medical Kits,405.17,3.29,4.18,999.9,LOW
2012-05-03 08:20:00,Avengers Compound,Vibranium (kg),200.71,0.53,0.65,999.9,LOW
2012-05-03 08:20:00,Sokovia,Arc Reactor Cores,502.72,1.42,2.12,999.9,LOW
2012-05-03 08:20:00,Sokovia,Pym Particles,251.01,0.95,1.24,999.9,LOW
2012-05-03 08:20:00,Sokovia,Clean Water (L),10049.85,45.16,58.4,999.9,LOW
2012-05-03 08:20:00,Sokovia,Medical Kits,405.08,3.24,3.78,999.9,LOW
2012-05-03 08:20:00,Sokovia,Vibranium (kg),200.65,0.46,0.66,999.9,LOW
2012-05-03 08:20:00,Wakanda,Arc Reactor Cores,502.41,1.43,2.0,999.9,LOW
2012-05-03 08:20:00,Wakanda,Pym Particles,250.92,1.06,1.13,999.9,LOW
2012-05-03 08:20:00,Wakanda,Clean Water (L),10049.03,46.04,59.05,999.9,LOW
2012-05-03 08:20:00,Wakanda,Medical Kits,403.89,3.26,4.18,999.9,LOW
2012-05-03 08:20:00,Wakanda,Vibranium (kg),200.51,0.48,0.63,999.9,LOW
2012-05-03 08:20:00,New Asgard,Arc Reactor Cores,502.29,1.57,2.09,999.9,LOW
2012-05-03 08:20:00,New Asgard,Pym Particles,250.94,1.0,1.09,999.9,LOW
2012-05-03 08:20:00,New Asgard,Clean Water (L),10062.52,51.58,60.41,999.9,LOW
2012-05-03 08:20:00,New Asgard,Medical Kits,404.98,3.04,3.72,999.9,LOW
2012-05-03 08:20:00,New Asgard,Vibranium (kg),200.56,0.48,0.65,999.9,LOW
2012-05-03 08:20:00,Sanctum Sanctorum,Arc Reactor Cores,502.59,1.35,1.99,999.9,LOW
2012-05-03 08:20:00,Sanctum Sanctorum,Pym Particles,250.85,1.04,1.31,999.9,LOW
2012-05-03 08:20:00,Sanctum Sanctorum,Clean Water (L),10031.96,50.13,55.05,999.9,LOW
2012-05-03 08:20:00,Sanctum Sanctorum,Medical Kits,405.31,2.82,3.76,999.9,LOW
2012-05-03 08:20:00,Sanctum Sanctorum,Vibranium (kg),200.54,0.52,0.62,999.9,LOW
2012-05-03 08:25:00,Avengers Compound,Arc Reactor Cores,503.32,1.44,2.07,999.9,LOW
2012-05-03 08:25:00,Avengers Compound,Pym Particles,251.51,1.03,1.19,999.9,LOW
2012-05-03 08:25:00,Avengers Compound,Clean Water (L),10065.44,54.38,62.25,999.9,LOW
2012-05-03 08:25:00,Avengers Compound,Medical Kits,406.49,2.79,4.11,999.9,LOW
2012-05-03 08:25:00,Avengers Compound,Vibranium (kg),200.74,0.53,0.56,999.9,LOW
2012-05-03 08:25:00,Sokovia,Arc Reactor Cores,503.26,1.37,1.92,999.9,LOW
2012-05-03 08:25:00,Sokovia,Pym Particles,251.41,0.91,1.31,999.9,LOW
2012-05-03 08:25:00,Sokovia,Clean Water (L),10058.78,47.46,56.4,999.9,LOW
2012-05-03 08:25:00,Sokovia,Medical Kits,405.83,2.99,3.74,999.9,LOW
2012-05-03 08:25:00,Sokovia,Vibranium (kg),200.78,0.46,0.6,999.9,LOW
2012-05-03 08:25:00,Wakanda,Arc Reactor Cores,502.72,1.61,1.91,999.9,LOW
2012-05-03 08:25:00,Wakanda,Pym Particles,251.13,0.92,1.12,999.9,LOW
2012-05-03 08:25:00,Wakanda,Clean Water (L),10060.26,45.9,57.13,999.9,LOW
2012-05-03 08:25:00,Wakanda,Medical Kits,404.48,3.11,3.7,999.9,LOW
2012-05-03 08:25:00,Wakanda,Vibranium (kg),200.64,0.52,0.65,999.9,LOW
2012-05-03 08:25:00,New Asgard,Arc Reactor Cores,502.7,1.61,2.01,999.9,LOW
2012-05-03 08:25:00,New Asgard,Pym Particles,251.15,0.96,1.16,999.9,LOW
2012-05-03 08:25:00,New Asgard,Clean Water (L),10075.84,46.23,59.55,999.9,LOW
2012-05-03 08:25:00,New Asgard,Medical Kits,405.62,3.21,3.85,999.9,LOW
2012-05-03 08:25:00,New Asgard,Vibranium (kg),200.67,0.46,0.57,999.9,LOW
2012-05-03 08:25:00,Sanctum Sanctorum,Arc Reactor Cores,502.88,1.53,1.83,999.9,LOW
2012-05-03 08:25:00,Sanctum Sanctorum,Pym Particles,251.03,0.99,1.17,999.9,LOW
2012-05-03 08:25:00,Sanctum Sanctorum,Clean Water (L),10044.22,50.26,62.53,999.9,LOW
2012-05-03 08:25:00,Sanctum Sanctorum,Medical Kits,406.2,3.04,3.93,999.9,LOW
2012-05-03 08:25:00,Sanctum Sanctorum,Vibranium (kg),200.72,0.47,0.64,999.9,LOW
2012-05-03 08:30:00,Avengers Compound,Arc Reactor Cores,503.95,1.39,2.02,999.9,LOW
2012-05-03 08:30:00,Avengers Compound,Pym Particles,251.7,1.07,1.26,999.9,LOW
2012-05-03 08:30:00,Avengers Compound,Clean Water (L),10068.8,52.79,56.15,999.9,LOW
2012-05-03 08:30:00,Avengers Compound,Medical Kits,407.41,2.86,3.78,999.9,LOW
2012-05-03 08:30:00,Avengers Compound,Vibranium (kg),200.77,0.54,0.57,999.9,LOW
2012-05-03 08:30:00,Sokovia,Arc Reactor Cores,503.81,1.54,2.09,999.9,LOW
2012-05-03 08:30:00,Sokovia,Pym Particles,251.67,0.96,1.21,999.9,LOW
2012-05-03 08:30:00,Sokovia,Clean Water (L),10077.36,45.7,64.27,999.9,LOW
2012-05-03 08:30:00,Sokovia,Medical Kits,406.61,2.98,3.76,999.9,LOW
2012-05-03 08:30:00,Sokovia,Vibranium (kg),200.79,0.55,0.56,999.9,LOW
2012-05-03 08:30:00,Wakanda,Arc Reactor Cores,503.29,1.45,2.02,999.9,LOW
2012-05-03 08:30:00,Wakanda,Pym Particles,251.38,1.01,1.26,999.9,LOW
2012-05-03 08:30:00,Wakanda,Clean Water (L),10069.62,48.65,58.01,999.9,LOW
2012-05-03 08:30:00,Wakanda,Medical Kits,405.91,2.95,4.39,999.9,LOW
2012-05-03 08:30:00,Wakanda,Vibranium (kg),200.74,0.47,0.57,999.9,LOW
2012-05-03 08:30:00,New Asgard,Arc Reactor Cores,503.12,1.56,1.99,999.9,LOW
2012-05-03 08:30:00,New Asgard,Pym Particles,251.25,0.99,1.09,999.9,LOW
2012-05-03 08:30:00,New Asgard,Clean Water (L),10090.96,47.71,62.83,999.9,LOW
2012-05-03 08:30:00,New Asgard,Medical Kits,407.0,2.98,4.36,999.9,LOW
2012-05-03 08:30:00,New Asgard,Vibranium (kg),200.76,0.55,0.64,999.9,LOW
2012-05-03 08:30:00,Sanctum Sanctorum,Arc Reactor Cores,503.38,1.35,1.85,999.9,LOW
2012-05-03 08:30:00,Sanctum Sanctorum,Pym Particles,251.2,0.95,1.12,999.9,LOW
2012-05-03 08:30:00,Sanctum Sanctorum,Clean Water (L),10054.23,51.3,61.31,999.9,LOW
2012-05-03 08:30:00,Sanctum Sanctorum,Medical Kits,407.41,3.07,4.29,999.9,LOW
2012-05-03 08:30:00,Sanctum Sanctorum,Vibranium (kg),200.76,0.51,0.56,999.9,LOW
2012-05-03 08:35:00,Avengers Compound,Arc Reactor Cores,504.35,1.43,1.83,999.9,LOW
2012-05-03 08:35:00,Avengers Compound,Pym Particles,251.99,1.02,1.31,999.9,LOW
2012-05-03 08:35:00,Avengers Compound,Clean Water (L),10074.53,54.86,60.6,999.9,LOW
2012-05-03 08:35:00,Avengers Compound,Medical Kits,408.46,2.95,3.99,999.9,LOW
2012-05-03 08:35:00,Avengers Compound,Vibranium (kg),200.87,0.52,0.62,999.9,LOW
2012-05-03 08:35:00,Sokovia,Arc Reactor Cores,504.21,1.62,2.03,999.9,LOW
2012-05-03 08:35:00,Sokovia,Pym Particles,251.7,1.08,1.11,999.9,LOW
2012-05-03 08:35:00,Sokovia,Clean Water (L),10089.77,47.7,60.11,999.9,LOW
2012-05-03 08:35:00,Sokovia,Medical Kits,407.49,2.85,3.73,999.9,LOW
2012-05-03 08:35:00,Sokovia,Vibranium (kg),200.94,0.49,0.64,999.9,LOW
2012-05-03 08:35:00,Wakanda,Arc Reactor Cores,503.5,1.59,1.8,999.9,LOW
2012-05-03 08:35:00,Wakanda,Pym Particles,251.55,0.92,1.08,999.9,LOW
2012-05-03 08:35:00,Wakanda,Clean Water (L),10079.74,47.83,57.95,999.9,LOW
2012-05-03 08:35:00,Wakanda,Medical Kits,407.05,2.94,4.08,999.9,LOW
2012-05-03 08:35:00,Wakanda,Vibranium (kg),200.84,0.45,0.56,999.9,LOW
2012-05-03 08:35:00,New Asgard,Arc Reactor Cores,503.37,1.64,1.89,999.9,LOW
2012-05-03 08:35:00,New Asgard,Pym Particles,251.38,0.97,1.1,999.9,LOW
2012-05-03 08:35:00,New Asgard,Clean Water (L),10102.57,49.85,61.47,999.9,LOW
2012-05-03 08:35:00,New Asgard,Medical Kits,407.77,3.14,3.91,999.9,LOW
2012-05-03 08:35:00,New Asgard,Vibranium (kg),200.86,0.45,0.55,999.9,LOW
2012-05-03 08:35:00,Sanctum Sanctorum,Arc Reactor Cores,503.85,1.43,1.9,999.9,LOW
2012-05-03 08:35:00,Sanctum Sanctorum,Pym Particles,251.33,1.06,1.19,999.9,LOW
2012-05-03 08:35:00,Sanctum Sanctorum,Clean Water (L),10069.59,47.01,62.36,999.9,LOW
2012-05-03 08:35:00,Sanctum Sanctorum,Medical Kits,407.92,3.25,3.76,999.9,LOW
2012-05-03 08:35:00,Sanctum Sanctorum,Vibranium (kg),200.88,0.51,0.63,999.9,LOW
2012-05-03 08:40:00,Avengers Compound,Arc Reactor Cores,504.93,1.45,2.03,999.9,LOW
2012-05-03 08:40:00,Avengers Compound,Pym Particles,252.01,1.07,1.09,999.9,LOW
2012-05-03 08:40:00,Avengers Compound,Clean Water (L),10088.56,46.2,60.22,999.9,LOW
2012-05-03 08:40:00,Avengers Compound,Medical Kits,409.0,3.24,3.78,999.9,LOW
2012-05-03 08:40:00,Avengers Compound,Vibranium (kg),200.95,0.54,0.63,999.9,LOW
2012-05-03 08:40:00,Sokovia,Arc Reactor Cores,504.66,1.4,1.85,999.9,LOW
2012-05-03 08:40:00,Sokovia,Pym Particles,251.98,0.98,1.25,999.9,LOW
2012-05-03 08:40:00,Sokovia,Clean Water (L),10102.96,50.95,64.14,999.9,LOW
2012-05-03 08:40:00,Sokovia,Medical Kits,409.09,2.71,4.31,999.9,LOW
2012-05-03 08:40:00,Sokovia,Vibranium (kg),201.06,0.46,0.58,999.9,LOW
2012-05-03 08:40:00,Wakanda,Arc Reactor Cores,504.11,1.55,2.16,999.9,LOW
2012-05-03 08:40:00,Wakanda,Pym Particles,251.79,1.0,1.25,999.9,LOW
2012-05-03 08:40:00,Wakanda,Clean Water (L),10094.92,47.14,62.32,999.9,LOW
2012-05-03 08:40:00,Wakanda,Medical Kits,407.92,2.8,3.67,999.9,LOW
2012-05-03 08:40:00,Wakanda,Vibranium (kg),200.91,0.51,0.58,999.9,LOW
2012-05-03 08:40:00,New Asgard,Arc Reactor Cores,503.93,1.41,1.97,999.9,LOW
2012-05-03 08:40:00,New Asgard,Pym Particles,251.68,0.9,1.21,999.9,LOW
2012-05-03 08:40:00,New Asgard,Clean Water (L),10116.13,50.45,64.0,999.9,LOW
2012-05-03 08:40:00,New Asgard,Medical Kits,408.31,3.16,3.71,999.9,LOW
2012-05-03 08:40:00,New Asgard,Vibranium (kg),201.02,0.48,0.64,999.9,LOW
2012-05-03 08:40:00,Sanctum Sanctorum,Arc Reactor Cores,504.28,1.56,1.99,999.9,LOW
2012-05-03 08:40:00,Sanctum Sanctorum,Pym Particles,251.55,1.08,1.3,999.9,LOW
2012-05-03 08:40:00,Sanctum Sanctorum,Clean Water (L),10079.63,47.19,57.23,999.9,LOW
2012-05-03 08:40:00,Sanctum Sanctorum,Medical Kits,408.96,3.22,4.26,999.9,LOW
2012-05-03 08:40:00,Sanctum Sanctorum,Vibranium (kg),200.98,0.54,0.65,999.9,LOW
2012-05-03 08:45:00,Avengers Compound,Arc Reactor Cores,505.36,1.49,1.92,999.9,LOW
2012-05-03 08:45:00,Avengers Compound,Pym Particles,252.27,0.9,1.16,999.9,LOW
2012-05-03 08:45:00,Avengers Compound,Clean Water (L),10091.0,53.53,55.97,999.9,LOW
2012-05-03 08:45:00,Avengers Compound,Medical Kits,409.75,2.88,3.63,999.9,LOW
2012-05-03 08:45:00,Avengers Compound,Vibranium (kg),201.08,0.46,0.59,999.9,LOW
2012-05-03 08:45:00,Sokovia,Arc Reactor Cores,505.14,1.56,2.04,999.9,LOW
2012-05-03 08:45:00,Sokovia,Pym Particles,252.18,0.95,1.15,999.9,LOW
2012-05-03 08:45:00,Sokovia,Clean Water (L),10112.92,53.41,63.36,999.9,LOW
2012-05-03 08:45:00,Sokovia,Medical Kits,410.09,2.98,3.98,999.9,LOW
2012-05-03 08:45:00,Sokovia,Vibranium (kg),201.18,0.49,0.62,999.9,LOW
2012-05-03 08:45:00,Wakanda,Arc Reactor Cores,504.94,1.35,2.18,999.9,LOW
2012-05-03 08:45:00,Wakanda,Pym Particles,252.08,0.93,1.21,999.9,LOW
2012-05-03 08:45:00,Wakanda,Clean Water (L),10108.64,45.62,59.34,999.9,LOW
2012-05-03 08:45:00,Wakanda,Medical Kits,409.33,2.98,4.4,999.9,LOW
2012-05-03 08:45:00,Wakanda,Vibranium (kg),201.05,0.47,0.61,999.9,LOW
2012-05-03 08:45:00,New Asgard,Arc Reactor Cores,504.27,1.57,1.91,999.9,LOW
2012-05-03 08:45:00,New Asgard,Pym Particles,251.8,1.02,1.13,999.9,LOW
2012-05-03 08:45:00,New Asgard,Clean Water (L),10128.89,52.39,65.15,999.9,LOW
2012-05-03 08:45:00,New Asgard,Medical Kits,409.28,2.72,3.68,999.9,LOW
2012-05-03 08:45:00,New Asgard,Vibranium (kg),201.18,0.46,0.63,999.9,LOW
2012-05-03 08:45:00,Sanctum Sanctorum,Arc Reactor Cores,504.64,1.48,1.85,999.9,LOW
2012-05-03 08:45:00,Sanctum Sanctorum,Pym Particles,251.74,0.94,1.12,999.9,LOW
2012-05-03 08:45:00,Sanctum Sanctorum,Clean Water (L),10085.02,53.71,59.09,999.9,LOW
2012-05-03 08:45:00,Sanctum Sanctorum,Medical Kits,410.23,2.81,4.08,999.9,LOW
2012-05-03 08:45:00,Sanctum Sanctorum,Vibranium (kg),201.06,0.51,0.59,999.9,LOW
2012-05-03 08:50:00,Avengers Compound,Arc Reactor Cores,505.78,1.58,2.0,999.9,LOW
2012-05-03 08:50:00,Avengers Compound,Pym Particles,252.55,0.9,1.19,999.9,LOW
2012-05-03 08:50:00,Avengers Compound,Clean Water (L),10098.95,51.81,59.76,999.9,LOW
2012-05-03 08:50:00,Avengers Compound,Medical Kits,410.96,2.96,4.17,999.9,LOW
2012-05-03 08:50:00,Avengers Compound,Vibranium (kg),201.13,0.53,0.57,999.9,LOW
2012-05-03 08:50:00,Sokovia,Arc Reactor Cores,505.58,1.47,1.91,999.9,LOW
2012-05-03 08:50:00,Sokovia,Pym Particles,252.31,0.98,1.12,999.9,LOW
2012-05-03 08:50:00,Sokovia,Clean Water (L),10117.43,50.67,55.18,999.9,LOW
2012-05-03 08:50:00,Sokovia,Medical Kits,411.17,2.75,3.82,999.9,LOW
2012-05-03 08:50:00,Sokovia,Vibranium (kg),201.26,0.51,0.58,999.9,LOW
2012-05-03 08:50:00,Wakanda,Arc Reactor Cores,505.54,1.56,2.16,999.9,LOW
2012-05-03 08:50:00,Wakanda,Pym Particles,252.33,0.99,1.24,999.9,LOW
2012-05-03 08:50:00,Wakanda,Clean Water (L),10123.09,47.03,61.48,999.9,LOW
2012-05-03 08:50:00,Wakanda,Medical Kits,409.82,3.25,3.73,999.9,LOW
2012-05-03 08:50:00,Wakanda,Vibranium (kg),201.18,0.46,0.59,999.9,LOW
2012-05-03 08:50:00,New Asgard,Arc Reactor Cores,504.8,1.65,2.18,999.9,LOW
2012-05-03 08:50:00,New Asgard,Pym Particles,251.95,0.94,1.1,999.9,LOW
2012-05-03 08:50:00,New Asgard,Clean Water (L),10132.51,51.32,54.95,999.9,LOW
2012-05-03 08:50:00,New Asgard,Medical Kits,410.68,2.9,4.3,999.9,LOW
2012-05-03 08:50:00,New Asgard,Vibranium (kg),201.34,0.49,0.65,999.9,LOW
2012-05-03 08:50:00,Sanctum Sanctorum,Arc Reactor Cores,505.16,1.58,2.09,999.9,LOW
2012-05-03 08:50:00,Sanctum Sanctorum,Pym Particles,252.09,0.95,1.3,999.9,LOW
2012-05-03 08:50:00,Sanctum Sanctorum,Clean Water (L),10102.77,47.62,65.38,999.9,LOW
2012-05-03 08:50:00,Sanctum Sanctorum,Medical Kits,411.73,2.9,4.4,999.9,LOW
2012-05-03 08:50:00,Sanctum Sanctorum,Vibranium (kg),201.19,0.5,0.63,999.9,LOW
2012-05-03 08:55:00,Avengers Compound,Arc Reactor Cores,506.57,1.4,2.2,999.9,LOW
2012-05-03 08:55:00,Avengers Compound,Pym Particles,252.84,0.99,1.28,999.9,LOW
2012-05-03 08:55:00,Avengers Compound,Clean Water (L),10112.21,51.77,65.03,999.9,LOW
2012-05-03 08:55:00,Avengers Compound,Medical Kits,411.83,2.88,3.75,999.9,LOW
2012-05-03 08:55:00,Avengers Compound,Vibranium (kg),201.16,0.52,0.56,999.9,LOW
2012-05-03 08:55:00,Sokovia,Arc Reactor Cores,506.38,1.37,2.17,999.9,LOW
2012-05-03 08:55:00,Sokovia,Pym Particles,252.54,1.06,1.28,999.9,LOW
