timestamp,location,resource_type,inventory_level,consumption_rate,supply_rate,days_remaining,threat_level
2024-10-31 06:05:00,New Asgard,Vibranium (kg),200.22,0.47,0.62,999.9,LOW
2024-10-31 06:05:00,Sanctum Sanctorum,Arc Reactor Cores,501.01,1.55,1.85,999.9,LOW
2024-10-31 06:05:00,Sanctum Sanctorum,Pym Particles,250.22,1.01,1.15,999.9,LOW
2024-10-31 06:05:00,Sanctum Sanctorum,Clean Water (L),10027.24,51.69,64.24,999.9,LOW
2024-10-31 06:05:00,Sanctum Sanctorum,Medical Kits,401.55,2.81,3.8,999.9,LOW
2024-10-31 06:05:00,Sanctum Sanctorum,Vibranium (kg),200.24,0.46,0.56,999.9,LOW
2024-10-31 06:10:00,Avengers Compound,Arc Reactor Cores,501.46,1.62,2.15,999.9,LOW
2024-10-31 06:10:00,Avengers Compound,Pym Particles,250.72,0.91,1.1,999.9,LOW
2024-10-31 06:10:00,Avengers Compound,Clean Water (L),10035.16,47.97,65.03,999.9,LOW
2024-10-31 06:10:00,Avengers Compound,Medical Kits,403.2,2.74,3.81,999.9,LOW
2024-10-31 06:10:00,Avengers Compound,Vibranium (kg),200.4,0.5,0.64,999.9,LOW
2024-10-31 06:10:00,Sokovia,Arc Reactor Cores,501.54,1.49,1.98,999.9,LOW
2024-10-31 06:10:00,Sokovia,Pym Particles,250.54,0.9,1.23,999.9,LOW
2024-10-31 06:10:00,Sokovia,Clean Water (L),10034.0,45.12,65.61,999.9,LOW
2024-10-31 06:10:00,Sokovia,Medical Kits,402.47,2.81,3.82,999.9,LOW
2024-10-31 06:10:00,Sokovia,Vibranium (kg),200.31,0.48,0.55,999.9,LOW
2024-10-31 06:10:00,Wakanda,Arc Reactor Cores,501.5,1.59,2.02,999.9,LOW
2024-10-31 06:10:00,Wakanda,Pym Particles,250.57,0.96,1.15,999.9,LOW
2024-10-31 06:10:00,Wakanda,Clean Water (L),10020.53,46.58,54.94,999.9,LOW
2024-10-31 06:10:00,Wakanda,Medical Kits,402.6,3.25,4.11,999.9,LOW
2024-10-31 06:10:00,Wakanda,Vibranium (kg),200.42,0.46,0.55,999.9,LOW
2024-10-31 06:10:00,New Asgard,Arc Reactor Cores,501.37,1.38,1.8,999.9,LOW
2024-10-31 06:10:00,New Asgard,Pym Particles,250.58,0.96,1.17,999.9,LOW
2024-10-31 06:10:00,New Asgard,Clean Water (L),10016.27,50.89,56.35,999.9,LOW
2024-10-31 06:10:00,New Asgard,Medical Kits,402.42,3.11,3.74,999.9,LOW
2024-10-31 06:10:00,New Asgard,Vibranium (kg),200.29,0.54,0.61,999.9,LOW
2024-10-31 06:10:00,Sanctum Sanctorum,Arc Reactor Cores,501.65,1.55,2.19,999.9,LOW
2024-10-31 06:10:00,Sanctum Sanctorum,Pym Particles,250.27,1.04,1.1,999.9,LOW
2024-10-31 06:10:00,Sanctum Sanctorum,Clean Water (L),10036.67,48.5,57.94,999.9,LOW
2024-10-31 06:10:00,Sanctum Sanctorum,Medical Kits,402.25,3.04,3.75,999.9,LOW
2024-10-31 06:10:00,Sanctum Sanctorum,Vibranium (kg),200.35,0.51,0.63,999.9,LOW
2024-10-31 06:15:00,Avengers Compound,Arc Reactor Cores,501.89,1.44,1.88,999.9,LOW
2024-10-31 06:15:00,Avengers Compound,Pym Particles,251.08,0.92,1.28,999.9,LOW
2024-10-31 06:15:00,Avengers Compound,Clean Water (L),10047.25,51.08,63.17,999.9,LOW
2024-10-31 06:15:00,Avengers Compound,Medical Kits,404.22,3.1,4.12,999.9,LOW
2024-10-31 06:15:00,Avengers Compound,Vibranium (kg),200.49,0.52,0.62,999.9,LOW
2024-10-31 06:15:00,Sokovia,Arc Reactor Cores,501.98,1.63,2.08,999.9,LOW
2024-10-31 06:15:00,Sokovia,Pym Particles,250.61,1.03,1.1,999.9,LOW
2024-10-31 06:15:00,Sokovia,Clean Water (L),10037.82,52.35,56.17,999.9,LOW
2024-10-31 06:15:00,Sokovia,Medical Kits,402.89,3.2,3.62,999.9,LOW
2024-10-31 06:15:00,Sokovia,Vibranium (kg),200.44,0.52,0.65,999.9,LOW
2024-10-31 06:15:00,Wakanda,Arc Reactor Cores,501.98,1.56,2.03,999.9,LOW
2024-10-31 06:15:00,Wakanda,Pym Particles,250.69,0.98,1.1,999.9,LOW
2024-10-31 06:15:00,Wakanda,Clean Water (L),10027.67,50.51,57.65,999.9,LOW
2024-10-31 06:15:00,Wakanda,Medical Kits,403.7,2.78,3.88,999.9,LOW
2024-10-31 06:15:00,Wakanda,Vibranium (kg),200.56,0.51,0.65,999.9,LOW
2024-10-31 06:15:00,New Asgard,Arc Reactor Cores,502.04,1.37,2.04,999.9,LOW
2024-10-31 06:15:00,New Asgard,Pym Particles,250.93,0.9,1.25,999.9,LOW
2024-10-31 06:15:00,New Asgard,Clean Water (L),10020.66,52.7,57.09,999.9,LOW
2024-10-31 06:15:00,New Asgard,Medical Kits,403.54,2.96,4.08,999.9,LOW
2024-10-31 06:15:00,New Asgard,Vibranium (kg),200.35,0.5,0.56,999.9,LOW
2024-10-31 06:15:00,Sanctum Sanctorum,Arc Reactor Cores,502.04,1.55,1.94,999.9,LOW
2024-10-31 06:15:00,Sanctum Sanctorum,Pym Particles,250.29,1.07,1.09,999.9,LOW
2024-10-31 06:15:00,Sanctum Sanctorum,Clean Water (L),10048.01,45.15,56.49,999.9,LOW
2024-10-31 06:15:00,Sanctum Sanctorum,Medical Kits,403.3,3.2,4.25,999.9,LOW
2024-10-31 06:15:00,Sanctum Sanctorum,Vibranium (kg),200.38,0.55,0.57,999.9,LOW
2024-10-31 06:20:00,Avengers Compound,Arc Reactor Cores,502.36,1.5,1.96,999.9,LOW
2024-10-31 06:20:00,Avengers Compound,Pym Particles,251.39,0.91,1.23,999.9,LOW
2024-10-31 06:20:00,Avengers Compound,Clean Water (L),10061.12,47.34,61.21,999.9,LOW
2024-10-31 06:20:00,Avengers Compound,Medical Kits,405.06,3.29,4.13,999.9,LOW
2024-10-31 06:20:00,Avengers Compound,Vibranium (kg),200.66,0.49,0.65,999.9,LOW
2024-10-31 06:20:00,Sokovia,Arc Reactor Cores,502.53,1.4,1.95,999.9,LOW
2024-10-31 06:20:00,Sokovia,Pym Particles,250.86,0.99,1.24,999.9,LOW
2024-10-31 06:20:00,Sokovia,Clean Water (L),10047.99,49.75,59.93,999.9,LOW
2024-10-31 06:20:00,Sokovia,Medical Kits,403.98,2.92,4.01,999.9,LOW
2024-10-31 06:20:00,Sokovia,Vibranium (kg),200.58,0.45,0.59,999.9,LOW
2024-10-31 06:20:00,Wakanda,Arc Reactor Cores,502.49,1.59,2.11,999.9,LOW
2024-10-31 06:20:00,Wakanda,Pym Particles,251.03,0.96,1.3,999.9,LOW
2024-10-31 06:20:00,Wakanda,Clean Water (L),10036.54,48.32,57.19,999.9,LOW
2024-10-31 06:20:00,Wakanda,Medical Kits,405.01,2.95,4.26,999.9,LOW
2024-10-31 06:20:00,Wakanda,Vibranium (kg),200.7,0.52,0.66,999.9,LOW
2024-10-31 06:20:00,New Asgard,Arc Reactor Cores,502.69,1.51,2.16,999.9,LOW
2024-10-31 06:20:00,New Asgard,Pym Particles,251.1,0.92,1.09,999.9,LOW
2024-10-31 06:20:00,New Asgard,Clean Water (L),10031.22,54.2,64.76,999.9,LOW
2024-10-31 06:20:00,New Asgard,Medical Kits,404.54,3.11,4.11,999.9,LOW
2024-10-31 06:20:00,New Asgard,Vibranium (kg),200.39,0.55,0.59,999.9,LOW
2024-10-31 06:20:00,Sanctum Sanctorum,Arc Reactor Cores,502.62,1.45,2.04,999.9,LOW
2024-10-31 06:20:00,Sanctum Sanctorum,Pym Particles,250.49,0.9,1.1,999.9,LOW
2024-10-31 06:20:00,Sanctum Sanctorum,Clean Water (L),10065.45,47.32,64.75,999.9,LOW
2024-10-31 06:20:00,Sanctum Sanctorum,Medical Kits,404.8,2.89,4.39,999.9,LOW
2024-10-31 06:20:00,Sanctum Sanctorum,Vibranium (kg),200.45,0.49,0.56,999.9,LOW
2024-10-31 06:25:00,Avengers Compound,Arc Reactor Cores,502.91,1.42,1.97,999.9,LOW
2024-10-31 06:25:00,Avengers Compound,Pym Particles,251.46,1.02,1.09,999.9,LOW
2024-10-31 06:25:00,Avengers Compound,Clean Water (L),10070.92,48.35,58.15,999.9,LOW
2024-10-31 06:25:00,Avengers Compound,Medical Kits,406.29,2.82,4.05,999.9,LOW
2024-10-31 06:25:00,Avengers Compound,Vibranium (kg),200.75,0.52,0.62,999.9,LOW
2024-10-31 06:25:00,Sokovia,Arc Reactor Cores,503.02,1.42,1.91,999.9,LOW
2024-10-31 06:25:00,Sokovia,Pym Particles,251.06,1.02,1.21,999.9,LOW
2024-10-31 06:25:00,Sokovia,Clean Water (L),10057.27,48.53,57.81,999.9,LOW
2024-10-31 06:25:00,Sokovia,Medical Kits,405.06,3.19,4.27,999.9,LOW
2024-10-31 06:25:00,Sokovia,Vibranium (kg),200.75,0.49,0.65,999.9,LOW
2024-10-31 06:25:00,Wakanda,Arc Reactor Cores,502.67,1.63,1.81,999.9,LOW
2024-10-31 06:25:00,Wakanda,Pym Particles,251.26,1.03,1.27,999.9,LOW
2024-10-31 06:25:00,Wakanda,Clean Water (L),10038.64,53.12,55.22,999.9,LOW
2024-10-31 06:25:00,Wakanda,Medical Kits,405.69,3.13,3.81,999.9,LOW
2024-10-31 06:25:00,Wakanda,Vibranium (kg),200.76,0.52,0.59,999.9,LOW
2024-10-31 06:25:00,New Asgard,Arc Reactor Cores,503.19,1.56,2.06,999.9,LOW
2024-10-31 06:25:00,New Asgard,Pym Particles,251.25,1.01,1.16,999.9,LOW
2024-10-31 06:25:00,New Asgard,Clean Water (L),10037.52,53.52,59.81,999.9,LOW
2024-10-31 06:25:00,New Asgard,Medical Kits,406.1,2.71,4.27,999.9,LOW
2024-10-31 06:25:00,New Asgard,Vibranium (kg),200.51,0.52,0.64,999.9,LOW
2024-10-31 06:25:00,Sanctum Sanctorum,Arc Reactor Cores,503.32,1.36,2.06,999.9,LOW
2024-10-31 06:25:00,Sanctum Sanctorum,Pym Particles,250.66,0.93,1.11,999.9,LOW
2024-10-31 06:25:00,Sanctum Sanctorum,Clean Water (L),10072.95,52.43,59.93,999.9,LOW
2024-10-31 06:25:00,Sanctum Sanctorum,Medical Kits,406.08,3.07,4.36,999.9,LOW
2024-10-31 06:25:00,Sanctum Sanctorum,Vibranium (kg),200.55,0.48,0.58,999.9,LOW
2024-10-31 06:30:00,Avengers Compound,Arc Reactor Cores,503.21,1.64,1.94,999.9,LOW
2024-10-31 06:30:00,Avengers Compound,Pym Particles,251.65,1.0,1.19,999.9,LOW
2024-10-31 06:30:00,Avengers Compound,Clean Water (L),10087.48,49.02,65.58,999.9,LOW
2024-10-31 06:30:00,Avengers Compound,Medical Kits,407.47,2.93,4.11,999.9,LOW
2024-10-31 06:30:00,Avengers Compound,Vibranium (kg),200.78,0.54,0.57,999.9,LOW
2024-10-31 06:30:00,Sokovia,Arc Reactor Cores,503.7,1.43,2.11,999.9,LOW
2024-10-31 06:30:00,Sokovia,Pym Particles,251.3,0.99,1.23,999.9,LOW
2024-10-31 06:30:00,Sokovia,Clean Water (L),10064.88,48.85,56.46,999.9,LOW
2024-10-31 06:30:00,Sokovia,Medical Kits,405.97,3.09,3.99,999.9,LOW
2024-10-31 06:30:00,Sokovia,Vibranium (kg),200.79,0.51,0.56,999.9,LOW
2024-10-31 06:30:00,Wakanda,Arc Reactor Cores,503.08,1.45,1.86,999.9,LOW
2024-10-31 06:30:00,Wakanda,Pym Particles,251.38,1.05,1.17,999.9,LOW
2024-10-31 06:30:00,Wakanda,Clean Water (L),10042.85,54.05,58.26,999.9,LOW
2024-10-31 06:30:00,Wakanda,Medical Kits,407.07,2.83,4.21,999.9,LOW
2024-10-31 06:30:00,Wakanda,Vibranium (kg),200.8,0.53,0.57,999.9,LOW
2024-10-31 06:30:00,New Asgard,Arc Reactor Cores,503.61,1.48,1.91,999.9,LOW
2024-10-31 06:30:00,New Asgard,Pym Particles,251.56,0.99,1.3,999.9,LOW
2024-10-31 06:30:00,New Asgard,Clean Water (L),10055.26,47.04,64.78,999.9,LOW
2024-10-31 06:30:00,New Asgard,Medical Kits,407.29,3.21,4.39,999.9,LOW
2024-10-31 06:30:00,New Asgard,Vibranium (kg),200.56,0.5,0.55,999.9,LOW
2024-10-31 06:30:00,Sanctum Sanctorum,Arc Reactor Cores,503.65,1.6,1.93,999.9,LOW
2024-10-31 06:30:00,Sanctum Sanctorum,Pym Particles,250.88,1.08,1.3,999.9,LOW
2024-10-31 06:30:00,Sanctum Sanctorum,Clean Water (L),10081.55,48.04,56.64,999.9,LOW
2024-10-31 06:30:00,Sanctum Sanctorum,Medical Kits,406.91,3.2,4.03,999.9,LOW
2024-10-31 06:30:00,Sanctum Sanctorum,Vibranium (kg),200.61,0.51,0.56,999.9,LOW
2024-10-31 06:35:00,Avengers Compound,Arc Reactor Cores,503.55,1.64,1.98,999.9,LOW
2024-10-31 06:35:00,Avengers Compound,Pym Particles,251.9,1.03,1.27,999.9,LOW
2024-10-31 06:35:00,Avengers Compound,Clean Water (L),10100.26,45.55,58.33,999.9,LOW
2024-10-31 06:35:00,Avengers Compound,Medical Kits,408.48,3.08,4.09,999.9,LOW
2024-10-31 06:35:00,Avengers Compound,Vibranium (kg),200.94,0.49,0.65,999.9,LOW
2024-10-31 06:35:00,Sokovia,Arc Reactor Cores,504.24,1.5,2.04,999.9,LOW
2024-10-31 06:35:00,Sokovia,Pym Particles,251.47,1.01,1.19,999.9,LOW
2024-10-31 06:35:00,Sokovia,Clean Water (L),10076.81,52.34,64.27,999.9,LOW
2024-10-31 06:35:00,Sokovia,Medical Kits,406.69,3.21,3.93,999.9,LOW
2024-10-31 06:35:00,Sokovia,Vibranium (kg),200.92,0.45,0.58,999.9,LOW
2024-10-31 06:35:00,Wakanda,Arc Reactor Cores,503.5,1.59,2.02,999.9,LOW
2024-10-31 06:35:00,Wakanda,Pym Particles,251.62,0.99,1.23,999.9,LOW
2024-10-31 06:35:00,Wakanda,Clean Water (L),10054.36,53.39,64.91,999.9,LOW
2024-10-31 06:35:00,Wakanda,Medical Kits,408.45,2.91,4.28,999.9,LOW
2024-10-31 06:35:00,Wakanda,Vibranium (kg),200.87,0.53,0.6,999.9,LOW
2024-10-31 06:35:00,New Asgard,Arc Reactor Cores,504.17,1.35,1.9,999.9,LOW
2024-10-31 06:35:00,New Asgard,Pym Particles,251.78,1.08,1.3,999.9,LOW
2024-10-31 06:35:00,New Asgard,Clean Water (L),10061.52,51.42,57.69,999.9,LOW
2024-10-31 06:35:00,New Asgard,Medical Kits,408.28,2.76,3.75,999.9,LOW
2024-10-31 06:35:00,New Asgard,Vibranium (kg),200.73,0.46,0.63,999.9,LOW
2024-10-31 06:35:00,Sanctum Sanctorum,Arc Reactor Cores,504.11,1.49,1.95,999.9,LOW
2024-10-31 06:35:00,Sanctum Sanctorum,Pym Particles,251.12,1.04,1.28,999.9,LOW
2024-10-31 06:35:00,Sanctum Sanctorum,Clean Water (L),10085.43,54.55,58.42,999.9,LOW
2024-10-31 06:35:00,Sanctum Sanctorum,Medical Kits,408.52,2.77,4.38,999.9,LOW
2024-10-31 06:35:00,Sanctum Sanctorum,Vibranium (kg),200.79,0.47,0.66,999.9,LOW
2024-10-31 06:40:00,Avengers Compound,Arc Reactor Cores,503.96,1.49,1.89,999.9,LOW
2024-10-31 06:40:00,Avengers Compound,Pym Particles,252.01,1.03,1.14,999.9,LOW
2024-10-31 06:40:00,Avengers Compound,Clean Water (L),10119.24,45.15,64.14,999.9,LOW
2024-10-31 06:40:00,Avengers Compound,Medical Kits,409.32,3.23,4.07,999.9,LOW
2024-10-31 06:40:00,Avengers Compound,Vibranium (kg),201.02,0.54,0.62,999.9,LOW
2024-10-31 06:40:00,Sokovia,Arc Reactor Cores,504.66,1.51,1.93,999.9,LOW
2024-10-31 06:40:00,Sokovia,Pym Particles,251.8,0.98,1.31,999.9,LOW
2024-10-31 06:40:00,Sokovia,Clean Water (L),10089.76,48.79,61.74,999.9,LOW
2024-10-31 06:40:00,Sokovia,Medical Kits,408.33,2.72,4.36,999.9,LOW
2024-10-31 06:40:00,Sokovia,Vibranium (kg),200.97,0.51,0.56,999.9,LOW
2024-10-31 06:40:00,Wakanda,Arc Reactor Cores,504.14,1.44,2.07,999.9,LOW
2024-10-31 06:40:00,Wakanda,Pym Particles,251.76,0.99,1.13,999.9,LOW
2024-10-31 06:40:00,Wakanda,Clean Water (L),10061.42,47.26,54.31,999.9,LOW
2024-10-31 06:40:00,Wakanda,Medical Kits,409.3,3.23,4.08,999.9,LOW
2024-10-31 06:40:00,Wakanda,Vibranium (kg),200.99,0.51,0.63,999.9,LOW
2024-10-31 06:40:00,New Asgard,Arc Reactor Cores,504.77,1.44,2.05,999.9,LOW
2024-10-31 06:40:00,New Asgard,Pym Particles,252.15,0.94,1.31,999.9,LOW
2024-10-31 06:40:00,New Asgard,Clean Water (L),10068.59,54.77,61.83,999.9,LOW
2024-10-31 06:40:00,New Asgard,Medical Kits,409.14,3.23,4.08,999.9,LOW
2024-10-31 06:40:00,New Asgard,Vibranium (kg),200.75,0.53,0.55,999.9,LOW
2024-10-31 06:40:00,Sanctum Sanctorum,Arc Reactor Cores,504.75,1.45,2.09,999.9,LOW
2024-10-31 06:40:00,Sanctum Sanctorum,Pym Particles,251.17,1.1,1.15,999.9,LOW
2024-10-31 06:40:00,Sanctum Sanctorum,Clean Water (L),10087.09,52.85,54.51,999.9,LOW
2024-10-31 06:40:00,Sanctum Sanctorum,Medical Kits,409.64,2.81,3.93,999.9,LOW
2024-10-31 06:40:00,Sanctum Sanctorum,Vibranium (kg),200.9,0.46,0.56,999.9,LOW
2024-10-31 06:45:00,Avengers Compound,Arc Reactor Cores,504.77,1.37,2.18,999.9,LOW
2024-10-31 06:45:00,Avengers Compound,Pym Particles,252.03,1.09,1.11,999.9,LOW
2024-10-31 06:45:00,Avengers Compound,Clean Water (L),10120.42,54.6,55.78,999.9,LOW
2024-10-31 06:45:00,Avengers Compound,Medical Kits,410.71,2.8,4.2,999.9,LOW
2024-10-31 06:45:00,Avengers Compound,Vibranium (kg),201.06,0.5,0.54,999.9,LOW
2024-10-31 06:45:00,Sokovia,Arc Reactor Cores,504.84,1.64,1.81,999.9,LOW
2024-10-31 06:45:00,Sokovia,Pym Particles,252.03,1.06,1.28,999.9,LOW
2024-10-31 06:45:00,Sokovia,Clean Water (L),10104.88,50.55,65.66,999.9,LOW
2024-10-31 06:45:00,Sokovia,Medical Kits,409.27,2.71,3.64,999.9,LOW
2024-10-31 06:45:00,Sokovia,Vibranium (kg),201.02,0.49,0.54,999.9,LOW
2024-10-31 06:45:00,Wakanda,Arc Reactor Cores,504.7,1.37,1.93,999.9,LOW
2024-10-31 06:45:00,Wakanda,Pym Particles,252.0,1.02,1.26,999.9,LOW
2024-10-31 06:45:00,Wakanda,Clean Water (L),10074.47,51.21,64.27,999.9,LOW
2024-10-31 06:45:00,Wakanda,Medical Kits,410.43,2.77,3.9,999.9,LOW
2024-10-31 06:45:00,Wakanda,Vibranium (kg),201.02,0.52,0.55,999.9,LOW
2024-10-31 06:45:00,New Asgard,Arc Reactor Cores,505.25,1.59,2.06,999.9,LOW
2024-10-31 06:45:00,New Asgard,Pym Particles,252.16,1.09,1.1,999.9,LOW
2024-10-31 06:45:00,New Asgard,Clean Water (L),10072.12,53.46,57.0,999.9,LOW
2024-10-31 06:45:00,New Asgard,Medical Kits,410.62,2.82,4.3,999.9,LOW
2024-10-31 06:45:00,New Asgard,Vibranium (kg),200.8,0.51,0.56,999.9,LOW
2024-10-31 06:45:00,Sanctum Sanctorum,Arc Reactor Cores,505.53,1.38,2.17,999.9,LOW
2024-10-31 06:45:00,Sanctum Sanctorum,Pym Particles,251.56,0.93,1.32,999.9,LOW
2024-10-31 06:45:00,Sanctum Sanctorum,Clean Water (L),10092.78,55.0,60.69,999.9,LOW
2024-10-31 06:45:00,Sanctum Sanctorum,Medical Kits,410.67,3.22,4.25,999.9,LOW
2024-10-31 06:45:00,Sanctum Sanctorum,Vibranium (kg),201.01,0.45,0.57,999.9,LOW
2024-10-31 06:50:00,Avengers Compound,Arc Reactor Cores,505.18,1.65,2.06,999.9,LOW
2024-10-31 06:50:00,Avengers Compound,Pym Particles,252.2,1.02,1.18,999.9,LOW
2024-10-31 06:50:00,Avengers Compound,Clean Water (L),10134.86,45.79,60.22,999.9,LOW
2024-10-31 06:50:00,Avengers Compound,Medical Kits,411.61,3.21,4.11,999.9,LOW
2024-10-31 06:50:00,Avengers Compound,Vibranium (kg),201.2,0.45,0.59,999.9,LOW
2024-10-31 06:50:00,Sokovia,Arc Reactor Cores,505.1,1.64,1.91,999.9,LOW
2024-10-31 06:50:00,Sokovia,Pym Particles,252.17,0.94,1.08,999.9,LOW
2024-10-31 06:50:00,Sokovia,Clean Water (L),10108.33,54.53,57.98,999.9,LOW
2024-10-31 06:50:00,Sokovia,Medical Kits,409.73,3.2,3.66,999.9,LOW
2024-10-31 06:50:00,Sokovia,Vibranium (kg),201.18,0.48,0.64,999.9,LOW
2024-10-31 06:50:00,Wakanda,Arc Reactor Cores,505.03,1.65,1.98,999.9,LOW
2024-10-31 06:50:00,Wakanda,Pym Particles,252.17,0.96,1.14,999.9,LOW
2024-10-31 06:50:00,Wakanda,Clean Water (L),10088.89,48.01,62.43,999.9,LOW
2024-10-31 06:50:00,Wakanda,Medical Kits,411.04,3.26,3.87,999.9,LOW
2024-10-31 06:50:00,Wakanda,Vibranium (kg),201.06,0.5,0.55,999.9,LOW
2024-10-31 06:50:00,New Asgard,Arc Reactor Cores,505.83,1.5,2.09,999.9,LOW
2024-10-31 06:50:00,New Asgard,Pym Particles,252.31,0.98,1.12,999.9,LOW
2024-10-31 06:50:00,New Asgard,Clean Water (L),10080.09,47.04,55.01,999.9,LOW
2024-10-31 06:50:00,New Asgard,Medical Kits,411.42,2.93,3.73,999.9,LOW
2024-10-31 06:50:00,New Asgard,Vibranium (kg),200.83,0.54,0.57,999.9,LOW
2024-10-31 06:50:00,Sanctum Sanctorum,Arc Reactor Cores,505.98,1.44,1.89,999.9,LOW
2024-10-31 06:50:00,Sanctum Sanctorum,Pym Particles,251.71,1.01,1.16,999.9,LOW
2024-10-31 06:50:00,Sanctum Sanctorum,Clean Water (L),10110.92,45.32,63.46,999.9,LOW
2024-10-31 06:50:00,Sanctum Sanctorum,Medical Kits,411.41,3.14,3.88,999.9,LOW
2024-10-31 06:50:00,Sanctum Sanctorum,Vibranium (kg),201.14,0.48,0.61,999.9,LOW
2024-10-31 06:55:00,Avengers Compound,Arc Reactor Cores,505.84,1.49,2.15,999.9,LOW
2024-10-31 06:55:00,Avengers Compound,Pym Particles,252.49,0.92,1.21,999.9,LOW
2024-10-31 06:55:00,Avengers Compound,Clean Water (L),10147.4,49.05,61.59,999.9,LOW
2024-10-31 06:55:00,Avengers Compound,Medical Kits,412.34,3.19,3.92,999.9,LOW
2024-10-31 06:55:00,Avengers Compound,Vibranium (kg),201.38,0.46,0.64,999.9,LOW
2024-10-31 06:55:00,Sokovia,Arc Reactor Cores,505.86,1.41,2.17,999.9,LOW
2024-10-31 06:55:00,Sokovia,Pym Particles,252.39,0.99,1.22,999.9,LOW
